Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Air Force,2005,45.5,31.3,56.0,29,7,17,11,1,9,0,9,0,0,0,13,323372005,2013,2,2012-12-02,,69.0,False,25.0,55.0,14.0,25.0,5.0,16.0,Wichita State,72.0,4.0,away,2724.0,0,0,0,25.0,55.0,5.0,16.0,14.0,25.0,28.0,48.0,58.3,6.0,19.0,31.6,10.0,14.0,71.4,5,36,21,5,1,19,23
Middle Tennessee,2393,46.4,40.0,80.8,38,13,11,9,5,21,1,21,0,0,0,24,323372006,2013,2,2012-12-02,,77.0,False,26.0,56.0,21.0,26.0,4.0,10.0,Akron,82.0,7.0,home,2006.0,0,1,0,26.0,56.0,4.0,10.0,21.0,26.0,30.0,57.0,52.6,7.0,20.0,35.0,15.0,24.0,62.5,8,30,15,9,9,16,21
Akron,2006,52.6,35.0,62.5,30,8,15,9,9,16,0,16,0,0,0,21,323372006,2013,2,2012-12-02,,82.0,True,30.0,57.0,15.0,24.0,7.0,20.0,Middle Tennessee,77.0,8.0,away,2393.0,0,0,1,30.0,57.0,7.0,20.0,15.0,24.0,26.0,56.0,46.4,4.0,10.0,40.0,21.0,26.0,80.8,13,38,11,9,5,21,24
Niagara,315,43.4,26.7,50.0,38,15,5,7,0,14,0,14,0,0,0,20,323372117,2013,2,2012-12-02,,64.0,False,23.0,53.0,14.0,28.0,4.0,15.0,Central Michigan,66.0,5.0,home,2117.0,0,1,0,23.0,53.0,4.0,15.0,14.0,28.0,21.0,43.0,48.8,5.0,18.0,27.8,19.0,24.0,79.2,6,35,9,10,3,18,20
Central Michigan,2117,48.8,27.8,79.2,35,6,9,10,3,18,0,18,0,0,0,20,323372117,2013,2,2012-12-02,,66.0,True,21.0,43.0,19.0,24.0,5.0,18.0,Niagara,64.0,20.0,away,315.0,0,0,1,21.0,43.0,5.0,18.0,19.0,24.0,23.0,53.0,43.4,4.0,15.0,26.7,14.0,28.0,50.0,15,38,5,7,0,14,20
Johnson & Wales (NC),3169,23.3,20.8,50.0,33,15,7,9,2,27,0,27,0,0,0,24,323372272,2013,2,2012-12-02,,36.0,False,14.0,60.0,3.0,6.0,5.0,24.0,High Point,99.0,3.0,home,2272.0,0,1,0,14.0,60.0,5.0,24.0,3.0,6.0,35.0,67.0,52.2,4.0,12.0,33.3,25.0,31.0,80.6,21,55,17,17,10,16,14
High Point,2272,52.2,33.3,80.6,55,21,17,17,10,16,0,16,0,0,0,14,323372272,2013,2,2012-12-02,,99.0,True,35.0,67.0,25.0,31.0,4.0,12.0,Johnson & Wales (NC),36.0,63.0,away,3169.0,0,0,1,35.0,67.0,4.0,12.0,25.0,31.0,14.0,60.0,23.3,5.0,24.0,20.8,3.0,6.0,50.0,15,33,7,9,2,27,24
South Carolina Upstate,2908,35.7,9.1,52.2,39,17,11,8,2,16,0,16,0,0,0,21,323372306,2013,2,2012-12-02,,53.0,False,20.0,56.0,12.0,23.0,1.0,11.0,Kansas State,72.0,4.0,home,2306.0,0,1,0,20.0,56.0,1.0,11.0,12.0,23.0,27.0,60.0,45.0,4.0,12.0,33.3,14.0,22.0,63.6,19,48,19,9,2,16,20
Kansas State,2306,45.0,33.3,63.6,48,19,19,9,2,16,1,16,0,0,0,20,323372306,2013,2,2012-12-02,,72.0,True,27.0,60.0,14.0,22.0,4.0,12.0,South Carolina Upstate,53.0,27.0,away,2908.0,0,0,1,27.0,60.0,4.0,12.0,14.0,22.0,20.0,56.0,35.7,1.0,11.0,9.1,12.0,23.0,52.2,17,39,11,8,2,16,21
Georgia State,2247,44.8,27.8,76.9,36,11,13,8,3,9,0,9,0,0,0,16,323372335,2013,2,2012-12-02,,67.0,True,26.0,58.0,10.0,13.0,5.0,18.0,Liberty,66.0,4.0,home,2335.0,0,1,1,26.0,58.0,5.0,18.0,10.0,13.0,21.0,48.0,43.8,12.0,24.0,50.0,12.0,18.0,66.7,9,34,16,5,2,16,14
Liberty,2335,43.8,50.0,66.7,34,9,16,5,2,16,0,16,0,0,0,14,323372335,2013,2,2012-12-02,,66.0,False,21.0,48.0,12.0,18.0,12.0,24.0,Georgia State,67.0,8.0,away,2247.0,0,0,0,21.0,48.0,12.0,24.0,12.0,18.0,26.0,58.0,44.8,5.0,18.0,27.8,10.0,13.0,76.9,11,36,13,8,3,9,16
Boise State,68,53.3,53.6,61.5,30,4,16,12,2,10,0,10,0,0,0,19,323372547,2013,2,2012-12-02,,87.0,True,32.0,60.0,8.0,13.0,15.0,28.0,Seattle U,64.0,26.0,home,2547.0,0,1,1,32.0,60.0,15.0,28.0,8.0,13.0,24.0,60.0,40.0,4.0,15.0,26.7,12.0,21.0,57.1,18,48,15,6,2,21,15
Seattle U,2547,40.0,26.7,57.1,48,18,15,6,2,21,0,21,1,1,0,15,323372547,2013,2,2012-12-02,,64.0,False,24.0,60.0,12.0,21.0,4.0,15.0,Boise State,87.0,2.0,away,68.0,0,0,0,24.0,60.0,4.0,15.0,12.0,21.0,32.0,60.0,53.3,15.0,28.0,53.6,8.0,13.0,61.5,4,30,16,12,2,10,19
Clemson,228,43.6,27.3,73.0,30,7,8,10,8,13,0,13,0,0,0,25,323372579,2013,2,2012-12-02,,64.0,True,17.0,39.0,27.0,37.0,3.0,11.0,South Carolina,55.0,12.0,home,2579.0,0,1,1,17.0,39.0,3.0,11.0,27.0,37.0,18.0,52.0,34.6,4.0,15.0,26.7,15.0,22.0,68.2,17,41,10,3,4,19,28
South Carolina,2579,34.6,26.7,68.2,41,17,10,3,4,19,0,19,0,0,0,28,323372579,2013,2,2012-12-02,,55.0,False,18.0,52.0,15.0,22.0,4.0,15.0,Clemson,64.0,3.0,away,228.0,0,0,0,18.0,52.0,4.0,15.0,15.0,22.0,17.0,39.0,43.6,3.0,11.0,27.3,27.0,37.0,73.0,7,30,8,10,8,13,25
Texas Southern,2640,38.7,33.3,58.3,29,6,13,5,7,12,0,12,1,1,0,16,323380021,2013,2,2012-12-04,,62.0,False,24.0,62.0,7.0,12.0,7.0,21.0,San Diego State,74.0,0.0,home,21.0,0,1,0,24.0,62.0,7.0,21.0,7.0,12.0,27.0,58.0,46.6,5.0,10.0,50.0,15.0,17.0,88.2,7,43,15,2,6,14,11
San Diego State,21,46.6,50.0,88.2,43,7,15,2,6,14,0,14,2,2,0,11,323380021,2013,2,2012-12-04,,74.0,True,27.0,58.0,15.0,17.0,5.0,10.0,Texas Southern,62.0,18.0,away,2640.0,0,0,1,27.0,58.0,5.0,10.0,15.0,17.0,24.0,62.0,38.7,7.0,21.0,33.3,7.0,12.0,58.3,6,29,13,5,7,12,16
USC,30,38.3,50.0,78.6,30,8,10,8,5,15,0,15,0,0,0,14,323380158,2013,2,2012-12-04,,51.0,False,18.0,47.0,11.0,14.0,4.0,8.0,Nebraska,63.0,4.0,home,158.0,0,1,0,18.0,47.0,4.0,8.0,11.0,14.0,22.0,50.0,44.0,11.0,17.0,64.7,8.0,11.0,72.7,10,38,12,6,6,15,14
Nebraska,158,44.0,64.7,72.7,38,10,12,6,6,15,1,15,0,0,0,14,323380158,2013,2,2012-12-04,,63.0,True,22.0,50.0,8.0,11.0,11.0,17.0,USC,51.0,20.0,away,30.0,0,0,1,22.0,50.0,11.0,17.0,8.0,11.0,18.0,47.0,38.3,4.0,8.0,50.0,11.0,14.0,78.6,8,30,10,8,5,15,14
Eastern Michigan,2199,29.5,21.1,66.7,42,15,10,13,7,24,1,24,0,0,0,19,323380183,2013,2,2012-12-04,,48.0,False,18.0,61.0,8.0,12.0,4.0,19.0,Syracuse,84.0,7.0,home,183.0,0,1,0,18.0,61.0,4.0,19.0,8.0,12.0,30.0,68.0,44.1,5.0,22.0,22.7,19.0,25.0,76.0,20,57,19,17,10,18,13
Syracuse,183,44.1,22.7,76.0,57,20,19,17,10,18,0,18,0,0,0,13,323380183,2013,2,2012-12-04,,84.0,True,30.0,68.0,19.0,25.0,5.0,22.0,Eastern Michigan,48.0,36.0,away,2199.0,0,0,1,30.0,68.0,5.0,22.0,19.0,25.0,18.0,61.0,29.5,4.0,19.0,21.1,8.0,12.0,66.7,15,42,10,13,7,24,19
Wright State,2750,37.5,42.9,83.3,28,3,9,7,0,17,0,17,1,1,0,18,323380189,2013,2,2012-12-04,,41.0,False,15.0,40.0,5.0,6.0,6.0,14.0,Bowling Green,54.0,4.0,home,189.0,0,1,0,15.0,40.0,6.0,14.0,5.0,6.0,16.0,49.0,32.7,3.0,16.0,18.8,19.0,21.0,90.5,12,39,5,9,4,12,13
Bowling Green,189,32.7,18.8,90.5,39,12,5,9,4,12,0,12,0,0,0,13,323380189,2013,2,2012-12-04,,54.0,True,16.0,49.0,19.0,21.0,3.0,16.0,Wright State,41.0,13.0,away,2750.0,0,0,1,16.0,49.0,3.0,16.0,19.0,21.0,15.0,40.0,37.5,6.0,14.0,42.9,5.0,6.0,83.3,3,28,9,7,0,17,18
UT Arlington,250,45.5,80.0,72.7,40,12,10,6,2,21,0,21,0,0,0,21,323380292,2013,2,2012-12-04,,60.0,True,20.0,44.0,16.0,22.0,4.0,5.0,UT Rio Grande Valley,51.0,14.0,home,292.0,0,1,1,20.0,44.0,4.0,5.0,16.0,22.0,18.0,55.0,32.7,5.0,17.0,29.4,10.0,17.0,58.8,14,35,11,9,1,14,17
UT Rio Grande Valley,292,32.7,29.4,58.8,35,14,11,9,1,14,0,14,0,0,0,17,323380292,2013,2,2012-12-04,,51.0,False,18.0,55.0,10.0,17.0,5.0,17.0,UT Arlington,60.0,0.0,away,250.0,0,0,0,18.0,55.0,5.0,17.0,10.0,17.0,20.0,44.0,45.5,4.0,5.0,80.0,16.0,22.0,72.7,12,40,10,6,2,21,21
Johnson University (FL),3097,41.3,33.3,70.0,43,14,16,8,1,26,0,26,0,0,0,22,323380294,2013,2,2012-12-04,,66.0,False,26.0,63.0,7.0,10.0,7.0,21.0,Jacksonville,89.0,2.0,home,294.0,0,1,0,26.0,63.0,7.0,21.0,7.0,10.0,28.0,58.0,48.3,11.0,27.0,40.7,22.0,30.0,73.3,7,31,20,18,5,16,14
Jacksonville,294,48.3,40.7,73.3,31,7,20,18,5,16,0,16,0,0,0,14,323380294,2013,2,2012-12-04,,89.0,True,28.0,58.0,22.0,30.0,11.0,27.0,Johnson University (FL),66.0,31.0,away,3097.0,0,0,1,28.0,58.0,11.0,27.0,22.0,30.0,26.0,63.0,41.3,7.0,21.0,33.3,7.0,10.0,70.0,14,43,16,8,1,26,22
Fresno State,278,39.3,33.3,72.2,39,15,12,8,3,14,1,14,0,0,0,22,323380299,2013,2,2012-12-04,,64.0,True,22.0,56.0,13.0,18.0,7.0,21.0,Long Beach State,59.0,8.0,home,299.0,0,1,1,22.0,56.0,7.0,21.0,13.0,18.0,19.0,47.0,40.4,3.0,14.0,21.4,18.0,33.0,54.5,16,41,9,4,7,15,16
Long Beach State,299,40.4,21.4,54.5,41,16,9,4,7,15,0,15,0,0,0,16,323380299,2013,2,2012-12-04,,59.0,False,19.0,47.0,18.0,33.0,3.0,14.0,Fresno State,64.0,8.0,away,278.0,0,0,0,19.0,47.0,3.0,14.0,18.0,33.0,22.0,56.0,39.3,7.0,21.0,33.3,13.0,18.0,72.2,15,39,12,8,3,14,22
Stetson,56,47.1,34.8,46.7,31,11,14,3,1,19,0,19,0,0,0,21,323382065,2013,2,2012-12-04,,63.0,False,24.0,51.0,7.0,15.0,8.0,23.0,Bethune-Cookman,86.0,0.0,home,2065.0,0,1,0,24.0,51.0,8.0,23.0,7.0,15.0,33.0,52.0,63.5,7.0,14.0,50.0,13.0,24.0,54.2,7,34,18,9,2,10,16
Bethune-Cookman,2065,63.5,50.0,54.2,34,7,18,9,2,10,1,10,0,0,0,16,323382065,2013,2,2012-12-04,,86.0,True,33.0,52.0,13.0,24.0,7.0,14.0,Stetson,63.0,23.0,away,56.0,0,0,1,33.0,52.0,7.0,14.0,13.0,24.0,24.0,51.0,47.1,8.0,23.0,34.8,7.0,15.0,46.7,11,31,14,3,1,19,21
Monmouth,2405,51.7,27.8,85.7,35,7,16,12,3,17,1,17,0,0,0,20,323382066,2013,2,2012-12-04,,77.0,True,30.0,58.0,12.0,14.0,5.0,18.0,Binghamton,65.0,17.0,home,2066.0,0,1,1,30.0,58.0,5.0,18.0,12.0,14.0,25.0,60.0,41.7,5.0,19.0,26.3,10.0,14.0,71.4,14,41,12,9,1,21,14
Binghamton,2066,41.7,26.3,71.4,41,14,12,9,1,21,1,21,0,0,0,14,323382066,2013,2,2012-12-04,,65.0,False,25.0,60.0,10.0,14.0,5.0,19.0,Monmouth,77.0,3.0,away,2405.0,0,0,0,25.0,60.0,5.0,19.0,10.0,14.0,30.0,58.0,51.7,5.0,18.0,27.8,12.0,14.0,85.7,7,35,16,12,3,17,20
Virginia-Wise,2842,38.6,37.5,50.0,38,8,9,5,2,17,0,17,0,0,0,17,323382241,2013,2,2012-12-04,,58.0,False,22.0,57.0,5.0,10.0,9.0,24.0,Gardner-Webb,77.0,0.0,home,2241.0,0,1,0,22.0,57.0,9.0,24.0,5.0,10.0,29.0,63.0,46.0,6.0,19.0,31.6,13.0,21.0,61.9,11,45,20,13,5,11,15
Gardner-Webb,2241,46.0,31.6,61.9,45,11,20,13,5,11,0,11,0,0,0,15,323382241,2013,2,2012-12-04,,77.0,True,29.0,63.0,13.0,21.0,6.0,19.0,Virginia-Wise,58.0,29.0,away,2842.0,0,0,1,29.0,63.0,6.0,19.0,13.0,21.0,22.0,57.0,38.6,9.0,24.0,37.5,5.0,10.0,50.0,8,38,9,5,2,17,17
Texas-Tyler,3086,32.0,29.4,66.7,35,10,9,2,3,14,1,14,0,0,0,11,323382377,2013,2,2012-12-04,,47.0,False,16.0,50.0,10.0,15.0,5.0,17.0,McNeese,73.0,0.0,home,2377.0,0,1,0,16.0,50.0,5.0,17.0,10.0,15.0,29.0,62.0,46.8,8.0,17.0,47.1,7.0,10.0,70.0,11,41,15,11,5,7,11
McNeese,2377,46.8,47.1,70.0,41,11,15,11,5,7,0,7,0,0,0,11,323382377,2013,2,2012-12-04,,73.0,True,29.0,62.0,7.0,10.0,8.0,17.0,Texas-Tyler,47.0,26.0,away,3086.0,0,0,1,29.0,62.0,8.0,17.0,7.0,10.0,16.0,50.0,32.0,5.0,17.0,29.4,10.0,15.0,66.7,10,35,9,2,3,14,11
Norfolk State,2450,44.6,35.3,66.7,46,15,13,6,1,16,0,16,1,1,0,18,323382569,2013,2,2012-12-04,,78.0,True,25.0,56.0,22.0,33.0,6.0,17.0,South Carolina State,72.0,16.0,home,2569.0,0,1,1,25.0,56.0,6.0,17.0,22.0,33.0,24.0,67.0,35.8,5.0,19.0,26.3,19.0,27.0,70.4,20,47,11,8,4,12,24
South Carolina State,2569,35.8,26.3,70.4,47,20,11,8,4,12,0,12,0,0,0,24,323382569,2013,2,2012-12-04,,72.0,False,24.0,67.0,19.0,27.0,5.0,19.0,Norfolk State,78.0,2.0,away,2450.0,0,0,0,24.0,67.0,5.0,19.0,19.0,27.0,25.0,56.0,44.6,6.0,17.0,35.3,22.0,33.0,66.7,15,46,13,6,1,16,18
Berea,2061,27.3,22.7,100.0,32,10,4,13,3,21,0,21,0,0,0,12,323382635,2013,2,2012-12-04,,45.0,False,15.0,55.0,10.0,10.0,5.0,22.0,Tennessee Tech,69.0,5.0,home,2635.0,0,1,0,15.0,55.0,5.0,22.0,10.0,10.0,26.0,52.0,50.0,10.0,25.0,40.0,7.0,9.0,77.8,9,41,19,12,6,23,14
Tennessee Tech,2635,50.0,40.0,77.8,41,9,19,12,6,23,0,23,0,0,0,14,323382635,2013,2,2012-12-04,,69.0,True,26.0,52.0,7.0,9.0,10.0,25.0,Berea,45.0,24.0,away,2061.0,0,0,1,26.0,52.0,10.0,25.0,7.0,9.0,15.0,55.0,27.3,5.0,22.0,22.7,10.0,10.0,100.0,10,32,4,13,3,21,12
VU of Lynchburg,3229,32.8,29.4,66.7,44,12,10,11,0,31,1,31,0,0,0,26,323382678,2013,2,2012-12-04,,61.0,False,21.0,64.0,14.0,21.0,5.0,17.0,VMI,102.0,0.0,home,2678.0,0,1,0,21.0,64.0,5.0,17.0,14.0,21.0,35.0,77.0,45.5,9.0,36.0,25.0,23.0,33.0,69.7,21,60,18,20,3,19,21
VMI,2678,45.5,25.0,69.7,60,21,18,20,3,19,0,19,0,0,0,21,323382678,2013,2,2012-12-04,,102.0,True,35.0,77.0,23.0,33.0,9.0,36.0,VU of Lynchburg,61.0,41.0,away,3229.0,0,0,1,35.0,77.0,9.0,36.0,23.0,33.0,21.0,64.0,32.8,5.0,17.0,29.4,14.0,21.0,66.7,12,44,10,11,0,31,26
New Mexico State,166,48.0,12.5,50.0,40,7,8,6,2,17,0,17,0,0,0,15,323390006,2013,2,2012-12-05,,58.0,True,24.0,50.0,9.0,18.0,1.0,8.0,South Alabama,52.0,17.0,home,6.0,0,1,1,24.0,50.0,1.0,8.0,9.0,18.0,19.0,60.0,31.7,5.0,17.0,29.4,9.0,17.0,52.9,15,44,7,13,5,14,18
South Alabama,6,31.7,29.4,52.9,44,15,7,13,5,14,0,14,0,0,0,18,323390006,2013,2,2012-12-05,,52.0,False,19.0,60.0,9.0,17.0,5.0,17.0,New Mexico State,58.0,2.0,away,166.0,0,0,0,19.0,60.0,5.0,17.0,9.0,17.0,24.0,50.0,48.0,1.0,8.0,12.5,9.0,18.0,50.0,7,40,8,6,2,17,15
Oklahoma,201,55.4,40.0,71.4,32,10,14,7,2,17,0,17,0,0,0,14,323390008,2013,2,2012-12-05,,78.0,False,31.0,56.0,10.0,14.0,6.0,15.0,Arkansas,81.0,4.0,home,8.0,0,1,0,31.0,56.0,6.0,15.0,10.0,14.0,30.0,57.0,52.6,9.0,22.0,40.9,12.0,16.0,75.0,9,28,21,6,3,13,16
Arkansas,8,52.6,40.9,75.0,28,9,21,6,3,13,0,13,0,0,0,16,323390008,2013,2,2012-12-05,,81.0,True,30.0,57.0,12.0,16.0,9.0,22.0,Oklahoma,78.0,11.0,away,201.0,0,0,1,30.0,57.0,9.0,22.0,12.0,16.0,31.0,56.0,55.4,6.0,15.0,40.0,10.0,14.0,71.4,10,32,14,7,2,17,14
Southern Miss,2572,39.0,27.8,66.7,30,15,6,12,0,23,1,23,0,0,0,21,323390012,2013,2,2012-12-05,,55.0,False,23.0,59.0,4.0,6.0,5.0,18.0,Arizona,63.0,11.0,home,12.0,0,1,0,23.0,59.0,5.0,18.0,4.0,6.0,19.0,42.0,45.2,6.0,20.0,30.0,19.0,28.0,67.9,13,40,16,10,2,27,11
Arizona,12,45.2,30.0,67.9,40,13,16,10,2,27,0,27,0,0,0,11,323390012,2013,2,2012-12-05,,63.0,True,19.0,42.0,19.0,28.0,6.0,20.0,Southern Miss,55.0,10.0,away,2572.0,0,0,1,19.0,42.0,6.0,20.0,19.0,28.0,23.0,59.0,39.0,5.0,18.0,27.8,4.0,6.0,66.7,15,30,6,12,0,23,21
NC State,152,47.3,44.4,61.9,38,16,12,6,3,12,0,12,0,0,0,11,323390041,2013,2,2012-12-05,,69.0,True,26.0,55.0,13.0,21.0,4.0,9.0,UConn,65.0,7.0,home,41.0,0,1,1,26.0,55.0,4.0,9.0,13.0,21.0,25.0,62.0,40.3,8.0,23.0,34.8,7.0,11.0,63.6,17,38,10,9,5,12,17
UConn,41,40.3,34.8,63.6,38,17,10,9,5,12,2,12,0,0,0,17,323390041,2013,2,2012-12-05,,65.0,False,25.0,62.0,7.0,11.0,8.0,23.0,NC State,69.0,11.0,away,152.0,0,0,0,25.0,62.0,8.0,23.0,7.0,11.0,26.0,55.0,47.3,4.0,9.0,44.4,13.0,21.0,61.9,16,38,12,6,3,12,11
Texas,251,29.2,15.4,52.4,39,11,9,8,5,22,1,22,0,0,0,15,323390046,2013,2,2012-12-05,,41.0,False,14.0,48.0,11.0,21.0,2.0,13.0,Georgetown,64.0,0.0,home,46.0,0,1,0,14.0,48.0,2.0,13.0,11.0,21.0,25.0,61.0,41.0,4.0,18.0,22.2,10.0,16.0,62.5,14,46,17,13,6,14,18
Georgetown,46,41.0,22.2,62.5,46,14,17,13,6,14,0,14,0,0,0,18,323390046,2013,2,2012-12-05,,64.0,True,25.0,61.0,10.0,16.0,4.0,18.0,Texas,41.0,23.0,away,251.0,0,0,1,25.0,61.0,4.0,18.0,10.0,16.0,14.0,48.0,29.2,2.0,13.0,15.4,11.0,21.0,52.4,11,39,9,8,5,22,15
American,44,44.7,35.3,50.0,24,6,13,1,3,10,1,10,0,0,0,15,323390047,2013,2,2012-12-05,,50.0,False,21.0,47.0,2.0,4.0,6.0,17.0,Howard,55.0,7.0,home,47.0,0,1,0,21.0,47.0,6.0,17.0,2.0,4.0,20.0,52.0,38.5,5.0,18.0,27.8,10.0,16.0,62.5,18,42,10,5,3,12,10
Howard,47,38.5,27.8,62.5,42,18,10,5,3,12,4,12,0,0,0,10,323390047,2013,2,2012-12-05,,55.0,True,20.0,52.0,10.0,16.0,5.0,18.0,American,50.0,5.0,away,44.0,0,0,1,20.0,52.0,5.0,18.0,10.0,16.0,21.0,47.0,44.7,6.0,17.0,35.3,2.0,4.0,50.0,6,24,13,1,3,10,15
Radford,2515,37.0,33.3,56.5,37,13,6,9,4,15,0,15,0,0,0,24,323390048,2013,2,2012-12-05,,59.0,False,20.0,54.0,13.0,23.0,6.0,18.0,Delaware,68.0,1.0,home,48.0,0,1,0,20.0,54.0,6.0,18.0,13.0,23.0,22.0,58.0,37.9,5.0,13.0,38.5,19.0,23.0,82.6,19,52,9,6,8,16,17
Delaware,48,37.9,38.5,82.6,52,19,9,6,8,16,0,16,1,1,0,17,323390048,2013,2,2012-12-05,,68.0,True,22.0,58.0,19.0,23.0,5.0,13.0,Radford,59.0,13.0,away,2515.0,0,0,1,22.0,58.0,5.0,13.0,19.0,23.0,20.0,54.0,37.0,6.0,18.0,33.3,13.0,23.0,56.5,13,37,6,9,4,15,24
Edward Waters,2206,43.5,38.5,47.6,47,15,16,6,2,19,1,19,0,0,0,17,323390050,2013,2,2012-12-05,,69.0,False,27.0,62.0,10.0,21.0,5.0,13.0,Florida A&M,87.0,0.0,home,50.0,0,1,0,27.0,62.0,5.0,13.0,10.0,21.0,33.0,63.0,52.4,7.0,26.0,26.9,14.0,21.0,66.7,9,45,17,12,3,14,20
Florida A&M,50,52.4,26.9,66.7,45,9,17,12,3,14,0,14,0,0,0,20,323390050,2013,2,2012-12-05,,87.0,True,33.0,63.0,14.0,21.0,7.0,26.0,Edward Waters,69.0,20.0,away,2206.0,0,0,1,33.0,63.0,7.0,26.0,14.0,21.0,27.0,62.0,43.5,5.0,13.0,38.5,10.0,21.0,47.6,15,47,16,6,2,19,17
Georgia,61,31.6,11.8,72.7,47,17,7,7,4,11,1,11,0,0,0,22,323390059,2013,2,2012-12-05,,54.0,False,18.0,57.0,16.0,22.0,2.0,17.0,Georgia Tech,62.0,0.0,home,59.0,0,1,0,18.0,57.0,2.0,17.0,16.0,22.0,16.0,48.0,33.3,9.0,21.0,42.9,21.0,32.0,65.6,12,44,10,8,6,11,17
Georgia Tech,59,33.3,42.9,65.6,44,12,10,8,6,11,2,11,0,0,0,17,323390059,2013,2,2012-12-05,,62.0,True,16.0,48.0,21.0,32.0,9.0,21.0,Georgia,54.0,15.0,away,61.0,0,0,1,16.0,48.0,9.0,21.0,21.0,32.0,18.0,57.0,31.6,2.0,17.0,11.8,16.0,22.0,72.7,17,47,7,7,4,11,22
Florida Gulf Coast,526,46.6,37.5,90.0,32,8,14,12,4,23,1,23,1,1,0,8,323390066,2013,2,2012-12-05,,72.0,False,27.0,58.0,9.0,10.0,9.0,24.0,Iowa State,83.0,7.0,home,66.0,0,1,0,27.0,58.0,9.0,24.0,9.0,10.0,34.0,69.0,49.3,13.0,25.0,52.0,2.0,5.0,40.0,13,41,21,10,3,19,12
Iowa State,66,49.3,52.0,40.0,41,13,21,10,3,19,0,19,0,0,0,12,323390066,2013,2,2012-12-05,,83.0,True,34.0,69.0,2.0,5.0,13.0,25.0,Florida Gulf Coast,72.0,19.0,away,526.0,0,0,1,34.0,69.0,13.0,25.0,2.0,5.0,27.0,58.0,46.6,9.0,24.0,37.5,9.0,10.0,90.0,8,32,14,12,4,23,8
George Washington,45,47.1,38.5,65.2,39,12,13,9,8,23,1,23,0,0,0,15,323390071,2013,2,2012-12-05,,68.0,False,24.0,51.0,15.0,23.0,5.0,13.0,Bradley,72.0,0.0,home,71.0,0,1,0,24.0,51.0,5.0,13.0,15.0,23.0,31.0,62.0,50.0,1.0,7.0,14.3,9.0,17.0,52.9,10,36,15,17,1,13,22
Bradley,71,50.0,14.3,52.9,36,10,15,17,1,13,0,13,0,0,0,22,323390071,2013,2,2012-12-05,,72.0,True,31.0,62.0,9.0,17.0,1.0,7.0,George Washington,68.0,19.0,away,45.0,0,0,1,31.0,62.0,1.0,7.0,9.0,17.0,24.0,51.0,47.1,5.0,13.0,38.5,15.0,23.0,65.2,12,39,13,9,8,23,15
Bethel (TN),2064,28.3,33.3,84.2,41,17,7,7,1,18,0,18,0,0,0,16,323390093,2013,2,2012-12-05,,54.0,False,17.0,60.0,16.0,19.0,4.0,12.0,Murray State,76.0,0.0,home,93.0,0,1,0,17.0,60.0,4.0,12.0,16.0,19.0,30.0,65.0,46.2,3.0,19.0,15.8,13.0,18.0,72.2,20,51,19,13,2,16,16
Murray State,93,46.2,15.8,72.2,51,20,19,13,2,16,0,16,0,0,0,16,323390093,2013,2,2012-12-05,,76.0,True,30.0,65.0,13.0,18.0,3.0,19.0,Bethel (TN),54.0,33.0,away,2064.0,0,0,1,30.0,65.0,3.0,19.0,13.0,18.0,17.0,60.0,28.3,4.0,12.0,33.3,16.0,19.0,84.2,17,41,7,7,1,18,16
Samford,2535,39.6,50.0,58.3,26,5,7,6,4,17,0,17,0,0,0,13,323390096,2013,2,2012-12-05,,56.0,False,21.0,53.0,7.0,12.0,7.0,14.0,Kentucky,88.0,0.0,home,96.0,0,1,0,21.0,53.0,7.0,14.0,7.0,12.0,34.0,61.0,55.7,9.0,21.0,42.9,11.0,18.0,61.1,11,41,23,11,10,12,15
Kentucky,96,55.7,42.9,61.1,41,11,23,11,10,12,0,12,0,0,0,15,323390096,2013,2,2012-12-05,,88.0,True,34.0,61.0,11.0,18.0,9.0,21.0,Samford,56.0,37.0,away,2535.0,0,0,1,34.0,61.0,9.0,21.0,11.0,18.0,21.0,53.0,39.6,7.0,14.0,50.0,7.0,12.0,58.3,5,26,7,6,4,17,13
Harvard,108,54.9,42.9,73.9,27,6,15,9,2,9,1,9,0,0,0,16,323390103,2013,2,2012-12-05,,79.0,True,28.0,51.0,17.0,23.0,6.0,14.0,Boston College,63.0,22.0,home,103.0,0,1,1,28.0,51.0,6.0,14.0,17.0,23.0,25.0,43.0,58.1,3.0,13.0,23.1,10.0,14.0,71.4,3,25,14,2,3,15,16
