Team 1,Team 2,Date,Site,Outcome,in_tournament,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr
Purdue Fort Wayne,Youngstown State,2022-01-08,home,1,False,101.37443393977914,108.54881899204668,0.4534412955465587,0.5662554362296973,0.46,0.5158371040723982,0.1007153990647855,0.0754098360655737,0.5253036437246964,0.2113291491221101,0.2359154929577464,0.2955465587044534,0.563872255489022,0.2126213980256584,0.7640845070422535,0.3173652694610778,1254.875,0.3912175648702595,104.13045889879082,100.72206135688891,0.4119658119658119,0.5260994656802301,0.5406203840472673,0.4549180327868852,0.0659751493604075,0.0630372492836676,0.482051282051282,0.1774951003956661,0.3210227272727273,0.3025641025641025,0.4973021582733813,0.1759337316277535,0.6789772727272727,0.3183453237410072,1358.15,0.3723021582733813
Rice,UAB,2022-01-08,away,1,False,103.40856748042376,102.62612301313058,0.4576023391812865,0.5680668016194332,0.5062857142857143,0.5654952076677316,0.0679566920064501,0.0593869731800766,0.5431286549707602,0.2084292952556425,0.2594458438287154,0.327485380116959,0.4717691342534504,0.2084773093757198,0.7405541561712846,0.2409033877038895,1736.6,0.3450439146800502,111.47740528477964,89.69562139751238,0.311586051743532,0.5463041208927772,0.5274509803921569,0.4611650485436893,0.1395489938315299,0.1007751937984496,0.5219347581552306,0.1622964954100522,0.3529411764705882,0.2767154105736782,0.4579617834394904,0.1617959348771362,0.6470588235294118,0.310828025477707,1974.75,0.3426751592356687
Oklahoma State,Texas,2022-01-08,away,1,False,97.32390033835745,91.78128978172448,0.3085106382978723,0.5091728355326681,0.5108695652173914,0.5052264808362369,0.1428260937063371,0.149746192893401,0.4764437689969605,0.2153183635804368,0.3365617433414044,0.3799392097264438,0.4676656151419558,0.2173440556400782,0.6634382566585957,0.3359621451104101,1617.9250000000002,0.3785488958990536,113.5941457922882,81.65997322623828,0.367816091954023,0.5654244886522836,0.5357941834451901,0.5694822888283378,0.1416778224007139,0.1027397260273972,0.5306513409961686,0.1643681396003377,0.3416856492027335,0.2937420178799489,0.4471014492753623,0.1628737170905845,0.6583143507972665,0.2666666666666666,1784.65,0.3652173913043478
Louisiana Tech,UTSA,2022-01-08,home,1,False,106.37103564412013,98.3802396261551,0.4058919803600654,0.545637777137921,0.4966352624495289,0.4782608695652174,0.0969748076314957,0.0619946091644204,0.5130932896890343,0.1655907942744877,0.273972602739726,0.2880523731587561,0.4851485148514851,0.1658409753698043,0.726027397260274,0.2623762376237624,1424.125,0.3877887788778877,92.03490008443568,107.6113644335321,0.3405909797822706,0.4500412881915772,0.4773299748110831,0.3991416309012875,0.0827779726411785,0.0631578947368421,0.4074650077760497,0.1688713763017168,0.3097949886104784,0.2737169517884914,0.5416666666666666,0.1683619782532444,0.6902050113895216,0.2777777777777778,1423.35,0.3790849673202614
Fairfield,Marist,2022-01-08,away,0,False,107.96078282923877,100.46069252489224,0.3588850174216028,0.5472617722684884,0.5259259259259259,0.4334600760456273,0.0713330361123495,0.0846153846153846,0.5209059233449478,0.1589885301131847,0.2909090909090909,0.28397212543554,0.4794642857142857,0.1560410164957645,0.7090909090909091,0.3642857142857142,1333.325,0.3035714285714285,102.47114977946951,100.09471722325767,0.379020979020979,0.5302982927896942,0.4988636363636363,0.3260188087774294,0.0928839866784808,0.1009852216748768,0.5104895104895105,0.1824663162346685,0.2821100917431192,0.2489510489510489,0.477888730385164,0.184545815637508,0.7178899082568807,0.3009985734664764,1645.775,0.4208273894436519
Austin Peay,Morehead State,2022-01-08,away,0,False,94.2765833817548,108.22589431632468,0.4325744308231173,0.5075070378479825,0.4619883040935672,0.576271186440678,0.1060468494643181,0.0508982035928143,0.4816112084063047,0.2178965717606043,0.2837078651685393,0.2521891418563923,0.5370705244122965,0.2179044852006537,0.7162921348314607,0.3707052441229656,1376.775,0.3960216998191682,99.66879765847648,103.65316057806572,0.4079696394686907,0.5390319086894944,0.5182370820668692,0.6239316239316239,0.0919998466669222,0.1570680628272251,0.5170777988614801,0.2326118770700146,0.3197492163009404,0.2922201138519924,0.5203045685279187,0.2315329474450876,0.6802507836990596,0.1573604060913705,1301.3249999999998,0.3536379018612521
Chattanooga,The Citadel,2022-01-08,away,1,False,115.7524613220816,99.03061580305462,0.3937984496124031,0.5707350901525658,0.5445544554455446,0.5,0.1143733872654997,0.0710659898477157,0.541860465116279,0.1758087201125176,0.3813559322033898,0.2480620155038759,0.4917491749174917,0.1743496757096032,0.6186440677966102,0.2673267326732673,1427.9499999999998,0.3498349834983498,103.27781580348314,105.12878275887962,0.4900542495479204,0.5471834958497864,0.4638888888888889,0.6260162601626016,0.0630772696553277,0.095360824742268,0.527124773960217,0.1810023575937333,0.2477341389728096,0.2567811934900542,0.451797385620915,0.1787189306900953,0.7522658610271903,0.3366013071895425,1323.3000000000002,0.3660130718954248
Detroit Mercy,Milwaukee,2022-01-08,away,1,False,102.4658447184272,115.7859306630764,0.4692737430167598,0.521009827177228,0.4861788617886179,0.4703196347031963,0.0858296869740827,0.0406779661016949,0.4925512104283054,0.1799400199933356,0.298780487804878,0.2085661080074488,0.5726915520628684,0.1817569841804106,0.7012195121951219,0.2986247544204322,1194.4,0.4204322200392927,94.49088471084993,102.16823703030992,0.3763888888888889,0.5053248298800769,0.4801223241590214,0.4798657718120805,0.0737881711885571,0.1113360323886639,0.4729166666666666,0.1951442184245813,0.2505494505494505,0.2902777777777778,0.4524969549330085,0.1941196503575888,0.7494505494505495,0.248477466504263,1757.175,0.3982947624847747
Clemson,NC State,2022-01-08,home,1,False,111.69767777296984,97.08905588667184,0.3799725651577503,0.5757620817843866,0.5267958950969214,0.5581395348837209,0.0829230370562321,0.0790697674418604,0.5500685871056241,0.1638540314438194,0.2788461538461538,0.3223593964334705,0.4630136986301369,0.1635426564164579,0.7211538461538461,0.2863013698630137,1734.9,0.410958904109589,106.52893228956502,104.12426352437063,0.3763702801461632,0.5170657822578539,0.4924165824064712,0.4231884057971014,0.1039100160685591,0.109640831758034,0.4780755176613885,0.1441906760283001,0.3151750972762646,0.3495736906211936,0.5,0.1435457953936797,0.6848249027237354,0.2729528535980149,1862.825,0.3436724565756824
Maine,Stony Brook,2022-01-08,home,0,False,77.78445403397608,113.79986919555265,0.3909574468085106,0.433432763133865,0.4357894736842105,0.5373134328358209,0.1068236320034881,0.0441767068273092,0.4055851063829787,0.2294204402687496,0.2283464566929134,0.1941489361702127,0.564935064935065,0.2289077828646174,0.7716535433070866,0.3428571428571428,916.375,0.3532467532467532,100.51630612378275,106.966467377177,0.408284023668639,0.5119499367552094,0.4647713226205192,0.4280701754385965,0.1130751234728359,0.0629370629370629,0.488905325443787,0.1594667015227763,0.2596153846153846,0.2337278106508875,0.5313411078717201,0.1585651156745516,0.7403846153846154,0.2099125364431487,1534.45,0.3746355685131195
Ball State,Eastern Michigan,2022-01-08,home,1,False,100.74498567335245,108.93371757925074,0.434402332361516,0.5429277331686226,0.4814385150812065,0.5387205387205387,0.0876080691642651,0.0623501199040767,0.510932944606414,0.1982808022922636,0.2517162471395881,0.3790087463556851,0.5321678321678321,0.1994236311239193,0.7482837528604119,0.3636363636363636,1740.0,0.4167832167832168,93.15900070044364,101.33832037870376,0.3075801749271137,0.5059599289880802,0.4691501746216531,0.3793103448275862,0.0864940681432996,0.0811403508771929,0.4715743440233236,0.1914545879056736,0.2242990654205607,0.314868804664723,0.4910096818810511,0.191689556425691,0.7757009345794392,0.301521438450899,1712.1499999999996,0.3692946058091286
Columbia,Pennsylvania,2022-01-08,home,1,False,95.2627156983132,113.0628162568086,0.3390894819466248,0.5120544709233655,0.4922879177377892,0.4909090909090909,0.0721951848390111,0.075,0.488226059654631,0.2106895883151296,0.2766497461928934,0.2731554160125589,0.5443131462333826,0.2101395558706932,0.7233502538071066,0.2850812407680945,1549.3249999999998,0.4091580502215657,100.93951393741747,110.56288910128902,0.4520048602673147,0.5357584416298047,0.4721074380165289,0.5536723163841808,0.0754307561158327,0.0623853211009174,0.511543134872418,0.1822087636203639,0.2469135802469135,0.2223572296476306,0.5292740046838408,0.1818604531011857,0.7530864197530864,0.2681498829039813,1933.7000000000005,0.3618266978922717
McNeese State,Texas A&M-Corpus Christi,2022-01-08,home,0,False,90.14502307185232,105.02922051197628,0.3497942386831276,0.4833863556026865,0.479740680713128,0.39,0.0938348835295086,0.0931899641577061,0.4660493827160494,0.2142386288727752,0.2763975155279503,0.345679012345679,0.5,0.2140093834883529,0.7236024844720497,0.4663865546218487,1214.25,0.4138655462184873,103.93229075963914,99.2784187959703,0.3149078726968174,0.5284970422585101,0.4978229317851959,0.5173745173745173,0.1338585421968139,0.0662020905923344,0.4824120603015075,0.1894744174706558,0.3378746594005449,0.3835845896147403,0.5284629981024668,0.1896329347788196,0.662125340599455,0.4041745730550284,1434.95,0.4554079696394686
Middle Tennessee,North Texas,2022-01-08,home,0,False,103.371923831214,98.4797351589368,0.4434108527131783,0.5429653751578387,0.4954486345903771,0.4787234042553192,0.1182785330890624,0.1119592875318066,0.5069767441860465,0.1948503827418232,0.2997416020671835,0.3503875968992248,0.4950819672131147,0.1979879793012567,0.7002583979328165,0.3721311475409836,1568.175,0.3557377049180328,103.39575306872143,90.75419244910768,0.4496919917864476,0.5132995285116982,0.5091210613598673,0.5353535353535354,0.1237557169760559,0.0634920634920634,0.473305954825462,0.1630678254636681,0.3064516129032258,0.324435318275154,0.4690265486725664,0.1632140615191462,0.6935483870967742,0.3053097345132743,1115.6,0.3030973451327434
Coppin State,South Carolina State,2022-01-08,home,1,False,93.6768149882904,109.39232969470552,0.4814305364511692,0.4947018047454729,0.4260485651214128,0.4666666666666667,0.1144124686241317,0.0729411764705882,0.4656121045392022,0.1642235522016942,0.2051282051282051,0.265474552957359,0.52,0.1657813320880275,0.7948717948717948,0.2906666666666667,1721.225,0.4333333333333333,95.59975889089814,102.51183981775672,0.3286516853932584,0.4856093080220453,0.497116493656286,0.4838709677419355,0.0839278220730172,0.0827423167848699,0.4487359550561798,0.1892706449668475,0.3110151187904967,0.3089887640449438,0.4948453608247423,0.18823811522091,0.6889848812095032,0.3505154639175257,1663.55,0.3770250368188512
Southeast Missouri State,Tennessee State,2022-01-08,home,0,False,100.86328829927326,114.32469969055336,0.423500611995104,0.5458480705273716,0.4619341563786008,0.4943181818181818,0.0740722691942204,0.062,0.50734394124847,0.1892405989367409,0.232,0.3353733170134639,0.5503597122302158,0.1890792134694573,0.768,0.4064748201438849,2051.175,0.4004796163069544,98.19900020543724,105.87070113725623,0.3468697123519458,0.5247749396179463,0.5063649222065064,0.4296875,0.0819644137836822,0.0705882352941176,0.4983079526226734,0.2150243100732725,0.3038674033149171,0.3282571912013536,0.5221631205673759,0.2144735494006352,0.6961325966850829,0.4592198581560284,1462.1750000000002,0.3971631205673759
Missouri State,Northern Iowa,2022-01-08,away,0,False,112.17177596688656,96.78833999742037,0.4140435835351089,0.5869771219710301,0.5090521831735889,0.473551637279597,0.089771701276925,0.0902111324376199,0.559322033898305,0.1676367869615832,0.2632743362831858,0.24818401937046,0.4821648216482165,0.1671610989294466,0.7367256637168141,0.2644526445264453,1935.5,0.3591635916359164,103.69526777954268,100.1545969868744,0.4424514200298953,0.5615606842600708,0.5242346938775511,0.4768211920529801,0.0788141501712692,0.0352941176470588,0.5298953662182362,0.1738244373183085,0.2076923076923077,0.3183856502242152,0.5301470588235294,0.1758161811512928,0.7923076923076923,0.2220588235294117,1658.9,0.5
Boston College,Pittsburgh,2022-01-08,home,0,False,103.83120488617436,98.7241162936624,0.292962356792144,0.5213270142180095,0.5416098226466576,0.4962121212121212,0.1045806316670152,0.0906432748538011,0.4828150572831424,0.1735147140477512,0.3168831168831169,0.3666121112929623,0.5129310344827587,0.1743010527783587,0.6831168831168831,0.2655172413793103,1437.5500000000002,0.4103448275862069,96.56401403352451,100.82258781680748,0.308885754583921,0.5018232332002084,0.5333333333333333,0.5342465753424658,0.0733659404179635,0.1210762331838565,0.4583921015514809,0.2049340090215514,0.3239740820734341,0.459802538787024,0.4877892030848329,0.2045353490440195,0.6760259179265659,0.2776349614395887,1797.45,0.4267352185089974
Nebraska,Rutgers,2022-01-08,home,0,False,98.25791607318943,101.08586629453578,0.4105603448275862,0.5224280554584644,0.4466834592779177,0.5163727959697733,0.1098949020975971,0.0828828828828828,0.4854525862068966,0.1656623205872685,0.2086206896551724,0.3286637931034483,0.5025510204081632,0.1648423531463956,0.7913793103448276,0.2632653061224489,2287.425,0.4336734693877551,98.7819569000134,99.6073430211095,0.3182527301092043,0.5026563138536984,0.4956085319949811,0.6579925650557621,0.1060509447259791,0.0811518324607329,0.4726989079563182,0.1699906304376924,0.2800982800982801,0.3057722308892355,0.4826224328593997,0.1704869617746753,0.7199017199017199,0.2890995260663507,1492.025,0.3965244865718799
Bethune-Cookman,Grambling,2022-01-08,away,0,False,86.1146339200099,107.2292894818492,0.2598540145985401,0.4541746875917648,0.4589371980676328,0.4210526315789473,0.1116971765435929,0.075268817204301,0.4248175182481752,0.1893037211172631,0.2466666666666666,0.2496350364963503,0.5372907153729072,0.1898852001241079,0.7533333333333333,0.319634703196347,1613.975,0.4337899543378995,83.7782340862423,107.14172101161124,0.2828947368421052,0.4699627857522594,0.4399509803921568,0.4334763948497854,0.0890726896771114,0.0935251798561151,0.4284539473684211,0.2274522192386669,0.2315270935960591,0.3371710526315789,0.5099846390168971,0.2290440591697152,0.7684729064039408,0.4070660522273425,1577.25,0.3594470046082949
Alabama State,Jackson State,2022-01-08,away,1,False,90.44273175950012,108.2842827260787,0.3312577833125778,0.5047352853382541,0.474459724950884,0.4352941176470588,0.1011820790971445,0.1033138401559454,0.4744707347447073,0.2421531205173713,0.2857142857142857,0.3100871731008717,0.5130681818181818,0.2422532470691249,0.7142857142857143,0.325,2056.125,0.4170454545454545,83.86418455068339,101.10119321493204,0.3171091445427728,0.4547588704809175,0.4606060606060606,0.4787644787644787,0.1030643231802705,0.1176470588235294,0.4321533923303834,0.2152266683159131,0.2563510392609699,0.2094395280235988,0.5038759689922481,0.2134903837305604,0.74364896073903,0.4015503875968992,1623.4750000000004,0.3410852713178294
Nicholls State,Texas A&M-Corpus Christi,2022-01-08,away,1,False,103.04390428928154,102.75618815744292,0.3907380607814761,0.5369437032644859,0.4962406015037593,0.4559748427672956,0.0948902831101538,0.0961538461538461,0.5303907380607815,0.185858330435882,0.2904040404040404,0.2069464544138929,0.4893129770992366,0.183537784436745,0.7095959595959596,0.4015267175572519,1591.85,0.3648854961832061,103.93229075963914,99.2784187959703,0.3149078726968174,0.5284970422585101,0.4978229317851959,0.5173745173745173,0.1338585421968139,0.0662020905923344,0.4824120603015075,0.1894744174706558,0.3378746594005449,0.3835845896147403,0.5284629981024668,0.1896329347788196,0.662125340599455,0.4041745730550284,1434.95,0.4554079696394686
North Florida,Stetson,2022-01-08,away,0,False,86.88906128782001,113.86652817450012,0.4693200663349917,0.5004468275245755,0.4172185430463576,0.5254237288135594,0.0753051155544014,0.0641025641025641,0.4676616915422885,0.239203516938195,0.2231182795698924,0.2388059701492537,0.5441389290882779,0.2401973513373149,0.7768817204301075,0.2778581765557164,1543.6,0.3227206946454414,91.10877662114412,108.81582775676463,0.4314606741573034,0.4851998779371376,0.4933837429111531,0.5706214689265536,0.0911647754824944,0.0522388059701492,0.4617977528089887,0.2024639480469869,0.2605633802816901,0.2202247191011236,0.5528089887640449,0.2056056638541363,0.7394366197183099,0.2202247191011236,1039.1,0.397752808988764
Cornell,Pennsylvania,2022-01-08,home,0,False,108.11176510384956,105.56828906565998,0.4785478547854785,0.570673523319763,0.5053333333333333,0.6370106761565836,0.0795469866522853,0.0725806451612903,0.5495049504950495,0.1907854678303227,0.2833333333333333,0.3267326732673267,0.5061349693251533,0.1901038155588513,0.7166666666666667,0.263803680981595,1480.75,0.4294478527607362,100.93951393741747,110.56288910128902,0.4520048602673147,0.5357584416298047,0.4721074380165289,0.5536723163841808,0.0754307561158327,0.0623853211009174,0.511543134872418,0.1822087636203639,0.2469135802469135,0.2223572296476306,0.5292740046838408,0.1818604531011857,0.7530864197530864,0.2681498829039813,1933.7000000000005,0.3618266978922717
North Carolina A&T,Radford,2022-01-08,home,1,False,90.6922800483518,103.24358007280836,0.3621212121212121,0.4681439508921042,0.4491315136476427,0.5078125,0.1259388016135909,0.0929577464788732,0.4424242424242424,0.1790323107582737,0.269689737470167,0.2590909090909091,0.5126382306477093,0.1797251648027286,0.7303102625298329,0.330173775671406,1527.5,0.4391785150078989,87.91796105154155,101.54185758721027,0.4098639455782313,0.4944208588496074,0.5081081081081081,0.5338983050847458,0.0963242917823338,0.0621468926553672,0.4659863945578231,0.2458496175301466,0.2686170212765957,0.2772108843537414,0.5051282051282051,0.2461620789992976,0.7313829787234043,0.4119658119658119,1495.9,0.3948717948717948
North Carolina,Virginia,2022-01-08,away,1,False,110.9090367013506,100.44016424920976,0.3291492329149233,0.5729952866516743,0.5602836879432624,0.4970588235294118,0.0756255354346991,0.0747863247863247,0.5404463040446305,0.1741152619182493,0.3005050505050505,0.2775453277545328,0.4934640522875817,0.1725207527104073,0.6994949494949495,0.1686274509803921,1684.8,0.388235294117647,103.36676675397686,97.40447239244122,0.3593272171253822,0.5353007344670152,0.4939759036144578,0.5807560137457045,0.0936828258846931,0.1724137931034483,0.4992354740061162,0.1712131859707404,0.2681704260651629,0.327217125382263,0.4765051395007342,0.1719657351856011,0.731829573934837,0.2511013215859031,1561.875,0.4038179148311306
Cornell,Princeton,2022-01-08,home,0,False,106.5482796892342,105.68582375478928,0.4785819793205317,0.5582116552526166,0.5,0.6360655737704918,0.0821455938697318,0.0754257907542579,0.5361890694239291,0.1874460476014305,0.2818627450980392,0.3013293943870014,0.5105782792665726,0.186360153256705,0.7181372549019608,0.2750352609308886,1626.525,0.4203102961918195,111.22933957579626,104.60544790789103,0.4615384615384615,0.5732251224683775,0.4986033519553072,0.511864406779661,0.074417298511654,0.0398126463700234,0.5592948717948718,0.1532240902319642,0.2423398328690807,0.2019230769230769,0.5144927536231884,0.151642796967144,0.7576601671309192,0.2447665056360708,1417.0500000000002,0.3123993558776167
Bowling Green,Miami (OH),2022-01-08,away,1,False,104.24161804274873,105.0174321661361,0.3904109589041096,0.5155964949008583,0.5017103762827823,0.412751677852349,0.106715173563741,0.104325699745547,0.4726027397260274,0.1741391299090001,0.3362637362637363,0.3054794520547945,0.5058309037900874,0.1746248294679399,0.6637362637362637,0.3425655976676385,1651.5500000000002,0.4271137026239067,111.2421223825981,107.468492928638,0.4025044722719141,0.5446944057336254,0.4898911353032659,0.4448979591836735,0.0794261863273493,0.0930232558139534,0.5080500894454383,0.1284813986582638,0.2839506172839506,0.259391771019678,0.5222634508348795,0.1280544636706244,0.7160493827160493,0.2653061224489796,1231.8,0.4415584415584415
Belmont,Tennessee-Martin,2022-01-08,home,1,False,114.47909677042917,96.99104652869516,0.4101508916323731,0.6011581946870117,0.506832298136646,0.5896739130434783,0.1268163804491413,0.1199040767386091,0.5781893004115226,0.1633748577763515,0.2712328767123287,0.2510288065843621,0.4863201094391244,0.164391604285924,0.7287671232876712,0.2120383036935704,1708.5499999999995,0.4295485636114911,97.35524119145944,107.26412630234783,0.3632596685082873,0.5203017875590896,0.4752018454440599,0.4106583072100313,0.0998345764285921,0.1200923787528868,0.5013812154696132,0.205020062677562,0.2752293577981651,0.2168508287292817,0.5180555555555556,0.2031517543605072,0.7247706422018348,0.3375,1715.0,0.3986111111111111
Duquesne,Massachusetts,2022-01-08,home,1,False,102.99481960579956,104.0860477162619,0.3409395973154362,0.5008496556658617,0.500570125427594,0.4077669902912621,0.0938480758097443,0.0956340956340956,0.4718120805369127,0.1630751310425159,0.3312101910828025,0.2644295302013423,0.5218617771509168,0.1621012218531947,0.6687898089171974,0.2270803949224259,1636.0500000000002,0.3215796897038082,113.12753008564428,110.86256751595832,0.4501312335958005,0.5777290242736196,0.478110599078341,0.5229885057471264,0.0960226962736646,0.0654761904761904,0.5485564304461942,0.1597224134607441,0.2806236080178174,0.3503937007874015,0.5507152145643693,0.1582192154509247,0.7193763919821826,0.2886866059817945,1824.275,0.3446033810143042
Syracuse,Wake Forest,2022-01-08,home,0,False,109.49612403100777,106.3277447268794,0.3786163522012579,0.557077125328659,0.4871266735324407,0.5399449035812672,0.1179015684153596,0.1326781326781326,0.5270440251572327,0.1658053402239449,0.2955032119914347,0.3119496855345912,0.5077844311377245,0.1665765278528934,0.7044967880085653,0.2155688622754491,1853.3,0.5125748502994012,111.03240194149286,90.37939307653774,0.4049159120310479,0.588513419552218,0.5264293419633226,0.5026455026455027,0.1012417938780352,0.1032258064516129,0.5582147477360931,0.1700118063754427,0.25,0.3428201811125485,0.4557692307692307,0.1708455271691845,0.75,0.2705128205128205,1901.1,0.4038461538461538
Gardner-Webb,Hampton,2022-01-08,away,1,False,98.77495900453364,96.47141175347608,0.4101382488479262,0.5285434086920615,0.4887780548628428,0.5365853658536586,0.1069076330777307,0.1374045801526717,0.5053763440860215,0.2019227677566638,0.2717948717948718,0.2442396313364055,0.4612403100775193,0.1998154570619491,0.7282051282051282,0.3581395348837209,1563.25,0.3906976744186046,83.14555070131064,101.43018441851711,0.4055944055944055,0.4496393931857746,0.4339963833634719,0.4370860927152318,0.0752728641324802,0.075812274368231,0.4055944055944055,0.1784318234076799,0.1958041958041958,0.3613053613053613,0.4801864801864802,0.1825366955212645,0.8041958041958042,0.4289044289044289,1075.025,0.3543123543123543
Mississippi Valley State,Prairie View,2022-01-08,home,1,False,83.17625587170512,118.72392785330572,0.3826458036984352,0.4362426639048425,0.4011976047904191,0.4879032258064516,0.1068395306263317,0.0761904761904762,0.406827880512091,0.1855010023038028,0.2329317269076305,0.2802275960170697,0.6281055900621118,0.1860688454728249,0.7670682730923695,0.4021739130434782,1668.6,0.3478260869565217,85.90544486748236,119.240788983997,0.2982791586998088,0.4822977628356784,0.4137931034482758,0.3269230769230769,0.129512467435802,0.0739436619718309,0.4369024856596558,0.233615495508816,0.253012048192771,0.3193116634799235,0.5933852140077821,0.2352065500558243,0.7469879518072289,0.5642023346303502,1348.075,0.4474708171206226
Florida Gulf Coast,Jacksonville,2022-01-08,home,0,False,103.91931571556236,100.0607786059307,0.4688473520249221,0.5565431423492411,0.5275590551181102,0.5644599303135889,0.102363967883305,0.1272264631043257,0.5280373831775701,0.2106472615855994,0.303763440860215,0.292834890965732,0.496274217585693,0.2111256837593167,0.696236559139785,0.2369597615499254,1564.825,0.4143070044709389,91.23740733700816,87.44000380173928,0.3294930875576037,0.4906971989368227,0.5457943925233645,0.5454545454545454,0.1216556574632894,0.0735930735930736,0.4642857142857143,0.2356966356206044,0.3186813186813186,0.2672811059907834,0.4560975609756098,0.2357078363351233,0.6813186813186813,0.3341463414634146,1052.1750000000002,0.4365853658536585
Furman,Mercer,2022-01-08,away,1,False,106.78737686787892,102.26949253422356,0.4975786924939467,0.5696879888038199,0.4863731656184486,0.6312997347480106,0.1159330279740185,0.0852994555353902,0.5508474576271186,0.1779789614464648,0.2388059701492537,0.2167070217917675,0.5070754716981132,0.1790751235670108,0.7611940298507462,0.2087264150943396,1938.1,0.3502358490566037,102.92114424095656,107.62984061572024,0.4583941605839416,0.5498948730389779,0.4939613526570048,0.5986622073578596,0.0993879158838858,0.0669745958429561,0.5175182481751824,0.1816255486605115,0.2431077694235588,0.2700729927007299,0.5254237288135594,0.1818071632022301,0.7568922305764411,0.2796610169491525,1650.9250000000002,0.3884180790960452
Florida International,Western Kentucky,2022-01-08,home,0,False,98.95348837209302,94.16581371545546,0.4957865168539326,0.5272614622057001,0.4837988826815642,0.5777027027027027,0.0994297411902324,0.1152993348115299,0.4992977528089887,0.1953488372093023,0.2631578947368421,0.2808988764044944,0.4552447552447552,0.1965199590583418,0.7368421052631579,0.3146853146853147,1714.875,0.3692307692307692,99.79671040473109,101.88398611799704,0.358814352574103,0.5453443748737629,0.4745972738537794,0.5051903114186851,0.1152702032721864,0.1597938144329896,0.5132605304212169,0.2094498860346208,0.258974358974359,0.3338533541341654,0.5134180790960452,0.2107089737233515,0.7410256410256411,0.1807909604519774,1618.45,0.4519774011299435
Georgia Southern,UT Arlington,2022-01-08,away,1,False,95.33355607528678,98.37889972919837,0.3202979515828678,0.5224396793750254,0.4798850574712643,0.4567901234567901,0.118707571317283,0.0833333333333333,0.5,0.2271967925158703,0.2662889518413597,0.3035381750465549,0.4881386861313868,0.2270282301443039,0.7337110481586402,0.333941605839416,1347.35,0.4306569343065693,88.34326292351207,100.6100309523094,0.3008849557522124,0.4730295804601405,0.4850498338870432,0.550185873605948,0.099768608949124,0.1409395973154362,0.4387905604719764,0.2214599506529457,0.2898876404494382,0.303834808259587,0.467966573816156,0.2211737836944436,0.7101123595505618,0.3105849582172701,1662.775,0.3774373259052925
New Orleans,Northwestern State,2022-01-08,home,1,False,96.27834401248298,102.93237582286056,0.2106164383561644,0.5268703898840885,0.4702702702702703,0.5171102661596958,0.1024004255602101,0.088235294117647,0.4854452054794521,0.2045084824541017,0.2514124293785311,0.375,0.5007874015748032,0.2048008511204202,0.748587570621469,0.3181102362204724,1504.975,0.4110236220472441,93.3725611644472,116.91978936121497,0.3495327102803738,0.5060422960725076,0.462015503875969,0.6327433628318584,0.0976875524689002,0.0583090379008746,0.4850467289719626,0.2121399814183957,0.2636363636363636,0.2392523364485981,0.5694444444444444,0.2091124170037395,0.7363636363636363,0.2673611111111111,1300.9500000000005,0.4045138888888889
Brown,Harvard,2022-01-08,home,1,False,97.63883537894216,101.0877925502692,0.3694516971279373,0.5089219117562682,0.5022421524663677,0.4347826086956521,0.0879024283045819,0.1147186147186147,0.4758485639686684,0.1904342561505861,0.288135593220339,0.2898172323759791,0.513869625520111,0.1900890012086583,0.711864406779661,0.3273231622746186,1818.55,0.3592233009708738,101.22490643075876,98.55245740637945,0.4204322200392927,0.5221130221130221,0.4860627177700348,0.4678899082568807,0.1281011144796959,0.0614334470989761,0.4990176817288801,0.1769309288873766,0.2783171521035599,0.2514734774066797,0.5022222222222222,0.1776335454118451,0.7216828478964401,0.3577777777777777,1173.275,0.3488888888888889
South Florida,Tulane,2022-01-08,home,0,False,89.41940952111878,95.63497669162312,0.3146067415730337,0.4515622770723356,0.4950124688279301,0.4830508474576271,0.0904082497527899,0.1392045454545454,0.4173354735152488,0.1822291284079672,0.2961165048543689,0.2632423756019261,0.4607843137254901,0.1822291284079672,0.7038834951456311,0.2679738562091503,1415.8000000000002,0.4248366013071895,103.65043383100134,100.49397962334056,0.4015444015444015,0.5519021060517773,0.4414556962025316,0.5,0.1065143562828033,0.0776119402985074,0.5202702702702703,0.1563354959743609,0.2006578947368421,0.3359073359073359,0.4871559633027523,0.1543686322939179,0.7993421052631579,0.3082568807339449,1287.4499999999998,0.3853211009174312
