Team 1,Team 2,Date,Site,Outcome,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr,Game ID
Drexel,North Carolina A&T,2023-01-26,away,0,103.67824557096684,95.77763286599284,0.4044321329639889,0.521377721081437,0.511284046692607,0.4893162393162393,0.084773394196283,0.077445652173913,0.4995383194829178,0.1677509103555501,0.3018292682926829,0.2566943674976916,0.4742612011439466,0.1671014020215194,0.698170731707317,0.2364156339370829,2448.8499999999995,0.2983794089609151,98.08670834976247,109.84970528590112,0.4127272727272727,0.5213676919698996,0.4682422451994091,0.438034188034188,0.0886985197960692,0.061898211829436,0.495,0.174993897744982,0.2305389221556886,0.2918181818181818,0.5149828767123288,0.1766389325853344,0.7694610778443114,0.288527397260274,2650.55,0.3775684931506849,401469912.0
Central Arkansas,North Florida,2023-01-26,home,1,97.4982589596614,110.55689639760438,0.417985012489592,0.5081811582062881,0.4816124469589816,0.4489795918367347,0.0822383123268079,0.0844504021447721,0.4758534554537885,0.1899966072034427,0.2805369127516778,0.2489592006661115,0.5469543147208121,0.1902207919907035,0.7194630872483222,0.3087986463620981,2798.4,0.3688663282571912,101.22909846509714,114.83329373564584,0.4757834757834758,0.534210580762626,0.4503012048192771,0.4944320712694877,0.0641482537419814,0.0784543325526932,0.5061728395061729,0.1740732754395938,0.2366412213740458,0.3105413105413105,0.5218671152228763,0.1758137324780233,0.7633587786259542,0.2455845248107653,2538.025,0.2817493692178301,401469582.0
Central Connecticut State,Merrimack,2023-01-26,home,0,95.55370465540766,105.3827427644036,0.3845528455284553,0.5030883203642539,0.4824684431977559,0.5203883495145631,0.1017040843927508,0.1121883656509695,0.4817073170731707,0.1871378192064363,0.2608108108108108,0.1878048780487805,0.518344709897611,0.1904246686502569,0.7391891891891892,0.2773037542662116,2797.1000000000004,0.3839590443686007,84.31716656030629,99.49413152580333,0.4599786552828175,0.4819441911362393,0.392477514309076,0.5354107648725213,0.1591586187591226,0.0914728682170542,0.4407684098185699,0.2177728142948308,0.1847133757961783,0.3585912486659551,0.5054294175715696,0.2183432307600024,0.8152866242038217,0.2833168805528134,2503.925,0.3632773938795656,401473465.0
Incarnate Word,McNeese State,2023-01-26,home,1,94.1124194623417,107.14843314374932,0.3263964950711939,0.5085234093637455,0.468952734012975,0.4883116883116883,0.1222259395561503,0.0758620689655172,0.472617743702081,0.212397245056654,0.2772808586762075,0.2957283680175246,0.5412995594713657,0.2132262741162038,0.7227191413237924,0.3359030837004405,2246.125,0.3612334801762114,95.44592417351583,114.08787404171132,0.4366336633663366,0.5145910760231346,0.4787234042553192,0.4460093896713615,0.1228258181518424,0.0601092896174863,0.496039603960396,0.2349438133501928,0.3094867807153966,0.2643564356435643,0.5758793969849246,0.2374082928035611,0.6905132192846034,0.3577889447236181,2438.9249999999997,0.4482412060301508,401485455.0
Fairfield,Mount St. Mary's,2023-01-26,away,1,96.99025010597713,99.05390818464664,0.3779854620976116,0.5002186270222999,0.4971887550200803,0.4348958333333333,0.0770419285880585,0.1008403361344537,0.4517133956386293,0.1873675286138194,0.2950558213716108,0.3946002076843198,0.4743336623889437,0.1871018265709992,0.7049441786283892,0.2892398815399802,2360.675,0.295162882527147,93.42194698285628,100.39115869064776,0.332425068119891,0.5019884749614479,0.4862518089725036,0.56,0.089086859688196,0.0632022471910112,0.4691189827429609,0.2205271505173325,0.2902757619738751,0.2506811989100817,0.493006993006993,0.2185996893189347,0.7097242380261248,0.2701048951048951,2659.875,0.3776223776223776,401487005.0
Arkansas State,Southern Mississippi,2023-01-26,away,0,96.69298058459572,104.7164992337817,0.3261758691206544,0.4992289050451641,0.5122549019607843,0.5396039603960396,0.0987570236676315,0.0926517571884984,0.467280163599182,0.1979944527416258,0.307570977917981,0.3374233128834356,0.5067148760330579,0.197514047335263,0.692429022082019,0.3471074380165289,2346.35,0.3533057851239669,108.20045558086558,95.89068784993836,0.3730232558139535,0.5436559843034663,0.5284933645589384,0.5567010309278351,0.1237038384573403,0.0848585690515806,0.5116279069767442,0.1781646599414252,0.3364928909952606,0.2902325581395348,0.4759095378564405,0.1770662785761931,0.6635071090047393,0.3018682399213372,2466.025,0.4090462143559488,401470325.0
Denver,Oral Roberts,2023-01-26,away,0,103.8394251208638,108.3594233328959,0.2408687068114511,0.5688493167625055,0.5289795918367347,0.4348697394789579,0.0749892202995819,0.0836940836940837,0.5350444225074038,0.2121936078556782,0.2912280701754386,0.4155972359328727,0.5235602094240838,0.211469601244821,0.7087719298245614,0.2783595113438045,2662.5,0.3952879581151832,113.26182550445895,101.60936659633448,0.4570349386213408,0.5840715466451913,0.4886363636363636,0.49,0.0901907244218278,0.1488,0.559017941454202,0.1446595158837792,0.234006734006734,0.2398489140698772,0.498567335243553,0.1456290596168963,0.765993265993266,0.2464183381088825,2425.2,0.4030563514804202,401470219.0
Florida Atlantic,Middle Tennessee,2023-01-26,home,1,111.54503295093971,92.99499787359,0.4330188679245283,0.5664821089166185,0.5413766434648105,0.5357873210633947,0.0947771319791814,0.0667613636363636,0.5429245283018868,0.1749247416809047,0.3136,0.2981132075471698,0.4562078922040423,0.1741631057737095,0.6864,0.2704523580365736,2463.575,0.3224254090471607,102.41446624884416,98.57019951657176,0.353938185443669,0.5405053681813252,0.5088028169014085,0.4420131291028446,0.1188086361587938,0.160919540229885,0.514456630109671,0.198088975649851,0.3041237113402061,0.3140578265204387,0.5091299677765844,0.1974681469949608,0.6958762886597938,0.3673469387755102,2437.075,0.3458646616541353,401489726.0
Abilene Christian,Grand Canyon,2023-01-26,home,0,96.7341683249444,105.24590931435662,0.3502890173410404,0.521256465245364,0.4445585215605749,0.6122994652406417,0.1161075867880802,0.0656660412757973,0.4936416184971098,0.1919700339459206,0.2379182156133829,0.3063583815028902,0.5549738219895288,0.1919520588028746,0.7620817843866171,0.4986910994764398,2135.85,0.3023560209424084,105.5522690780022,98.73727775666204,0.4039800995024876,0.5336238571306503,0.5231839258114374,0.4801864801864802,0.0785506144685164,0.0673352435530086,0.4950248756218905,0.1876109186174258,0.3360128617363344,0.3462686567164179,0.4593810444874274,0.1875079184087166,0.6639871382636656,0.3114119922630561,2367.25,0.3249516441005802,401481101.0
Colorado,Oregon,2023-01-26,away,0,101.62111468381563,93.13945935142158,0.3327961321514907,0.5286451073320324,0.5370741482965932,0.5026929982046678,0.113925948133713,0.0992462311557789,0.5012087026591459,0.2023043944265809,0.3257676902536716,0.3287671232876712,0.4708818635607321,0.2012025516747447,0.6742323097463284,0.3169717138103161,2993.775,0.3377703826955074,105.28289153012634,98.81695388914764,0.4101423487544484,0.5385294004832957,0.5340086830680174,0.5248508946322068,0.0931532370749883,0.1394366197183098,0.5097864768683275,0.1897191706347718,0.3289085545722713,0.3362989323843416,0.4803250641573995,0.1885421518397764,0.6710914454277286,0.2266894781864841,2675.425,0.3926432848588537,401490356.0
Jacksonville State,Lipscomb,2023-01-26,home,1,97.97711051986994,110.13746067273378,0.4251256281407035,0.5137517161964658,0.5094650205761316,0.4975728155339806,0.0768597309909415,0.0873983739837398,0.4854271356783919,0.1967988513028422,0.2848,0.2834170854271357,0.540785498489426,0.1967946958339491,0.7152,0.3031218529707956,2367.925,0.5045317220543807,105.23771152296533,100.5832068386994,0.3933333333333333,0.5609965635738832,0.5153225806451613,0.4939024390243902,0.0742989534233442,0.0657142857142857,0.5357142857142857,0.1893634165995164,0.2728842832469775,0.2285714285714285,0.4850948509485094,0.1877446672525365,0.7271157167530224,0.2276422764227642,2492.7,0.3676603432700994,401469583.0
Florida International,Western Kentucky,2023-01-26,home,1,97.8204312886628,105.03655722126332,0.3731918997107039,0.5403333972025292,0.4541101356743814,0.4493670886075949,0.1225685084265849,0.1248049921996879,0.5144648023143684,0.2127536567034746,0.2508196721311475,0.2786885245901639,0.5212177121771218,0.2141070147198572,0.7491803278688525,0.2739852398523985,2586.3499999999995,0.4086715867158672,103.67293753562994,103.4770062386962,0.3742690058479532,0.5394524959742351,0.4686258935663225,0.5342163355408388,0.08616310024589,0.1516129032258064,0.5087719298245614,0.162065314765046,0.2435483870967742,0.3157894736842105,0.5023584905660378,0.1617590278201142,0.7564516129032258,0.2745283018867924,2458.125,0.4150943396226415,401492642.0
Jacksonville,North Alabama,2023-01-26,away,0,99.10251548476803,103.80692719377966,0.4115479115479115,0.5433125433125433,0.5111326234269119,0.5706371191135734,0.0878521660102999,0.0939597315436241,0.5141277641277642,0.2052837820755909,0.2452431289640592,0.2272727272727272,0.4865168539325842,0.2049883873573664,0.7547568710359408,0.2561797752808988,1979.175,0.497752808988764,100.30090270812435,111.0273401849133,0.3213610586011342,0.5241844306945957,0.4864864864864865,0.4029850746268656,0.0769810721796754,0.0854572713643178,0.499054820415879,0.1636281393199205,0.2383177570093458,0.3147448015122873,0.5438679245283019,0.1650728145708503,0.7616822429906542,0.3377358490566037,2531.225,0.370754716981132,401469578.0
Manhattan,Niagara,2023-01-27,away,0,96.33781448860044,106.09787125773894,0.3767195767195767,0.525058569525472,0.4539130434782609,0.5330073349633252,0.1085573742685098,0.0993690851735015,0.4973544973544973,0.2132411816764296,0.2714535901926445,0.3195767195767195,0.5151515151515151,0.2145704350776015,0.7285464098073555,0.3191919191919192,2365.55,0.3595959595959596,99.7229916897507,102.56634078212292,0.3540106951871657,0.532319391634981,0.4790528233151184,0.4658536585365854,0.0837988826815642,0.0726744186046511,0.4994652406417112,0.1855515982939805,0.255045871559633,0.293048128342246,0.4848008385744234,0.1841829608938547,0.744954128440367,0.3522012578616352,2282.75,0.2788259958071278,401487007.0
North Dakota,North Dakota State,2023-01-27,away,0,98.78289351248743,109.41864362593572,0.4348591549295774,0.5178132438443829,0.4814264487369985,0.4549266247379455,0.0655469070053256,0.0713359273670557,0.4933978873239437,0.1868463170432129,0.2684659090909091,0.2693661971830985,0.5381244522348817,0.1869576552083721,0.7315340909090909,0.2962313759859772,2685.9,0.3242769500438212,101.00589137888576,108.9358476262674,0.4091760299625468,0.5397963109194356,0.5,0.4576271186440678,0.0606462617265232,0.0707732634338138,0.5117041198501873,0.1795828676428801,0.2352941176470588,0.3286516853932584,0.5265721877767936,0.1796645503648251,0.7647058823529411,0.2967227635075288,2638.8500000000004,0.3241806908768821,401470223.0
Iona,Siena,2023-01-27,away,0,108.63587901913468,95.51682356230776,0.3197335553705245,0.537151101492703,0.4985380116959064,0.5356489945155393,0.1051356137571069,0.1607629427792915,0.5083263946711074,0.1511325589660138,0.3126801152737752,0.2639467110741049,0.463436928702011,0.1506198154534439,0.6873198847262247,0.3427787934186471,2677.7000000000007,0.3290676416819013,103.34503788578822,99.88321005505811,0.3272727272727272,0.5479129923574368,0.526275115919629,0.4989858012170385,0.0800845336744341,0.1189591078066914,0.5072727272727273,0.2003326557013491,0.3069620253164557,0.3363636363636363,0.4981981981981982,0.2009528576460338,0.6930379746835443,0.3216216216216216,2701.325,0.2729729729729729,401487008.0
Cleveland State,Purdue Fort Wayne,2023-01-27,home,1,104.88296450022946,99.32944664424856,0.2722323049001814,0.5186193831034278,0.4951091045899172,0.463265306122449,0.109835445808544,0.080370942812983,0.4854809437386569,0.1676211761419192,0.3378582202111614,0.3148820326678765,0.4770384254920337,0.1671408957956105,0.6621417797888386,0.302717900656045,2509.25,0.3936269915651359,101.23641813413263,99.88350682048775,0.4744394618834081,0.5291813552683118,0.5118168389955687,0.5053995680345572,0.0939461125098643,0.0626822157434402,0.4955156950672645,0.1925814911952042,0.2855093256814921,0.3049327354260089,0.5017497812773404,0.1931532073202811,0.7144906743185079,0.2257217847769028,2665.05,0.399825021872266,401470032.0
Air Force,New Mexico,2023-01-27,away,0,107.58711590740587,100.82236842105262,0.4591002044989775,0.5769060871101687,0.4807370184254606,0.6505494505494506,0.0921052631578947,0.1194444444444444,0.5475460122699386,0.1754675014416344,0.2310405643738977,0.3312883435582822,0.4657198824681685,0.1751644736842104,0.7689594356261023,0.3525954946131244,2429.9000000000005,0.2948090107737512,109.63774041025276,96.41554745174776,0.2653778558875219,0.5679767210578658,0.5326633165829145,0.4891304347826087,0.0946366628124166,0.1100141043723554,0.5298769771528998,0.1685093675566141,0.2865853658536585,0.40597539543058,0.4809483488569009,0.168638263808592,0.7134146341463414,0.275190516511431,2811.825,0.3996613039796782,401482834.0
Oakland,Youngstown State,2023-01-27,away,0,102.02853400361104,110.76575303758123,0.403347280334728,0.5300327362342296,0.4426111908177905,0.4697855750487329,0.094659508335688,0.0670103092783505,0.4937238493723849,0.1522285552448048,0.2294617563739376,0.2895397489539749,0.5412087912087912,0.1518790618818875,0.7705382436260623,0.2009419152276295,2827.95,0.390894819466248,116.64487203437324,105.16453039502288,0.3417391304347826,0.5929724596391263,0.5228548516439455,0.4849557522123894,0.10793793568698,0.0678191489361702,0.5582608695652174,0.168877265084999,0.3295638126009693,0.3043478260869565,0.5377107364685004,0.1694025935087325,0.6704361873990307,0.2448979591836734,2672.3500000000004,0.3327417923691215,401470034.0
Buffalo,Kent State,2023-01-27,away,0,102.1370670596905,103.99284318916256,0.3226950354609929,0.5334872979214781,0.5060240963855421,0.49706457925636,0.1051613021014003,0.076056338028169,0.5053191489361702,0.1989683124539425,0.3178410794602698,0.3191489361702128,0.506392694063927,0.1971774414401256,0.6821589205397302,0.4082191780821917,2726.325,0.3515981735159817,105.07505360972124,92.87429943955162,0.3950276243093922,0.535150877760699,0.4830841856805665,0.4555084745762712,0.1313050440352281,0.1042735042735042,0.5009208103130756,0.1612262727344929,0.2777777777777778,0.29097605893186,0.4670103092783505,0.1625300240192153,0.7222222222222222,0.3711340206185567,2508.1000000000004,0.3969072164948453,401473549.0
Marist,Rider,2023-01-27,home,0,94.83773331091304,99.59311028187126,0.4512195121951219,0.5083829096809086,0.4848732624693377,0.4912718204488778,0.0995087808066114,0.1103789126853377,0.4796747967479675,0.1866487304523288,0.23240589198036,0.2682926829268293,0.4945109780439122,0.1872114350768452,0.7675941080196399,0.2664670658682634,2375.2250000000004,0.3942115768463073,102.09928145399898,104.47654291512474,0.2621145374449339,0.5187801269507946,0.5203619909502263,0.4517766497461929,0.0783096573952489,0.0717213114754098,0.4757709251101321,0.1850373362137792,0.3339517625231911,0.3237885462555066,0.5017084282460137,0.188134176912976,0.6660482374768089,0.3815489749430524,2111.775,0.4441913439635535,401487006.0
Detroit Mercy,Robert Morris,2023-01-27,away,0,109.40520039385872,113.15448253191369,0.435313262815297,0.5434585703416543,0.4971791255289139,0.4514285714285714,0.0818160235221067,0.0481283422459893,0.5113913751017087,0.1714014806170453,0.3315217391304347,0.258746948738812,0.5332778702163061,0.1716675493544203,0.6684782608695652,0.2853577371048253,2739.9750000000004,0.3777038269550749,97.5876764280408,101.31942674534868,0.3534322820037106,0.5140668122090868,0.4973056197074673,0.5346320346320347,0.094104730723234,0.0988700564971751,0.485621521335807,0.1970520389412362,0.2833333333333333,0.2653061224489796,0.4943289224952741,0.1976199345187915,0.7166666666666667,0.3147448015122873,2554.025,0.330812854442344,401470033.0
Davidson,Saint Louis,2023-01-27,home,0,102.23876044653208,103.59395089695708,0.3517786561264822,0.539728203696945,0.4704412989175687,0.5164835164835165,0.0873487214024776,0.0411585365853658,0.5029644268774703,0.169177901136664,0.2411467116357504,0.317193675889328,0.5100864553314121,0.169799383660891,0.7588532883642496,0.2891450528338136,2454.45,0.3698366954851104,107.58183344213371,101.40466730091218,0.34029590948651,0.545231118253143,0.5341394025604552,0.5908221797323135,0.067901580017535,0.0961538461538461,0.5126196692776327,0.1656252914296372,0.3063063063063063,0.3176675369886858,0.4701815038893691,0.1656500083944261,0.6936936936936937,0.3223854796888504,2680.55,0.3707865168539326,401484450.0
Howard,North Carolina Central,2023-01-28,home,1,98.09806123764106,104.3883840159914,0.3568773234200743,0.5367396691717204,0.4941176470588235,0.5274261603375527,0.1095707860593385,0.0770416024653312,0.5013940520446096,0.2260968828825511,0.2954898911353033,0.3224907063197026,0.5362718089990818,0.2272853467582224,0.7045101088646968,0.3223140495867768,2708.55,0.404040404040404,98.57451198975356,100.9557658133615,0.3341260404280618,0.5388864396670211,0.5124626121635095,0.5,0.097017434321118,0.0714285714285714,0.5059453032104637,0.2276985839994307,0.3036437246963562,0.3079667063020214,0.5172209026128266,0.230536477594736,0.6963562753036437,0.3301662707838479,2095.075,0.3847980997624703,401496944.0
Oregon,Utah,2023-01-28,home,1,105.26315789473684,98.75931399444256,0.4078164825828377,0.5413418249698034,0.5337001375515819,0.5236294896030246,0.0920337693138174,0.1419098143236074,0.5118946474086661,0.1928756983737233,0.3272214386459802,0.3381478334749362,0.4777147487844408,0.1918550114157271,0.6727785613540197,0.2260940032414911,2817.5750000000003,0.3889789303079417,105.91921301755214,91.18500033722265,0.347410358565737,0.5450195888083763,0.5353227771010962,0.5779334500875657,0.0822823227895056,0.1219226260257913,0.5155378486055777,0.1879863895158845,0.3185483870967742,0.3139442231075697,0.4225037257824143,0.1881702299858366,0.6814516129032258,0.2473919523099851,2966.85,0.364381520119225,401490361.0
Cal State Northridge,UC Irvine,2023-01-28,away,0,92.30769230769228,105.60523181882408,0.3298178331735378,0.4757160647571606,0.4722854973424449,0.4231738035264483,0.1073814666047675,0.09,0.4309683604985618,0.1860652436568666,0.2775393419170243,0.3259827420901246,0.5064935064935064,0.18650465252407,0.7224606580829757,0.3966033966033966,2480.075,0.4005994005994006,105.26736471904724,98.29264400829744,0.3263558515699334,0.5482474398468071,0.5177705977382876,0.4824016563146998,0.0893569490984522,0.0525502318392581,0.5214081826831589,0.1790424426504675,0.284313725490196,0.3006660323501427,0.4761194029850746,0.1787138981969044,0.7156862745098039,0.382089552238806,2504.5,0.3562189054726368,401469795.0
Temple,UCF,2023-01-28,away,1,101.62771285475792,100.24556331527894,0.4348576358930112,0.5384785493144627,0.5023442732752846,0.5664621676891616,0.0696633518521743,0.1025943396226415,0.4905090595340811,0.2003338898163605,0.2895104895104895,0.35893011216566,0.4748803827751196,0.2006304533342622,0.7104895104895105,0.2878787878787879,2873.075,0.3237639553429027,106.60219881425202,97.8690430065866,0.4102795311091073,0.5464308896713154,0.5243081525804039,0.5405405405405406,0.0937621077101898,0.1213517665130568,0.5090171325518486,0.2041481993131104,0.3577981651376147,0.3074842200180342,0.469472710453284,0.2061216582719876,0.6422018348623854,0.3145235892691952,2593.475,0.3977798334875115,401492717.0
Loyola Marymount,Pepperdine,2023-01-28,home,1,106.75359070999286,101.40806701513633,0.432762836185819,0.5588141196544737,0.5233775296580601,0.4308510638297872,0.0783205353038326,0.0746634026927784,0.537082314588427,0.1819972157142372,0.2865248226950355,0.3080684596577017,0.494238683127572,0.1825208996645838,0.7134751773049646,0.3349794238683127,2940.875,0.3275720164609053,101.22689131815596,106.59729170835834,0.3578863090472378,0.5377757254999467,0.4787018255578093,0.4893238434163701,0.0813821626309118,0.0991831971995332,0.5132105684547638,0.1831979406946812,0.2540983606557377,0.2674139311449159,0.5160532498042286,0.1827763324661463,0.7459016393442623,0.3101018010963195,2994.75,0.3288958496476116,401470431.0
Campbell,UNC Asheville,2023-01-28,home,0,100.56,104.91035373929898,0.401010101010101,0.541343669250646,0.4908940397350993,0.5239179954441914,0.0969148764335325,0.0739495798319327,0.5075757575757576,0.188,0.2417218543046357,0.3636363636363636,0.5309734513274337,0.1897916330156679,0.7582781456953642,0.3067846607669616,2488.2,0.4149459193706981,101.14460986010326,100.646266738681,0.3776908023483366,0.5551449453888478,0.4841389728096676,0.5010752688172043,0.0879071759819715,0.1119691119691119,0.5259295499021527,0.2094710855090895,0.2555555555555555,0.4031311154598825,0.4873803307223672,0.2085932989402715,0.7444444444444445,0.2845953002610966,2679.025,0.3237597911227154,401480410.0
Samford,Wofford,2023-01-28,away,0,109.15814754202886,102.7579032292308,0.4574132492113564,0.5700206432709596,0.5195911413969335,0.477751756440281,0.1002101866202416,0.0852272727272727,0.5299684542586751,0.1895815179273554,0.3019197207678883,0.3880126182965299,0.5073917634635692,0.1893802679348633,0.6980802792321117,0.3790918690601901,2353.8,0.4424498416050686,106.6402378592666,108.40584337830283,0.4036866359447004,0.5457496449584094,0.499586435070306,0.4711934156378601,0.091003432585615,0.0501618122977346,0.5129032258064516,0.1633300297324083,0.2859450726978998,0.2857142857142857,0.5450743494423792,0.1644447992336552,0.7140549273021002,0.2342007434944238,2513.9500000000003,0.4256505576208178,401479764.0
Lindenwood,Tennessee State,2023-01-28,away,0,91.1093685822038,105.6228874488786,0.3642261353104726,0.503695140580488,0.4514455151964418,0.4479638009049774,0.0873965900390296,0.0914728682170542,0.4712696941612604,0.2053694783615249,0.2168141592920354,0.2576459684893419,0.5204081632653061,0.2054193355618219,0.7831858407079646,0.3114463176574978,2677.775,0.4276841171251109,101.4782876501386,105.8671251666248,0.4003741814780168,0.5298279466152115,0.4784313725490196,0.5010893246187363,0.0857755539671193,0.0863636363636363,0.4967259120673526,0.1740067754850631,0.2567567567567567,0.3442469597754911,0.5165369649805448,0.1746421188880088,0.7432432432432432,0.4056420233463035,2592.875,0.357976653696498,401470129.0
Duquesne,Massachusetts,2023-01-28,away,0,109.37385840578648,102.3533943540547,0.3843074459567654,0.5320963958200042,0.5102319236016372,0.5506445672191529,0.1137259937267274,0.1061827956989247,0.5064051240992794,0.1695039088185869,0.3614457831325301,0.2658126501200961,0.4908854166666667,0.1702221325458114,0.6385542168674698,0.3324652777777778,2731.625,0.3541666666666667,100.050831711977,99.36355141834592,0.3023064250411861,0.5066482043634943,0.5230664857530529,0.5759368836291914,0.0987288658521535,0.1160058737151248,0.4707578253706754,0.1977178314139979,0.34375,0.3369028006589786,0.4969670710571924,0.1988681440736235,0.65625,0.32842287694974,2844.3,0.4098786828422877,401484451.0
Georgia,South Carolina,2023-01-28,home,1,100.91390830197372,96.64739884393062,0.3684701492537313,0.5213871914927387,0.5366739288307916,0.4899328859060403,0.0955684007707129,0.082058414464534,0.4762126865671642,0.2081253359956992,0.3407738095238095,0.3694029850746269,0.4652715939447907,0.2088631984585741,0.6592261904761905,0.2671415850400712,2599.6000000000004,0.3597506678539626,95.32016935816252,110.0544245871076,0.4034042553191489,0.4823846183017937,0.496096522356281,0.4525862068965517,0.0730683037984218,0.075098814229249,0.4582978723404255,0.1940874517591517,0.3266129032258064,0.2570212765957447,0.5331632653061225,0.195099903956611,0.6733870967741935,0.2712585034013605,2661.975,0.3545918367346938,401484582.0
McNeese State,Texas A&M-Corpus Christi,2023-01-28,away,0,95.65857247976456,113.50285903866046,0.4338919925512104,0.5120019899672484,0.4810224632068164,0.4380530973451327,0.1217774828750414,0.0614334470989761,0.4934823091247672,0.2315944386352194,0.3124087591240876,0.2588454376163873,0.5737547892720306,0.2334068421771628,0.6875912408759124,0.3630268199233716,2572.075,0.4386973180076628,105.56017945230504,104.0542749713912,0.3809523809523809,0.5409791723018663,0.5025553662691652,0.5572687224669604,0.1226091221186856,0.0369685767097966,0.5,0.1810763078297232,0.3073248407643312,0.3038095238095238,0.5577971646673937,0.1822788948831126,0.6926751592356688,0.4187568157033806,2454.925,0.4100327153762268,401485414.0
Mississippi State,TCU,2023-01-28,home,1,99.08567285616463,88.70005058168941,0.3574660633484163,0.4844999409146414,0.5272727272727272,0.584070796460177,0.1497218007081436,0.1224137931034482,0.4583710407239819,0.1860877270713336,0.3607242339832869,0.3131221719457013,0.4519607843137255,0.1869499241274658,0.6392757660167131,0.230392156862745,2476.9750000000004,0.4313725490196078,107.60901809552064,90.27752251424371,0.2854640980735551,0.540047640315617,0.516320474777448,0.564638783269962,0.1235067083256754,0.128686327077748,0.5039404553415061,0.1735390091960842,0.342814371257485,0.3712784588441331,0.4606690777576853,0.1720272008821908,0.657185628742515,0.2802893309222423,2708.65,0.325497287522604,401479708.0
Bowling Green,Toledo,2023-01-28,away,0,106.77586038802764,107.97355114741347,0.3653671804170444,0.5423393087055561,0.5122887864823349,0.505091649694501,0.0840140023337223,0.0906474820143884,0.5099728014505893,0.1715901335673198,0.3053435114503817,0.3037171350861287,0.5196167883211679,0.1711396343835084,0.6946564885496184,0.3102189781021898,2567.625,0.3658759124087591,116.30155226820862,107.70153158554534,0.3494077834179357,0.581507761341043,0.5014792899408284,0.4991212653778559,0.0973819516360531,0.078272604588394,0.549492385786802,0.1473833974791602,0.3046757164404223,0.3358714043993231,0.518596787827557,0.1467996584364383,0.6953242835595776,0.2865595942519019,2746.5999999999995,0.3736263736263736,401473550.0
Appalachian State,Arkansas State,2023-01-28,home,1,98.79813779535228,99.95108110752376,0.3972222222222222,0.514015850173298,0.4805003679175864,0.4758771929824561,0.0907934644359651,0.1152141802067946,0.4875,0.1690788320314782,0.2474074074074074,0.299074074074074,0.4847259658580413,0.1698463946776245,0.7525925925925926,0.2470799640610961,2561.05,0.3917340521114106,96.51844191658051,105.48898963730568,0.3278370514064015,0.4983562619092489,0.5046367851622875,0.539906103286385,0.0971502590673575,0.0918518518518518,0.4675072744907856,0.1954701218646714,0.3023952095808383,0.3326867119301649,0.5053294573643411,0.195110103626943,0.6976047904191617,0.3410852713178294,2468.125,0.3459302325581395,401470327.0
Missouri State,Murray State,2023-01-28,away,0,99.8254082366232,98.58170606372045,0.4438095238095238,0.510450582921962,0.5193675889328063,0.4829931972789115,0.1068859198355601,0.1279461279461279,0.4914285714285714,0.1988292081750025,0.324773413897281,0.2809523809523809,0.4949443882709808,0.1989722507708119,0.675226586102719,0.3134479271991911,2433.375,0.3993933265925177,103.14827103148272,103.15018315018315,0.333041958041958,0.5266129639388692,0.512856150104239,0.456,0.0747252747252747,0.0794797687861271,0.486013986013986,0.16957900169579,0.2906474820143885,0.3391608391608391,0.4896351575456053,0.1684981684981685,0.7093525179856115,0.2653399668325041,2721.3,0.4262023217247098,401490188.0
Syracuse,Virginia Tech,2023-01-28,away,0,108.9298333304607,101.15875253584568,0.289912629070691,0.5522641080759888,0.5,0.5406779661016949,0.1093422274180792,0.17,0.522239872915012,0.1668418966200727,0.309623430962343,0.2867355043685464,0.4872192099147947,0.1664202455042464,0.6903765690376569,0.2432223082881487,2904.625,0.4577846630518977,108.9447611926348,98.11670841450967,0.3792517006802721,0.5555237822895815,0.5086580086580087,0.5384615384615384,0.0771871231097504,0.0927152317880794,0.530187074829932,0.1517898869053182,0.2661654135338346,0.2423469387755102,0.475765306122449,0.1506633268392244,0.7338345864661654,0.2423469387755102,2684.7500000000005,0.3579931972789115,401488462.0
Pacific,Santa Clara,2023-01-28,away,1,104.47631161680404,107.47418169088044,0.370777027027027,0.5475699073989516,0.4552612741589119,0.4299242424242424,0.0812182741116751,0.0794520547945205,0.5152027027027027,0.16448572075761,0.2404526166902404,0.3285472972972973,0.5341005967604433,0.1652371783651321,0.7595473833097596,0.3665814151747655,2863.0250000000005,0.3776641091219096,106.05577822871422,100.73837025184596,0.3642800944138473,0.5426556144776812,0.542361574382922,0.4867256637168141,0.0846709002116772,0.0950570342205323,0.510228166797797,0.1851448120880779,0.3261455525606469,0.3076317859952793,0.505066250974279,0.184009200460023,0.6738544474393531,0.2361652377240841,2990.65,0.3850350740452065,401470432.0
