Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
2435,East Tennessee State,24,2018-02-01,,Samford,REG (Conf),W,96,76,,38,66,.576,14,31,.452,24,35,.686,.682,6,8,.750,8,21,29,14,9,1,13,8,30,66,.455,5,19,.263,25,47,.532,.492,11,14,.786,8,21,29,14,9,1,13,8
2436,East Tennessee State,25,2018-02-03,,Chattanooga,REG (Conf),W,81,61,,34,60,.567,9,16,.563,25,44,.568,.642,4,8,.500,8,18,24,7,9,2,7,8,23,59,.390,5,19,.263,18,40,.450,.432,10,13,.769,6,18,24,7,9,2,7,8
2437,East Tennessee State,26,2018-02-10,@,VMI,REG (Conf),W,70,56,,23,55,.418,6,19,.316,17,36,.472,.473,18,20,.900,13,19,25,9,11,5,11,18,21,61,.344,7,20,.350,14,41,.341,.402,7,10,.700,6,19,25,9,11,5,11,18
2438,East Tennessee State,27,2018-02-12,@,UNC Greensboro,REG (Conf),L,56,74,,20,66,.303,5,19,.263,15,47,.319,.341,11,18,.611,16,30,36,13,6,14,14,21,27,55,.491,11,20,.550,16,35,.457,.591,9,13,.692,6,30,36,13,6,14,14,21
2439,East Tennessee State,28,2018-02-17,@,Western Carolina,REG (Conf),W,72,61,,27,57,.474,9,20,.450,18,37,.486,.553,9,10,.900,11,14,21,10,12,4,15,14,21,54,.389,6,20,.300,15,34,.441,.444,13,18,.722,7,14,21,10,12,4,15,14
2440,East Tennessee State,29,2018-02-20,,The Citadel,REG (Conf),L,82,84,,33,69,.478,8,27,.296,25,42,.595,.536,8,15,.533,14,24,35,15,5,3,18,14,26,59,.441,13,36,.361,13,23,.565,.551,19,23,.826,11,24,35,15,5,3,18,14
2441,East Tennessee State,30,2018-02-23,,Wofford,REG (Conf),L,71,75,,21,44,.477,7,20,.350,14,24,.583,.557,22,27,.815,2,22,25,16,3,3,11,20,27,48,.563,8,17,.471,19,31,.613,.646,13,19,.684,3,22,25,16,3,3,11,20
2442,East Tennessee State,31,2018-02-25,,Furman,REG (Conf),L,76,79,,29,57,.509,6,18,.333,23,39,.590,.561,12,19,.632,4,24,30,12,10,2,12,21,24,53,.453,10,20,.500,14,33,.424,.547,21,28,.750,6,24,30,12,10,2,12,21
2444,East Tennessee State,32,2018-03-03,N,Chattanooga,CTOURN,W,77,59,,35,60,.583,2,13,.154,33,47,.702,.600,5,7,.714,7,19,28,8,3,2,14,12,21,51,.412,6,20,.300,15,31,.484,.471,11,22,.500,9,19,28,8,3,2,14,12
2445,East Tennessee State,33,2018-03-04,N,Furman,CTOURN,W,63,52,,26,56,.464,6,16,.375,20,40,.500,.518,5,14,.357,9,25,33,5,7,3,12,13,19,60,.317,4,26,.154,15,34,.441,.350,10,15,.667,8,25,33,5,7,3,12,13
2446,East Tennessee State,34,2018-03-05,N,UNC Greensboro,CTOURN,L,47,62,,15,49,.306,3,16,.188,12,33,.364,.337,14,20,.700,7,26,36,8,5,5,13,21,20,52,.385,7,29,.241,13,23,.565,.452,15,20,.750,10,26,36,8,5,5,13,21
2448,Eastern Illinois,1,2017-11-11,@,Nebraska,REG (Non-Conf),L,68,72,,25,63,.397,6,16,.375,19,47,.404,.444,12,18,.667,12,26,40,11,6,9,12,16,22,57,.386,5,16,.313,17,41,.415,.430,23,39,.590,14,26,40,11,6,9,12,16
2449,Eastern Illinois,2,2017-11-15,@,Western Illinois,REG (Non-Conf),L,54,56,,19,55,.345,8,21,.381,11,34,.324,.418,8,14,.571,10,27,35,11,8,8,14,14,20,54,.370,7,22,.318,13,32,.406,.435,9,12,.750,8,27,35,11,8,8,14,14
2450,Eastern Illinois,3,2017-11-17,,IUPUI,REG (Non-Conf),W,80,79,,24,47,.511,9,20,.450,15,27,.556,.606,23,31,.742,10,18,29,19,5,0,15,20,34,57,.596,8,17,.471,26,40,.650,.667,3,7,.429,11,18,29,19,5,0,15,20
2451,Eastern Illinois,4,2017-11-20,@,San Diego State,REG (Non-Conf),L,63,94,,24,66,.364,9,30,.300,15,36,.417,.432,6,7,.857,9,30,39,21,7,4,13,9,32,61,.525,13,25,.520,19,36,.528,.631,17,26,.654,9,30,39,21,7,4,13,9
2452,Eastern Illinois,5,2017-11-24,,Fontbonne,REG (Non-Conf),W,96,44,,38,62,.613,9,21,.429,29,41,.707,.685,11,21,.524,13,13,24,12,1,0,18,16,15,48,.313,7,19,.368,8,29,.276,.385,7,9,.778,11,13,24,12,1,0,18,16
2453,Eastern Illinois,6,2017-11-27,@,Marquette,REG (Non-Conf),L,83,86,OT,31,62,.500,6,19,.316,25,43,.581,.548,15,21,.714,12,21,33,14,9,6,14,18,27,58,.466,11,27,.407,16,31,.516,.560,21,28,.750,12,21,33,14,9,6,14,18
2454,Eastern Illinois,7,2017-12-01,@,Bradley,REG (Non-Conf),L,56,67,,19,58,.328,4,23,.174,15,35,.429,.362,14,22,.636,14,30,38,12,6,4,21,22,24,46,.522,6,16,.375,18,30,.600,.587,13,16,.813,8,30,38,12,6,4,21,22
2455,Eastern Illinois,8,2017-12-06,@,Green Bay,REG (Non-Conf),L,57,59,,21,55,.382,8,23,.348,13,32,.406,.455,7,13,.538,8,17,25,13,8,3,14,14,24,55,.436,9,22,.409,15,33,.455,.518,2,4,.500,8,17,25,13,8,3,14,14
2456,Eastern Illinois,9,2017-12-16,@,South Alabama,REG (Non-Conf),L,52,63,,21,65,.323,4,15,.267,17,50,.340,.354,6,10,.600,12,28,32,15,11,6,16,13,21,50,.420,10,23,.435,11,27,.407,.520,11,16,.688,4,28,32,15,11,6,16,13
2457,Eastern Illinois,10,2017-12-19,,Western Illinois,REG (Non-Conf),W,78,77,,27,55,.491,5,13,.385,22,42,.524,.536,19,28,.679,9,22,29,13,3,0,16,22,28,51,.549,10,22,.455,18,29,.621,.647,11,14,.786,7,22,29,13,3,0,16,22
2458,Eastern Illinois,11,2017-12-21,,St. Francis (IL),REG (Non-Conf),W,74,38,,29,52,.558,8,20,.400,21,32,.656,.635,8,11,.727,7,15,22,6,10,3,15,14,14,56,.250,4,13,.308,10,43,.233,.286,6,11,.545,7,15,22,6,10,3,15,14
2459,Eastern Illinois,12,2017-12-28,@,Murray State,REG (Conf),L,52,80,,18,63,.286,5,21,.238,13,42,.310,.325,11,14,.786,9,34,49,18,3,1,8,16,27,60,.450,7,24,.292,20,36,.556,.508,19,29,.655,15,34,49,18,3,1,8,16
2460,Eastern Illinois,13,2017-12-30,@,Austin Peay,REG (Conf),L,54,70,,21,58,.362,6,21,.286,15,37,.405,.414,6,15,.400,12,28,42,11,8,5,16,17,26,58,.448,6,20,.300,20,38,.526,.500,12,15,.800,14,28,42,11,8,5,16,17
2461,Eastern Illinois,14,2018-01-04,@,Morehead State,REG (Conf),W,61,52,,21,58,.362,8,22,.364,13,36,.361,.431,11,18,.611,12,25,29,8,2,6,10,14,18,47,.383,4,19,.211,14,28,.500,.426,12,15,.800,4,25,29,8,2,6,10,14
2462,Eastern Illinois,15,2018-01-06,@,Eastern Kentucky,REG (Conf),W,54,53,,19,52,.365,4,14,.286,15,38,.395,.404,12,18,.667,6,27,35,9,7,2,12,17,18,54,.333,3,13,.231,15,41,.366,.361,14,21,.667,8,27,35,9,7,2,12,17
2463,Eastern Illinois,16,2018-01-11,,Tennessee State,REG (Conf),L,65,69,,20,53,.377,7,23,.304,13,30,.433,.443,18,25,.720,12,18,27,9,11,6,18,21,20,51,.392,8,21,.381,12,30,.400,.471,21,23,.913,9,18,27,9,11,6,18,21
2464,Eastern Illinois,17,2018-01-13,,Belmont,REG (Conf),L,66,75,,24,62,.387,6,18,.333,18,44,.409,.435,12,13,.923,11,23,28,17,5,4,19,14,27,53,.509,13,25,.520,14,28,.500,.632,8,11,.727,5,23,28,17,5,4,19,14
2465,Eastern Illinois,18,2018-01-18,,UT Martin,REG (Conf),W,80,60,,28,67,.418,13,30,.433,15,37,.405,.515,11,14,.786,10,29,36,13,4,1,13,19,22,60,.367,4,17,.235,18,43,.419,.400,12,15,.800,7,29,36,13,4,1,13,19
2466,Eastern Illinois,19,2018-01-20,,Southeast Missouri State,REG (Conf),L,74,86,,27,58,.466,8,24,.333,19,34,.559,.534,12,18,.667,11,21,28,20,6,0,8,14,27,56,.482,12,26,.462,15,30,.500,.589,20,22,.909,7,21,28,20,6,0,8,14
2467,Eastern Illinois,20,2018-01-25,@,Belmont,REG (Conf),L,59,81,,24,52,.462,5,19,.263,19,33,.576,.510,6,8,.750,5,23,32,16,5,1,11,13,27,54,.500,10,28,.357,17,26,.654,.593,17,20,.850,9,23,32,16,5,1,11,13
2468,Eastern Illinois,23,2018-02-03,,Tennessee Tech,REG (Conf),W,79,71,,27,49,.551,11,17,.647,16,32,.500,.663,14,20,.700,10,13,28,12,6,1,11,18,23,62,.371,12,28,.429,11,34,.324,.468,13,19,.684,15,13,28,12,6,1,11,18
2469,Eastern Illinois,24,2018-02-08,@,SIU Edwardsville,REG (Conf),W,78,74,,28,49,.571,7,16,.438,21,33,.636,.643,15,19,.789,6,16,25,15,7,0,9,16,26,60,.433,6,21,.286,20,39,.513,.483,16,18,.889,9,16,25,15,7,0,9,16
2470,Eastern Illinois,25,2018-02-10,,Austin Peay,REG (Conf),L,69,76,,25,49,.510,8,17,.471,17,32,.531,.592,11,14,.786,6,18,26,17,5,3,8,16,28,54,.519,9,17,.529,19,37,.514,.602,11,19,.579,8,18,26,17,5,3,8,16
2471,Eastern Illinois,26,2018-02-15,@,Southeast Missouri State,REG (Conf),L,73,80,,23,51,.451,9,20,.450,14,31,.452,.539,18,25,.720,4,25,32,14,9,0,9,19,24,54,.444,13,22,.591,11,32,.344,.565,19,28,.679,7,25,32,14,9,0,9,19
2472,Eastern Illinois,27,2018-02-17,@,UT Martin,REG (Conf),W,64,57,,21,51,.412,9,27,.333,12,24,.500,.500,13,18,.722,11,21,26,8,9,7,10,18,21,51,.412,6,22,.273,15,29,.517,.471,9,12,.750,5,21,26,8,9,7,10,18
2473,Eastern Illinois,28,2018-02-22,,Murray State,REG (Conf),L,66,76,,24,61,.393,9,20,.450,15,41,.366,.467,9,13,.692,12,25,36,18,5,4,6,11,26,58,.448,11,23,.478,15,35,.429,.543,13,18,.722,11,25,36,18,5,4,6,11
2474,Eastern Illinois,29,2018-02-24,,SIU Edwardsville,REG (Conf),W,68,56,,23,50,.460,8,23,.348,15,27,.556,.540,14,19,.737,8,22,35,10,4,0,7,17,23,61,.377,5,23,.217,18,38,.474,.418,5,12,.417,13,22,35,10,4,0,7,17
2476,Eastern Illinois,30,2018-02-28,N,Tennessee State,CTOURN,W,73,71,,23,49,.469,9,22,.409,14,27,.519,.561,18,31,.581,7,25,28,12,6,2,15,20,23,50,.460,9,22,.409,14,28,.500,.550,16,22,.727,3,25,28,12,6,2,15,20
2477,Eastern Illinois,31,2018-03-01,N,Austin Peay,CTOURN,L,66,73,,25,55,.455,6,18,.333,19,37,.514,.509,10,19,.526,6,27,39,12,6,7,14,21,24,59,.407,11,21,.524,13,38,.342,.500,14,20,.700,12,27,39,12,6,7,14,21
2479,Eastern Kentucky,1,2017-11-10,@,Rice,REG (Non-Conf),W,73,72,,25,65,.385,6,27,.222,19,38,.500,.431,17,19,.895,12,23,35,12,4,2,13,23,21,58,.362,8,28,.286,13,30,.433,.431,22,32,.688,12,23,35,12,4,2,13,23
2480,Eastern Kentucky,2,2017-11-13,@,Ole Miss,REG (Non-Conf),L,75,85,,26,51,.510,6,12,.500,20,39,.513,.569,17,22,.773,3,19,30,19,8,4,8,15,30,63,.476,10,22,.455,20,41,.488,.556,15,22,.682,11,19,30,19,8,4,8,15
2481,Eastern Kentucky,3,2017-11-16,,Kentucky St.,REG (Non-Conf),W,97,66,,33,67,.493,10,18,.556,23,49,.469,.567,21,27,.778,7,21,33,16,5,3,16,22,26,67,.388,6,18,.333,20,49,.408,.433,8,17,.471,12,21,33,16,5,3,16,22
2482,Eastern Kentucky,4,2017-11-20,@,Prairie View A&M,REG (Non-Conf),L,70,80,,18,36,.500,4,12,.333,14,24,.583,.556,30,36,.833,4,13,20,11,11,2,9,23,27,56,.482,7,18,.389,20,38,.526,.545,19,23,.826,7,13,20,11,11,2,9,23
2483,Eastern Kentucky,5,2017-11-22,N,Eastern Washington,REG (Non-Conf),L,62,83,,19,55,.345,3,13,.231,16,42,.381,.373,21,30,.700,11,22,31,16,8,0,9,24,26,60,.433,11,30,.367,15,30,.500,.525,20,28,.714,9,22,31,16,8,0,9,24
2484,Eastern Kentucky,6,2017-11-25,,Asbury,REG (Non-Conf),W,99,71,,34,76,.447,7,25,.280,27,51,.529,.493,24,27,.889,13,24,33,13,3,4,10,20,21,69,.304,12,38,.316,9,31,.290,.391,17,19,.895,9,24,33,13,3,4,10,20
2485,Eastern Kentucky,7,2017-11-29,@,Western Kentucky,REG (Non-Conf),L,51,83,,21,57,.368,8,20,.400,13,37,.351,.439,1,3,.333,7,26,35,24,7,6,6,10,34,60,.567,10,18,.556,24,42,.571,.650,5,8,.625,9,26,35,24,7,6,6,10
2486,Eastern Kentucky,8,2017-12-02,,Jacksonville,REG (Non-Conf),W,70,65,OT,24,62,.387,7,21,.333,17,41,.415,.444,15,23,.652,14,25,40,9,10,5,15,21,24,67,.358,5,17,.294,19,50,.380,.396,12,18,.667,15,25,40,9,10,5,15,21
2487,Eastern Kentucky,9,2017-12-05,@,Oregon State,REG (Non-Conf),L,62,74,,25,55,.455,9,24,.375,16,31,.516,.536,3,6,.500,4,24,33,21,9,4,12,15,30,54,.556,7,17,.412,23,37,.622,.620,7,14,.500,9,24,33,21,9,4,12,15
2488,Eastern Kentucky,10,2017-12-10,@,Northern Kentucky,REG (Non-Conf),L,63,91,,25,55,.455,8,19,.421,17,36,.472,.527,5,11,.455,8,23,36,22,8,2,8,13,39,65,.600,5,22,.227,34,43,.791,.638,8,11,.727,13,23,36,22,8,2,8,13
2489,Eastern Kentucky,11,2017-12-15,@,Charleston Southern,REG (Non-Conf),W,70,65,,20,52,.385,9,20,.450,11,32,.344,.471,21,26,.808,14,20,26,12,12,4,16,19,22,49,.449,6,15,.400,16,34,.471,.510,15,24,.625,6,20,26,12,12,4,16,19
2490,Eastern Kentucky,12,2017-12-18,,Norfolk State,REG (Non-Conf),W,83,66,,29,55,.527,10,26,.385,19,29,.655,.618,15,20,.750,8,17,22,12,8,3,16,20,25,51,.490,7,18,.389,18,33,.545,.559,9,15,.600,5,17,22,12,8,3,16,20
2491,Eastern Kentucky,13,2017-12-22,@,Marshall,REG (Non-Conf),L,71,91,,29,74,.392,5,23,.217,24,51,.471,.426,8,10,.800,13,29,36,23,6,12,19,15,34,55,.618,11,25,.440,23,30,.767,.718,12,16,.750,7,29,36,23,6,12,19,15
2492,Eastern Kentucky,14,2017-12-28,@,Jacksonville State,REG (Conf),L,58,76,,21,58,.362,4,22,.182,17,36,.472,.397,12,19,.632,5,36,54,17,6,6,18,16,25,62,.403,3,17,.176,22,45,.489,.427,23,32,.719,18,36,54,17,6,6,18,16
2493,Eastern Kentucky,15,2017-12-30,@,Tennessee Tech,REG (Conf),L,69,77,,27,67,.403,8,19,.421,19,48,.396,.463,7,15,.467,8,32,41,19,7,5,17,16,24,54,.444,8,20,.400,16,34,.471,.519,21,26,.808,9,32,41,19,7,5,17,16
2494,Eastern Kentucky,16,2018-01-04,,SIU Edwardsville,REG (Conf),L,82,85,,29,65,.446,8,22,.364,21,43,.488,.508,16,18,.889,10,24,30,17,6,3,16,17,30,53,.566,9,17,.529,21,36,.583,.651,16,23,.696,6,24,30,17,6,3,16,17
2495,Eastern Kentucky,17,2018-01-06,,Eastern Illinois,REG (Conf),L,53,54,,18,54,.333,3,13,.231,15,41,.366,.361,14,21,.667,8,31,37,11,8,7,13,18,19,52,.365,4,14,.286,15,38,.395,.404,12,18,.667,6,31,37,11,8,7,13,18
2496,Eastern Kentucky,18,2018-01-11,@,UT Martin,REG (Conf),W,78,70,,25,61,.410,11,28,.393,14,33,.424,.500,17,21,.810,9,23,35,14,5,4,15,23,26,62,.419,9,24,.375,17,38,.447,.492,9,19,.474,12,23,35,14,5,4,15,23
2497,Eastern Kentucky,19,2018-01-13,@,Southeast Missouri State,REG (Conf),W,91,86,,29,64,.453,12,29,.414,17,35,.486,.547,21,22,.955,7,26,34,14,6,1,16,17,30,60,.500,11,28,.393,19,32,.594,.592,15,21,.714,8,26,34,14,6,1,16,17
2498,Eastern Kentucky,20,2018-01-18,,Tennessee Tech,REG (Conf),L,67,70,,26,55,.473,6,15,.400,20,40,.500,.527,9,14,.643,8,20,34,12,6,5,16,20,23,65,.354,7,22,.318,16,43,.372,.408,17,21,.810,14,20,34,12,6,5,16,20
2499,Eastern Kentucky,23,2018-01-27,@,Murray State,REG (Conf),L,73,88,,27,56,.482,2,11,.182,25,45,.556,.500,17,26,.654,6,28,35,18,6,0,13,22,33,54,.611,11,20,.550,22,34,.647,.713,11,17,.647,7,28,35,18,6,0,13,22
2500,Eastern Kentucky,24,2018-02-01,,Belmont,REG (Conf),L,63,98,,23,54,.426,8,25,.320,15,29,.517,.500,9,9,1.000,3,24,28,21,10,2,6,12,34,55,.618,13,26,.500,21,29,.724,.736,17,25,.680,4,24,28,21,10,2,6,12
2501,Eastern Kentucky,25,2018-02-03,,Tennessee State,REG (Conf),L,60,73,,23,55,.418,6,20,.300,17,35,.486,.473,8,12,.667,5,28,33,15,6,3,11,13,24,48,.500,9,20,.450,15,28,.536,.594,16,20,.800,5,28,33,15,6,3,11,13
2502,Eastern Kentucky,26,2018-02-08,,UT Martin,REG (Conf),L,69,70,,26,59,.441,14,33,.424,12,26,.462,.559,3,5,.600,7,26,34,14,7,2,14,12,29,53,.547,6,12,.500,23,41,.561,.604,6,14,.429,8,26,34,14,7,2,14,12
2503,Eastern Kentucky,27,2018-02-10,,Morehead State,REG (Conf),W,75,73,,24,53,.453,8,20,.400,16,33,.485,.528,19,27,.704,8,22,27,13,6,0,16,23,23,50,.460,8,16,.500,15,34,.441,.540,19,29,.655,5,22,27,13,6,0,16,23
2504,Eastern Kentucky,28,2018-02-15,@,Belmont,REG (Conf),L,73,84,,28,57,.491,8,21,.381,20,36,.556,.561,9,12,.750,5,24,34,16,3,2,14,13,34,58,.586,14,31,.452,20,27,.741,.707,2,7,.286,10,24,34,16,3,2,14,13
2505,Eastern Kentucky,29,2018-02-17,@,Tennessee State,REG (Conf),W,72,59,,24,45,.533,10,24,.417,14,21,.667,.644,14,18,.778,5,17,27,8,11,2,14,16,21,56,.375,5,21,.238,16,35,.457,.420,12,19,.632,10,17,27,8,11,2,14,16
2506,Eastern Kentucky,30,2018-02-22,,Southeast Missouri State,REG (Conf),W,91,88,,31,60,.517,9,22,.409,22,38,.579,.592,20,29,.690,8,26,32,15,2,3,15,23,31,57,.544,16,27,.593,15,30,.500,.684,10,16,.625,6,26,32,15,2,3,15,23
2507,Eastern Kentucky,31,2018-02-24,@,Morehead State,REG (Conf),L,66,70,,18,41,.439,6,21,.286,12,20,.600,.512,24,33,.727,7,19,33,11,6,1,8,24,27,63,.429,5,17,.294,22,46,.478,.468,11,20,.550,14,19,33,11,6,1,8,24
2509,Eastern Michigan,1,2017-11-10,,Spring Arbor,REG (Non-Conf),W,92,60,,33,66,.500,10,29,.345,23,37,.622,.576,16,23,.696,9,28,37,15,5,2,22,19,19,53,.358,11,26,.423,8,27,.296,.462,11,14,.786,9,28,37,15,5,2,22,19
2510,Eastern Michigan,2,2017-11-12,,Michigan-Dearborn,REG (Non-Conf),W,97,73,,36,63,.571,10,28,.357,26,35,.743,.651,15,19,.789,8,20,29,22,7,2,15,16,28,69,.406,14,33,.424,14,36,.389,.507,3,5,.600,9,20,29,22,7,2,15,16
2511,Eastern Michigan,3,2017-11-16,,Arkansas State,REG (Non-Conf),W,76,59,,28,58,.483,4,18,.222,24,40,.600,.517,16,31,.516,11,28,34,10,10,5,23,25,20,51,.392,3,16,.188,17,35,.486,.422,16,25,.640,6,28,34,10,10,5,23,25
2512,Eastern Michigan,4,2017-11-18,,Howard,REG (Non-Conf),W,76,66,,24,55,.436,5,17,.294,19,38,.500,.482,23,29,.793,12,20,25,16,9,2,10,23,23,57,.404,6,30,.200,17,27,.630,.456,14,22,.636,5,20,25,16,9,2,10,23
2513,Eastern Michigan,5,2017-11-24,@,Indiana,REG (Non-Conf),L,67,87,,22,52,.423,9,21,.429,13,31,.419,.510,14,21,.667,9,24,36,19,7,4,8,18,31,58,.534,12,21,.571,19,37,.514,.638,13,18,.722,12,24,36,19,7,4,8,18
2514,Eastern Michigan,6,2017-11-26,@,South Florida,REG (Non-Conf),W,65,47,,19,47,.404,8,23,.348,11,24,.458,.489,19,25,.760,6,20,30,13,5,3,16,22,14,48,.292,4,17,.235,10,31,.323,.333,15,20,.750,10,20,30,13,5,3,16,22
2515,Eastern Michigan,7,2017-11-29,@,North Florida,REG (Non-Conf),L,81,84,OT,31,74,.419,2,14,.143,29,60,.483,.432,17,21,.810,14,25,37,19,6,6,13,18,29,74,.392,13,30,.433,16,44,.364,.480,13,17,.765,12,25,37,19,6,6,13,18
2516,Eastern Michigan,8,2017-12-06,,Oakland,REG (Non-Conf),W,95,89,,35,62,.565,6,19,.316,29,43,.674,.613,19,30,.633,10,20,33,17,6,7,15,24,31,70,.443,11,30,.367,20,40,.500,.521,16,24,.667,13,20,33,17,6,7,15,24
2517,Eastern Michigan,9,2017-12-09,,Central St (OH),REG (Non-Conf),W,80,65,,31,59,.525,6,18,.333,25,41,.610,.576,12,14,.857,10,15,22,11,15,4,25,15,26,57,.456,6,13,.462,20,44,.455,.509,7,13,.538,7,15,22,11,15,4,25,15
2518,Eastern Michigan,10,2017-12-16,@,Long Beach State,REG (Non-Conf),W,85,80,,33,63,.524,11,23,.478,22,40,.550,.611,8,10,.800,8,19,29,13,5,1,13,13,27,56,.482,11,22,.500,16,34,.471,.580,15,19,.789,10,19,29,13,5,1,13,13
2519,Eastern Michigan,11,2017-12-22,@,Oakland,REG (Non-Conf),L,81,86,,34,69,.493,5,16,.313,29,53,.547,.529,8,10,.800,11,23,33,21,5,2,15,15,28,55,.509,9,25,.360,19,30,.633,.591,21,23,.913,10,23,33,21,5,2,15,15
2520,Eastern Michigan,12,2017-12-27,@,Syracuse,REG (Non-Conf),L,47,62,,20,54,.370,3,15,.200,17,39,.436,.398,4,6,.667,8,25,34,13,9,8,9,7,18,46,.391,6,19,.316,12,27,.444,.457,20,26,.769,9,25,34,13,9,8,9,7
2521,Eastern Michigan,13,2017-12-29,,Rochester Christian,REG (Non-Conf),W,67,48,,24,51,.471,5,18,.278,19,33,.576,.520,14,27,.519,5,27,38,14,6,1,20,20,19,60,.317,6,24,.250,13,36,.361,.367,4,6,.667,11,27,38,14,6,1,20,20
2522,Eastern Michigan,14,2018-01-02,@,Ball State,REG (Conf),L,62,72,,24,61,.393,8,21,.381,16,40,.400,.459,6,12,.500,12,26,39,20,5,5,13,12,26,57,.456,5,23,.217,21,34,.618,.500,15,20,.750,13,26,39,20,5,5,13,12
2523,Eastern Michigan,15,2018-01-06,,Bowling Green,REG (Conf),L,71,75,OT,22,55,.400,9,25,.360,13,30,.433,.482,18,25,.720,7,27,36,20,6,2,12,23,26,63,.413,8,24,.333,18,39,.462,.476,15,23,.652,9,27,36,20,6,2,12,23
2524,Eastern Michigan,16,2018-01-09,,Central Michigan,REG (Conf),W,79,74,,31,58,.534,7,19,.368,24,39,.615,.595,10,14,.714,11,16,24,13,7,2,15,16,21,49,.429,7,25,.280,14,24,.583,.500,25,27,.926,8,16,24,13,7,2,15,16
2525,Eastern Michigan,17,2018-01-13,@,Northern Illinois,REG (Conf),L,66,72,,24,53,.453,4,19,.211,20,34,.588,.491,14,19,.737,8,19,28,12,6,1,10,17,27,60,.450,7,21,.333,20,39,.513,.508,11,17,.647,9,19,28,12,6,1,10,17
2526,Eastern Michigan,18,2018-01-16,,Akron,REG (Conf),W,63,49,,21,45,.467,7,18,.389,14,27,.519,.544,14,20,.700,6,19,27,11,7,2,12,18,17,55,.309,7,29,.241,10,26,.385,.373,8,8,1.000,8,19,27,11,7,2,12,18
2527,Eastern Michigan,19,2018-01-20,,Ohio,REG (Conf),L,66,72,,24,52,.462,6,17,.353,18,35,.514,.519,12,19,.632,5,20,25,18,8,5,9,16,23,47,.489,10,18,.556,13,29,.448,.596,16,24,.667,5,20,25,18,8,5,9,16
2528,Eastern Michigan,20,2018-01-23,@,Buffalo,REG (Conf),L,69,83,,25,65,.385,11,26,.423,14,39,.359,.469,8,21,.381,12,32,45,19,10,2,16,22,23,57,.404,10,25,.400,13,32,.406,.491,27,36,.750,13,32,45,19,10,2,16,22
2529,Eastern Michigan,23,2018-02-03,,Ball State,REG (Conf),W,58,41,,23,44,.523,5,14,.357,18,30,.600,.580,7,15,.467,4,19,29,8,8,2,11,16,16,60,.267,4,21,.190,12,39,.308,.300,5,9,.556,10,19,29,8,8,2,11,16
2530,Eastern Michigan,24,2018-02-06,@,Kent State,REG (Conf),W,71,67,,29,60,.483,4,16,.250,25,44,.568,.517,9,13,.692,10,20,34,14,6,3,18,18,24,57,.421,9,24,.375,15,33,.455,.500,10,14,.714,14,20,34,14,6,3,18,18
2531,Eastern Michigan,25,2018-02-10,@,Bowling Green,REG (Conf),L,63,70,OT,24,60,.400,6,20,.300,18,40,.450,.450,9,11,.818,5,27,39,14,5,6,16,14,20,53,.377,8,18,.444,12,35,.343,.453,22,29,.759,12,27,39,14,5,6,16,14
2532,Eastern Michigan,26,2018-02-13,,Miami (OH),REG (Conf),W,58,57,,20,51,.392,7,20,.350,13,31,.419,.461,11,15,.733,10,22,29,10,11,2,15,18,20,49,.408,9,22,.409,11,27,.407,.500,8,11,.727,7,22,29,10,11,2,15,18
2533,Eastern Michigan,27,2018-02-17,@,Central Michigan,REG (Conf),W,72,67,,29,61,.475,3,20,.150,26,41,.634,.500,11,15,.733,12,20,29,15,3,4,7,19,22,59,.373,11,26,.423,11,33,.333,.466,12,13,.923,9,20,29,15,3,4,7,19
2534,Eastern Michigan,28,2018-02-20,,Toledo,REG (Conf),W,85,79,,34,61,.557,5,9,.556,29,52,.558,.598,12,15,.800,9,18,31,17,2,2,8,14,30,60,.500,8,21,.381,22,39,.564,.567,11,19,.579,13,18,31,17,2,2,8,14
2535,Eastern Michigan,29,2018-02-24,,Northern Illinois,REG (Conf),W,82,53,,33,60,.550,9,22,.409,24,38,.632,.625,7,8,.875,5,16,23,5,6,1,16,14,19,51,.373,4,13,.308,15,38,.395,.412,11,14,.786,7,16,23,5,6,1,16,14
2536,Eastern Michigan,30,2018-02-27,@,Western Michigan,REG (Conf),W,74,58,,26,52,.500,10,27,.370,16,25,.640,.596,12,15,.800,5,19,30,14,2,3,9,16,22,59,.373,3,14,.214,19,45,.422,.398,11,13,.846,11,19,30,14,2,3,9,16
2537,Eastern Michigan,31,2018-03-02,@,Toledo,REG (Conf),W,71,69,,25,49,.510,4,12,.333,21,37,.568,.551,17,20,.850,6,19,32,18,4,2,14,17,24,53,.453,10,28,.357,14,25,.560,.547,11,17,.647,13,19,32,18,4,2,14,17
2539,Eastern Michigan,32,2018-03-08,N,Akron,CTOURN,W,67,58,,21,46,.457,6,19,.316,15,27,.556,.522,19,22,.864,7,18,29,14,10,1,15,20,21,53,.396,9,25,.360,12,28,.429,.481,7,13,.538,11,18,29,14,10,1,15,20
