Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
2177,Drake,24,2020-02-05,,Bradley,REG (Conf),W,73,60,,24,48,.500,4,17,.235,20,31,.645,.542,21,27,.778,9,16,26,5,6,1,14,24,19,52,.365,5,20,.250,14,32,.438,.413,17,20,.850,10,16,26,5,6,1,14,24
2178,Drake,25,2020-02-08,@,Northern Iowa,REG (Conf),L,73,83,,29,58,.500,9,22,.409,20,36,.556,.578,6,9,.667,4,26,31,8,4,3,9,10,26,52,.500,11,19,.579,15,33,.455,.606,20,26,.769,5,26,31,8,4,3,9,10
2179,Drake,26,2020-02-12,@,Missouri State,REG (Conf),L,62,97,,21,51,.412,9,22,.409,12,29,.414,.500,11,17,.647,5,25,33,13,9,3,7,19,35,66,.530,14,25,.560,21,41,.512,.636,13,18,.722,8,25,33,13,9,3,7,19
2180,Drake,27,2020-02-16,,Evansville,REG (Conf),W,85,80,,25,45,.556,3,12,.250,22,33,.667,.589,32,42,.762,10,14,17,16,6,0,9,25,27,56,.482,13,27,.481,14,29,.483,.598,13,14,.929,3,14,17,16,6,0,9,25
2181,Drake,28,2020-02-19,,Valparaiso,REG (Conf),W,77,75,OT,23,60,.383,5,17,.294,18,43,.419,.425,26,34,.765,7,30,35,16,6,4,12,20,27,63,.429,14,33,.424,13,30,.433,.540,7,9,.778,5,30,35,16,6,4,12,20
2182,Drake,29,2020-02-22,@,Illinois State,REG (Conf),L,53,57,,21,50,.420,9,27,.333,12,23,.522,.510,2,6,.333,2,28,32,13,9,2,18,13,21,51,.412,11,30,.367,10,21,.476,.520,4,6,.667,4,28,32,13,9,2,18,13
2183,Drake,30,2020-02-25,@,Loyola Chicago,REG (Conf),L,60,64,,22,46,.478,7,14,.500,15,32,.469,.554,9,12,.750,2,21,26,12,11,1,11,11,22,47,.468,1,6,.167,21,41,.512,.479,19,31,.613,5,21,26,12,11,1,11,11
2184,Drake,31,2020-02-29,,Northern Iowa,REG (Conf),L,43,70,,16,53,.302,3,21,.143,13,32,.406,.330,8,12,.667,4,33,42,14,6,2,4,13,30,63,.476,6,17,.353,24,46,.522,.524,4,9,.444,9,33,42,14,6,2,4,13
2186,Drake,32,2020-03-05,N,Illinois State,CTOURN,W,75,65,,25,48,.521,9,20,.450,16,28,.571,.615,16,21,.762,5,18,23,9,9,1,16,17,21,54,.389,12,32,.375,9,22,.409,.500,11,12,.917,5,18,23,9,9,1,16,17
2187,Drake,33,2020-03-06,N,Northern Iowa,CTOURN,W,77,56,,27,54,.500,8,17,.471,19,37,.514,.574,15,19,.789,6,19,32,8,3,4,7,20,21,68,.309,5,25,.200,16,43,.372,.346,9,13,.692,13,19,32,8,3,4,7,20
2188,Drake,34,2020-03-07,N,Bradley,CTOURN,L,66,76,,23,54,.426,5,18,.278,18,36,.500,.472,15,22,.682,7,23,27,10,5,5,5,15,28,57,.491,4,11,.364,24,46,.522,.526,16,24,.667,4,23,27,10,5,5,5,15
2190,Drexel,1,2019-11-05,@,Temple,REG (Non-Conf),L,62,70,,24,69,.348,6,30,.200,18,39,.462,.391,8,11,.727,15,31,39,14,11,5,11,14,28,65,.431,5,15,.333,23,50,.460,.469,9,13,.692,8,31,39,14,11,5,11,14
2191,Drexel,2,2019-11-08,,Niagara,REG (Non-Conf),W,72,64,,27,49,.551,8,18,.444,19,31,.613,.633,10,19,.526,7,19,22,13,5,0,11,17,28,62,.452,5,15,.333,23,47,.489,.492,3,4,.750,3,19,22,13,5,0,11,17
2192,Drexel,3,2019-11-10,,Abilene Christian,REG (Non-Conf),W,86,83,OT,27,52,.519,8,20,.400,19,32,.594,.596,24,32,.750,8,15,18,13,12,2,8,26,30,65,.462,9,25,.360,21,40,.525,.531,14,20,.700,3,15,18,13,12,2,8,26
2193,Drexel,4,2019-11-13,@,Rutgers,REG (Non-Conf),L,57,62,,21,65,.323,9,27,.333,12,38,.316,.392,6,8,.750,10,30,37,8,7,8,13,13,19,51,.373,4,17,.235,15,34,.441,.412,20,25,.800,7,30,37,8,7,8,13,13
2194,Drexel,5,2019-11-16,@,Stephen F. Austin,REG (Non-Conf),L,67,82,,20,40,.500,5,14,.357,15,26,.577,.563,22,30,.733,4,22,33,15,17,5,20,25,29,61,.475,5,18,.278,24,43,.558,.516,19,25,.760,11,22,33,15,17,5,20,25
2195,Drexel,6,2019-11-20,,Bryant,REG (Non-Conf),W,86,74,,31,63,.492,12,25,.480,19,38,.500,.587,12,15,.800,8,21,32,9,7,2,11,18,30,66,.455,1,11,.091,29,55,.527,.462,13,17,.765,11,21,32,9,7,2,11,18
2196,Drexel,7,2019-11-25,,Rosemont,REG (Non-Conf),W,84,51,,35,71,.493,7,28,.250,28,43,.651,.542,7,15,.467,18,22,30,10,6,2,18,18,21,57,.368,2,16,.125,19,41,.463,.386,7,9,.778,8,22,30,10,6,2,18,18
2197,Drexel,8,2019-11-30,@,UMBC,REG (Non-Conf),L,60,85,,21,49,.429,12,29,.414,9,20,.450,.551,6,11,.545,8,21,29,17,11,1,8,13,35,62,.565,6,16,.375,29,46,.630,.613,9,14,.643,8,21,29,17,11,1,8,13
2198,Drexel,9,2019-12-04,,Princeton,REG (Non-Conf),W,82,76,,33,55,.600,5,13,.385,28,42,.667,.645,11,16,.688,5,19,28,12,8,0,10,18,26,64,.406,8,29,.276,18,35,.514,.469,16,21,.762,9,19,28,12,8,0,10,18
2199,Drexel,10,2019-12-07,,La Salle,REG (Non-Conf),L,63,71,,21,61,.344,3,11,.273,18,50,.360,.369,18,24,.750,13,25,35,14,7,5,16,21,28,58,.483,6,21,.286,22,37,.595,.534,9,15,.600,10,25,35,14,7,5,16,21
2200,Drexel,11,2019-12-15,@,South Florida,REG (Non-Conf),L,61,81,,19,41,.463,11,24,.458,8,17,.471,.598,12,23,.522,5,19,36,12,9,1,8,19,28,63,.444,7,22,.318,21,41,.512,.500,18,26,.692,17,19,36,12,9,1,8,19
2201,Drexel,12,2019-12-20,N,Quinnipiac,REG (Non-Conf),W,72,63,,23,59,.390,10,23,.435,13,36,.361,.475,16,21,.762,8,23,34,12,4,5,10,17,25,63,.397,9,27,.333,16,36,.444,.468,4,8,.500,11,23,34,12,4,5,10,17
2202,Drexel,13,2019-12-21,N,Norfolk State,REG (Non-Conf),W,53,49,,18,56,.321,5,23,.217,13,33,.394,.366,12,15,.800,13,22,29,8,8,3,16,21,20,51,.392,1,13,.077,19,38,.500,.402,8,10,.800,7,22,29,8,8,3,16,21
2203,Drexel,14,2019-12-28,,College of Charleston,REG (Conf),L,65,76,,23,58,.397,8,24,.333,15,34,.441,.466,11,17,.647,12,18,24,16,9,4,15,16,29,54,.537,11,20,.550,18,34,.529,.639,7,8,.875,6,18,24,16,9,4,15,16
2204,Drexel,15,2019-12-30,,UNC Wilmington,REG (Conf),W,71,66,,27,57,.474,8,18,.444,19,39,.487,.544,9,15,.600,9,21,29,10,7,8,15,17,24,57,.421,1,6,.167,23,51,.451,.430,17,20,.850,8,21,29,10,7,8,15,17
2205,Drexel,16,2020-01-03,,Delaware,REG (Conf),W,61,55,,23,62,.371,7,24,.292,16,38,.421,.427,8,11,.727,17,19,26,10,8,7,13,17,21,52,.404,4,18,.222,17,34,.500,.442,9,11,.818,7,19,26,10,8,7,13,17
2206,Drexel,17,2020-01-09,@,Towson,REG (Conf),L,73,89,,26,58,.448,8,21,.381,18,37,.486,.517,13,15,.867,7,22,29,17,9,2,10,19,33,58,.569,7,19,.368,26,39,.667,.629,16,19,.842,7,22,29,17,9,2,10,19
2207,Drexel,18,2020-01-11,@,James Madison,REG (Conf),W,78,71,,27,60,.450,11,27,.407,16,33,.485,.542,13,19,.684,9,26,35,8,10,2,15,22,21,59,.356,8,21,.381,13,38,.342,.424,21,30,.700,9,26,35,8,10,2,15,22
2208,Drexel,19,2020-01-16,,Elon,REG (Conf),W,63,41,,23,51,.451,2,10,.200,21,41,.512,.471,15,21,.714,6,20,23,10,8,3,11,22,18,58,.310,4,24,.167,14,34,.412,.345,1,4,.250,3,20,23,10,8,3,11,22
2209,Drexel,20,2020-01-18,,William & Mary,REG (Conf),W,84,57,,30,55,.545,9,18,.500,21,37,.568,.627,15,17,.882,6,16,23,9,3,4,8,16,22,59,.373,5,22,.227,17,37,.459,.415,8,11,.727,7,16,23,9,3,4,8,16
2210,Drexel,23,2020-02-01,@,Delaware,REG (Conf),L,72,80,,28,64,.438,5,18,.278,23,46,.500,.477,11,12,.917,10,25,32,14,6,1,15,13,29,56,.518,7,18,.389,22,38,.579,.580,15,20,.750,7,25,32,14,6,1,15,13
2211,Drexel,24,2020-02-06,,James Madison,REG (Conf),W,78,67,,29,61,.475,11,29,.379,18,32,.563,.566,9,15,.600,9,22,32,5,8,2,10,19,24,60,.400,1,12,.083,23,48,.479,.408,18,27,.667,10,22,32,5,8,2,10,19
2212,Drexel,25,2020-02-08,,Towson,REG (Conf),L,69,76,,27,60,.450,7,22,.318,20,38,.526,.508,8,12,.667,6,25,35,5,3,4,7,19,26,59,.441,4,9,.444,22,50,.440,.475,20,23,.870,10,25,35,5,3,4,7,19
2213,Drexel,26,2020-02-13,@,William & Mary,REG (Conf),L,72,77,,24,55,.436,10,21,.476,14,34,.412,.527,14,21,.667,4,31,36,13,2,8,7,20,26,55,.473,6,21,.286,20,34,.588,.527,19,27,.704,5,31,36,13,2,8,7,20
2214,Drexel,27,2020-02-15,@,Elon,REG (Conf),L,70,75,,22,47,.468,9,17,.529,13,30,.433,.564,17,23,.739,5,18,22,15,4,1,7,19,23,48,.479,12,24,.500,11,24,.458,.604,17,21,.810,4,18,22,15,4,1,7,19
2215,Drexel,28,2020-02-20,,Hofstra,REG (Conf),L,74,81,,32,61,.525,6,20,.300,26,41,.634,.574,4,6,.667,11,15,23,13,10,4,11,12,28,54,.519,4,10,.400,24,44,.545,.556,21,24,.875,8,15,23,13,10,4,11,12
2216,Drexel,29,2020-02-22,,Northeastern,REG (Conf),L,68,77,,28,57,.491,5,16,.313,23,41,.561,.535,7,12,.583,8,21,28,15,7,0,11,14,26,51,.510,3,15,.200,23,36,.639,.539,22,25,.880,7,21,28,15,7,0,11,14
2217,Drexel,30,2020-02-27,@,UNC Wilmington,REG (Conf),L,65,76,,27,59,.458,6,22,.273,21,37,.568,.508,5,12,.417,10,21,25,10,7,3,4,15,29,55,.527,3,7,.429,26,48,.542,.555,15,22,.682,4,21,25,10,7,3,4,15
2218,Drexel,31,2020-02-29,@,College of Charleston,REG (Conf),L,66,75,,24,53,.453,8,20,.400,16,33,.485,.528,10,14,.714,10,21,28,12,11,4,7,16,25,54,.463,10,27,.370,15,27,.556,.556,15,19,.789,7,21,28,12,11,4,7,16
2220,Drexel,32,2020-03-07,N,UNC Wilmington,CTOURN,W,66,55,,24,57,.421,9,21,.429,15,36,.417,.500,9,12,.750,7,24,32,12,6,3,12,12,22,57,.386,3,14,.214,19,43,.442,.412,8,8,1.000,8,24,32,12,6,3,12,12
2221,Drexel,33,2020-03-08,N,Hofstra,CTOURN,L,43,61,,18,56,.321,2,22,.091,16,34,.471,.339,5,7,.714,10,27,35,12,6,4,7,8,27,58,.466,5,16,.313,22,42,.524,.509,2,3,.667,8,27,35,12,6,4,7,8
2223,Duke,1,2019-11-05,N,Kansas,REG (Non-Conf),W,68,66,,23,64,.359,8,24,.333,15,40,.375,.422,14,23,.609,11,30,40,13,11,5,26,20,23,50,.460,4,9,.444,19,41,.463,.500,16,26,.615,10,30,40,13,11,5,26,20
2224,Duke,2,2019-11-08,,Colorado State,REG (Non-Conf),W,89,55,,37,69,.536,4,22,.182,33,47,.702,.565,11,18,.611,8,26,32,5,5,0,17,17,18,55,.327,5,21,.238,13,34,.382,.373,14,22,.636,6,26,32,5,5,0,17,17
2225,Duke,3,2019-11-12,,Central Arkansas,REG (Non-Conf),W,105,54,,42,74,.568,9,18,.500,33,56,.589,.628,12,14,.857,10,22,26,8,4,4,21,17,18,51,.353,3,15,.200,15,36,.417,.382,15,24,.625,4,22,26,8,4,4,21,17
2226,Duke,4,2019-11-15,,Georgia State,REG (Non-Conf),W,74,63,,25,73,.342,7,28,.250,18,45,.400,.390,17,29,.586,26,24,29,12,11,9,16,24,25,60,.417,5,12,.417,20,48,.417,.458,8,11,.727,5,24,29,12,11,9,16,24
2227,Duke,5,2019-11-21,N,California,REG (Non-Conf),W,87,52,,27,65,.415,10,27,.370,17,38,.447,.492,23,31,.742,21,19,26,9,3,3,13,27,19,52,.365,4,10,.400,15,42,.357,.404,10,14,.714,7,19,26,9,3,3,13,27
2228,Duke,6,2019-11-22,N,Georgetown,REG (Non-Conf),W,81,73,,27,65,.415,6,13,.462,21,52,.404,.462,21,29,.724,15,21,26,16,9,12,24,30,28,55,.509,6,16,.375,22,39,.564,.564,11,18,.611,5,21,26,16,9,12,24,30
2229,Duke,7,2019-11-26,,Stephen F. Austin,REG (Non-Conf),L,83,85,OT,27,54,.500,5,15,.333,22,39,.564,.546,24,40,.600,10,20,28,17,13,2,14,29,36,74,.486,2,10,.200,34,64,.531,.500,11,17,.647,8,20,28,17,13,2,14,29
2230,Duke,8,2019-11-29,,Winthrop,REG (Non-Conf),W,83,70,,30,57,.526,7,12,.583,23,45,.511,.588,16,22,.727,8,20,31,14,7,2,13,19,29,66,.439,6,21,.286,23,45,.511,.485,6,13,.462,11,20,31,14,7,2,13,19
2231,Duke,9,2019-12-03,@,Michigan State,REG (Non-Conf),W,87,75,,32,57,.561,7,15,.467,25,42,.595,.623,16,22,.727,6,21,31,21,7,6,14,15,28,62,.452,4,16,.250,24,46,.522,.484,15,23,.652,10,21,31,21,7,6,14,15
2232,Duke,10,2019-12-06,@,Virginia Tech,REG (Conf),W,77,63,,30,63,.476,7,26,.269,23,37,.622,.532,10,10,1.000,8,24,31,12,2,2,14,6,27,56,.482,5,20,.250,22,36,.611,.527,4,6,.667,7,24,31,12,2,2,14,6
2233,Duke,11,2019-12-19,,Wofford,REG (Non-Conf),W,86,57,,32,59,.542,8,20,.400,24,39,.615,.610,14,18,.778,15,12,21,11,4,0,7,19,22,62,.355,10,24,.417,12,38,.316,.435,3,5,.600,9,12,21,11,4,0,7,19
2234,Duke,12,2019-12-28,,Brown,REG (Non-Conf),W,75,50,,30,68,.441,2,16,.125,28,52,.538,.456,13,16,.813,14,20,29,11,5,2,17,18,18,53,.340,6,19,.316,12,34,.353,.396,8,18,.444,9,20,29,11,5,2,17,18
2235,Duke,13,2019-12-31,,Boston College,REG (Conf),W,88,49,,35,68,.515,12,28,.429,23,40,.575,.603,6,9,.667,12,17,27,8,10,4,19,12,21,62,.339,3,18,.167,18,44,.409,.363,4,11,.364,10,17,27,8,10,4,19,12
2236,Duke,14,2020-01-04,@,Miami (FL),REG (Conf),W,95,62,,40,67,.597,6,14,.429,34,53,.642,.642,9,14,.643,12,13,19,6,7,3,15,13,23,58,.397,2,12,.167,21,46,.457,.414,14,18,.778,6,13,19,6,7,3,15,13
2237,Duke,15,2020-01-08,@,Georgia Tech,REG (Conf),W,73,64,,28,54,.519,6,12,.500,22,42,.524,.574,11,21,.524,7,22,35,13,8,7,15,18,23,64,.359,5,16,.313,18,48,.375,.398,13,15,.867,13,22,35,13,8,7,15,18
2238,Duke,16,2020-01-11,,Wake Forest,REG (Conf),W,90,59,,33,62,.532,11,23,.478,22,39,.564,.621,13,25,.520,13,21,28,8,6,0,16,18,23,55,.418,4,13,.308,19,42,.452,.455,9,16,.563,7,21,28,8,6,0,16,18
2239,Duke,17,2020-01-14,@,Clemson,REG (Conf),L,72,79,,27,54,.500,8,20,.400,19,34,.559,.574,10,20,.500,4,25,31,18,9,4,15,16,30,53,.566,8,19,.421,22,34,.647,.642,11,22,.500,6,25,31,18,9,4,15,16
2240,Duke,18,2020-01-18,,Louisville,REG (Conf),L,73,79,,23,62,.371,6,25,.240,17,37,.459,.419,21,29,.724,11,27,34,16,13,6,17,23,29,60,.483,7,14,.500,22,46,.478,.542,14,17,.824,7,27,34,16,13,6,17,23
2241,Duke,19,2020-01-21,,Miami (FL),REG (Conf),W,89,59,,34,64,.531,11,25,.440,23,39,.590,.617,10,13,.769,9,22,33,6,7,1,13,10,18,60,.300,4,18,.222,14,42,.333,.333,19,22,.864,11,22,33,6,7,1,13,10
2242,Duke,20,2020-01-28,,Pittsburgh,REG (Conf),W,79,67,,30,62,.484,9,26,.346,21,36,.583,.556,10,15,.667,13,21,29,12,4,1,9,15,25,57,.439,4,12,.333,21,45,.467,.474,13,16,.813,8,21,29,12,4,1,9,15
2243,Duke,23,2020-02-08,@,North Carolina,REG (Conf),W,98,96,OT,34,80,.425,4,18,.222,30,62,.484,.450,26,34,.765,13,34,45,23,8,5,18,27,36,69,.522,3,12,.250,33,57,.579,.543,21,38,.553,11,34,45,23,8,5,18,27
2244,Duke,24,2020-02-10,,Florida State,REG (Conf),W,70,65,,23,51,.451,7,17,.412,16,34,.471,.520,17,22,.773,9,17,32,7,16,7,12,18,25,66,.379,3,18,.167,22,48,.458,.402,12,20,.600,15,17,32,7,16,7,12,18
2245,Duke,25,2020-02-15,,Notre Dame,REG (Conf),W,94,60,,39,69,.565,10,22,.455,29,47,.617,.638,6,7,.857,5,21,28,14,5,2,14,11,23,63,.365,5,21,.238,18,42,.429,.405,9,12,.750,7,21,28,14,5,2,14,11
2246,Duke,26,2020-02-19,@,NC State,REG (Conf),L,66,88,,26,69,.377,4,17,.235,22,52,.423,.406,10,22,.455,15,32,43,10,7,3,9,20,32,71,.451,8,13,.615,24,58,.414,.507,16,21,.762,11,32,43,10,7,3,9,20
2247,Duke,27,2020-02-22,,Virginia Tech,REG (Conf),W,88,64,,27,62,.435,11,26,.423,16,36,.444,.524,23,31,.742,11,25,30,13,5,3,8,21,25,67,.373,8,24,.333,17,43,.395,.433,6,7,.857,5,25,30,13,5,3,8,21
2248,Duke,28,2020-02-25,@,Wake Forest,REG (Conf),L,101,113,2OT,32,75,.427,6,23,.261,26,52,.500,.467,31,34,.912,9,28,36,14,9,4,12,25,35,68,.515,6,11,.545,29,57,.509,.559,37,50,.740,8,28,36,14,9,4,12,25
2249,Duke,29,2020-02-29,@,Virginia,REG (Conf),L,50,52,,18,59,.305,4,17,.235,14,42,.333,.339,10,15,.667,10,26,31,9,6,13,14,16,21,50,.420,3,10,.300,18,40,.450,.450,7,10,.700,5,26,31,9,6,13,14,16
2250,Duke,30,2020-03-02,,NC State,REG (Conf),W,88,69,,30,63,.476,5,15,.333,25,48,.521,.516,23,27,.852,13,17,24,14,7,3,11,20,26,60,.433,5,21,.238,21,39,.538,.475,12,19,.632,7,17,24,14,7,3,11,20
2251,Duke,31,2020-03-07,,North Carolina,REG (Conf),W,89,76,,25,53,.472,10,21,.476,15,32,.469,.566,29,33,.879,10,19,36,7,4,1,9,22,29,71,.408,4,12,.333,25,59,.424,.437,14,20,.700,17,19,36,7,4,1,9,22
2253,Duquesne,1,2019-11-05,,Princeton,REG (Non-Conf),W,94,67,,36,63,.571,13,25,.520,23,38,.605,.675,9,10,.900,6,17,29,11,1,0,17,14,27,57,.474,7,22,.318,20,35,.571,.535,6,14,.429,12,17,29,11,1,0,17,14
2254,Duquesne,2,2019-11-12,,Lamar,REG (Non-Conf),W,66,56,,21,57,.368,8,27,.296,13,30,.433,.439,16,20,.800,12,23,28,10,12,3,19,19,22,54,.407,4,16,.250,18,38,.474,.444,8,12,.667,5,23,28,10,12,3,19,19
2255,Duquesne,3,2019-11-15,,Lipscomb,REG (Non-Conf),W,58,36,,22,60,.367,1,22,.045,21,38,.553,.375,13,17,.765,12,27,31,4,8,3,21,16,14,48,.292,0,18,.000,14,30,.467,.292,8,12,.667,4,27,31,4,8,3,21,16
2256,Duquesne,4,2019-11-21,N,Indiana State,REG (Non-Conf),W,74,71,,20,51,.392,9,24,.375,11,27,.407,.480,25,32,.781,9,23,28,7,2,3,14,26,25,53,.472,4,17,.235,21,36,.583,.509,17,23,.739,5,23,28,7,2,3,14,26
2257,Duquesne,5,2019-11-22,N,Air Force,REG (Non-Conf),W,69,63,,28,54,.519,7,23,.304,21,31,.677,.583,6,12,.500,5,21,24,8,3,0,7,16,22,54,.407,5,17,.294,17,37,.459,.454,14,21,.667,3,21,24,8,3,0,7,16
2258,Duquesne,6,2019-11-24,N,Loyola Marymount,REG (Non-Conf),W,71,50,,26,57,.456,12,29,.414,14,28,.500,.561,7,8,.875,9,20,28,8,4,3,15,16,20,48,.417,5,15,.333,15,33,.455,.469,5,10,.500,8,20,28,8,4,3,15,16
2259,Duquesne,7,2019-12-04,,VMI,REG (Non-Conf),W,71,58,,25,57,.439,8,26,.308,17,31,.548,.509,13,15,.867,12,21,29,14,5,3,10,12,21,60,.350,10,35,.286,11,25,.440,.433,6,8,.750,8,21,29,14,5,3,10,12
2260,Duquesne,8,2019-12-09,,Columbia,REG (Non-Conf),W,90,54,,38,65,.585,10,30,.333,28,35,.800,.662,4,5,.800,7,19,27,11,5,1,17,11,18,52,.346,5,21,.238,13,31,.419,.394,13,21,.619,8,19,27,11,5,1,17,11
2261,Duquesne,9,2019-12-14,N,Radford,REG (Non-Conf),W,71,49,,27,53,.509,7,24,.292,20,29,.690,.575,10,13,.769,7,18,25,9,6,1,9,16,18,57,.316,6,23,.261,12,34,.353,.368,7,12,.583,7,18,25,9,6,1,9,16
2262,Duquesne,10,2019-12-21,N,Austin Peay,REG (Non-Conf),W,86,77,,25,49,.510,6,19,.316,19,30,.633,.571,30,34,.882,7,20,28,8,7,2,15,24,27,59,.458,7,19,.368,20,40,.500,.517,16,18,.889,8,20,28,8,7,2,15,24
2263,Duquesne,11,2019-12-22,N,UAB,REG (Non-Conf),L,68,77,,20,55,.364,5,27,.185,15,28,.536,.409,23,30,.767,7,24,31,10,6,4,20,28,24,45,.533,6,12,.500,18,33,.545,.600,23,31,.742,7,24,31,10,6,4,20,28
2264,Duquesne,12,2019-12-29,N,Marshall,REG (Non-Conf),L,61,83,,23,68,.338,3,16,.188,20,52,.385,.360,12,16,.750,15,29,40,18,10,8,15,14,35,68,.515,8,18,.444,27,50,.540,.574,5,8,.625,11,29,40,18,10,8,15,14
2265,Duquesne,13,2020-01-02,,Saint Louis,REG (Conf),W,73,59,,22,48,.458,9,24,.375,13,24,.542,.552,20,25,.800,5,24,35,17,10,3,15,24,23,63,.365,6,20,.300,17,43,.395,.413,7,18,.389,11,24,35,17,10,3,15,24
2266,Duquesne,14,2020-01-05,,Davidson,REG (Conf),W,71,64,,26,53,.491,6,20,.300,20,33,.606,.547,13,17,.765,7,19,29,13,7,4,9,14,24,62,.387,10,29,.345,14,33,.424,.468,6,7,.857,10,19,29,13,7,4,9,14
2267,Duquesne,15,2020-01-08,@,Saint Joseph's,REG (Conf),W,78,60,,30,60,.500,8,27,.296,22,33,.667,.567,10,15,.667,8,23,43,9,2,5,10,14,21,73,.288,5,35,.143,16,38,.421,.322,13,22,.591,20,23,43,9,2,5,10,14
2268,Duquesne,16,2020-01-11,@,George Washington,REG (Conf),W,66,61,,22,50,.440,9,19,.474,13,31,.419,.530,13,19,.684,8,24,28,16,9,5,10,18,24,56,.429,8,26,.308,16,30,.533,.500,5,11,.455,4,24,28,16,9,5,10,18
2269,Duquesne,17,2020-01-15,,Fordham,REG (Conf),W,58,56,OT,19,51,.373,10,25,.400,9,26,.346,.471,10,18,.556,8,23,31,12,5,5,12,19,21,59,.356,11,27,.407,10,32,.313,.449,3,5,.600,8,23,31,12,5,5,12,19
2270,Duquesne,18,2020-01-22,@,Rhode Island,REG (Conf),L,55,77,,18,55,.327,5,23,.217,13,32,.406,.373,14,22,.636,13,26,35,16,9,2,6,20,31,63,.492,6,14,.429,25,49,.510,.540,9,17,.529,9,26,35,16,9,2,6,20
2271,Duquesne,19,2020-01-25,@,Massachusetts,REG (Conf),L,64,73,,22,60,.367,7,23,.304,15,37,.405,.425,13,25,.520,10,33,49,14,6,2,12,20,21,60,.350,4,24,.167,17,36,.472,.383,27,35,.771,16,33,49,14,6,2,12,20
2272,Duquesne,20,2020-01-29,,Dayton,REG (Conf),L,69,73,,27,59,.458,8,24,.333,19,35,.543,.525,7,13,.538,12,20,25,14,7,2,17,14,29,49,.592,8,18,.444,21,31,.677,.673,7,7,1.000,5,20,25,14,7,2,17,14
2273,Duquesne,23,2020-02-08,,St. Bonaventure,REG (Conf),L,80,83,,24,55,.436,14,34,.412,10,21,.476,.564,18,22,.818,4,26,38,18,3,5,10,19,30,61,.492,10,21,.476,20,40,.500,.574,13,17,.765,12,26,38,18,3,5,10,19
2274,Duquesne,24,2020-02-16,@,Fordham,REG (Conf),W,59,54,,20,53,.377,7,32,.219,13,21,.619,.443,12,16,.750,9,25,29,11,10,0,12,18,18,52,.346,6,21,.286,12,31,.387,.404,12,14,.857,4,25,29,11,10,0,12,18
2275,Duquesne,25,2020-02-19,,George Washington,REG (Conf),L,67,70,,27,68,.397,5,24,.208,22,44,.500,.434,8,13,.615,10,29,37,14,5,2,16,12,25,52,.481,9,20,.450,16,32,.500,.567,11,18,.611,8,29,37,14,5,2,16,12
2276,Duquesne,26,2020-02-22,@,Dayton,REG (Conf),L,70,80,,28,58,.483,6,18,.333,22,40,.550,.534,8,11,.727,6,24,31,18,2,3,8,12,27,53,.509,6,20,.300,21,33,.636,.566,20,25,.800,7,24,31,18,2,3,8,12
2277,Duquesne,27,2020-02-26,@,St. Bonaventure,REG (Conf),W,81,77,OT,31,73,.425,10,35,.286,21,38,.553,.493,9,16,.563,13,28,43,18,5,4,13,18,30,69,.435,5,21,.238,25,48,.521,.471,12,19,.632,15,28,43,18,5,4,13,18
2278,Duquesne,28,2020-02-29,,George Mason,REG (Conf),W,81,78,,28,50,.560,6,16,.375,22,34,.647,.620,19,33,.576,7,21,35,12,8,5,19,25,29,55,.527,4,21,.190,25,34,.735,.564,16,24,.667,14,21,35,12,8,5,19,25
2279,Duquesne,29,2020-03-03,@,VCU,REG (Conf),W,80,77,OT,27,57,.474,9,26,.346,18,31,.581,.553,17,26,.654,13,18,27,15,7,5,13,23,30,59,.508,6,20,.300,24,39,.615,.559,11,21,.524,9,18,27,15,7,5,13,23
2280,Duquesne,30,2020-03-06,,Richmond,REG (Conf),L,62,73,,21,60,.350,10,30,.333,11,30,.367,.433,10,25,.400,10,37,49,23,9,2,13,20,28,67,.418,7,23,.304,21,44,.477,.470,10,13,.769,12,37,49,23,9,2,13,20
2282,East Carolina,1,2019-11-05,,VMI,REG (Non-Conf),W,80,68,,31,58,.534,4,12,.333,27,46,.587,.569,14,24,.583,11,19,28,13,7,0,8,22,25,67,.373,9,24,.375,16,43,.372,.440,9,13,.692,9,19,28,13,7,0,8,22
2283,East Carolina,2,2019-11-08,@,Navy,REG (Non-Conf),L,57,62,,22,54,.407,5,18,.278,17,36,.472,.454,8,13,.615,9,21,27,11,8,0,20,16,19,42,.452,6,16,.375,13,26,.500,.524,18,26,.692,6,21,27,11,8,0,20,16
2284,East Carolina,3,2019-11-12,@,Appalachian State,REG (Non-Conf),L,62,68,,21,59,.356,5,22,.227,16,37,.432,.398,15,19,.789,10,28,33,11,7,3,13,19,20,45,.444,8,20,.400,12,25,.480,.533,20,28,.714,5,28,33,11,7,3,13,19
