Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
7253,Oregon State,8,2012-12-12,@,Portland State,REG (Non-Conf),W,79,74,,30,59,.508,1,6,.167,29,53,.547,.517,18,29,.621,15,15,24,12,6,1,18,21,33,59,.559,2,12,.167,31,47,.660,.576,6,9,.667,9,15,24,12,6,1,18,21
7254,Oregon State,9,2012-12-16,,Chicago State,REG (Non-Conf),W,87,77,,29,61,.475,8,17,.471,21,44,.477,.541,21,35,.600,11,27,36,15,10,1,16,26,31,70,.443,8,17,.471,23,53,.434,.500,7,9,.778,9,27,36,15,10,1,16,26
7255,Oregon State,10,2012-12-19,,Howard,REG (Non-Conf),W,69,53,,21,48,.438,5,11,.455,16,37,.432,.490,22,27,.815,6,18,26,12,7,2,14,19,20,52,.385,2,8,.250,18,44,.409,.404,11,18,.611,8,18,26,12,7,2,14,19
7256,Oregon State,11,2012-12-22,N,San Diego,REG (Non-Conf),W,86,79,,29,49,.592,4,6,.667,25,43,.581,.633,24,32,.750,6,17,29,15,9,4,11,25,28,69,.406,6,21,.286,22,48,.458,.449,17,20,.850,12,17,29,15,9,4,11,25
7257,Oregon State,12,2012-12-29,,Towson,REG (Non-Conf),L,66,67,OT,23,66,.348,3,8,.375,20,58,.345,.371,17,24,.708,10,29,44,7,1,3,8,20,25,65,.385,4,18,.222,21,47,.447,.415,13,22,.591,15,29,44,7,1,3,8,20
7258,Oregon State,13,2012-12-31,,Texas–Pan American,REG (Non-Conf),W,84,59,,38,61,.623,7,18,.389,31,43,.721,.680,1,5,.200,13,11,20,9,6,0,8,10,22,60,.367,3,16,.188,19,44,.432,.392,12,17,.706,9,11,20,9,6,0,8,10
7259,Oregon State,14,2013-01-06,,Oregon,REG (Conf),L,66,79,,25,60,.417,6,20,.300,19,40,.475,.467,10,16,.625,9,28,39,10,10,1,12,17,29,59,.492,3,16,.188,26,43,.605,.517,18,23,.783,11,28,39,10,10,1,12,17
7260,Oregon State,15,2013-01-10,,Arizona State,REG (Conf),L,62,72,,22,59,.373,5,22,.227,17,37,.459,.415,13,21,.619,6,33,45,12,5,4,9,14,29,66,.439,6,20,.300,23,46,.500,.485,8,18,.444,12,33,45,12,5,4,9,14
7261,Oregon State,16,2013-01-12,,Arizona,REG (Conf),L,70,80,,24,61,.393,5,15,.333,19,46,.413,.434,17,26,.654,9,27,37,14,8,9,16,22,28,59,.475,10,25,.400,18,34,.529,.559,14,21,.667,10,27,37,14,8,9,16,22
7262,Oregon State,17,2013-01-17,@,UCLA,REG (Conf),L,64,74,,25,61,.410,6,20,.300,19,41,.463,.459,8,14,.571,8,26,35,19,7,7,13,12,29,62,.468,6,12,.500,23,50,.460,.516,10,13,.769,9,26,35,19,7,7,13,12
7263,Oregon State,18,2013-01-19,@,Southern California,REG (Conf),L,68,69,,24,56,.429,3,11,.273,21,45,.467,.455,17,24,.708,10,17,26,12,7,7,20,20,26,53,.491,4,15,.267,22,38,.579,.528,13,18,.722,9,17,26,12,7,7,20,20
7264,Oregon State,19,2013-01-23,,Washington,REG (Conf),W,74,66,,25,53,.472,6,19,.316,19,34,.559,.528,18,26,.692,9,23,33,11,3,4,15,21,26,59,.441,7,18,.389,19,41,.463,.500,7,14,.500,10,23,33,11,3,4,15,21
7265,Oregon State,20,2013-01-26,,Washington State,REG (Conf),L,68,71,,26,55,.473,9,25,.360,17,30,.567,.555,7,13,.538,3,26,33,15,0,0,10,14,25,56,.446,7,25,.280,18,31,.581,.509,14,18,.778,7,26,33,15,0,0,10,14
7266,Oregon State,23,2013-02-06,,Utah,REG (Conf),W,82,64,,26,57,.456,5,19,.263,21,38,.553,.500,25,30,.833,9,22,30,11,5,2,11,24,20,56,.357,7,20,.350,13,36,.361,.420,17,22,.773,8,22,30,11,5,2,11,24
7267,Oregon State,24,2013-02-10,,Colorado,REG (Conf),L,68,72,,26,57,.456,9,20,.450,17,37,.459,.535,7,8,.875,14,17,27,12,10,5,9,14,24,58,.414,6,19,.316,18,39,.462,.466,18,24,.750,10,17,27,12,10,5,9,14
7268,Oregon State,25,2013-02-13,@,Washington State,REG (Conf),W,67,66,,24,53,.453,8,20,.400,16,33,.485,.528,11,16,.688,11,20,23,14,4,2,11,15,22,47,.468,14,28,.500,8,19,.421,.617,8,8,1.000,3,20,23,14,4,2,11,15
7269,Oregon State,26,2013-02-16,@,Washington,REG (Conf),L,62,72,,19,56,.339,5,15,.333,14,41,.341,.384,19,27,.704,10,26,37,16,5,5,18,20,27,54,.500,4,15,.267,23,39,.590,.537,14,19,.737,11,26,37,16,5,5,18,20
7270,Oregon State,27,2013-02-21,,Stanford,REG (Conf),L,72,82,,28,65,.431,2,15,.133,26,50,.520,.446,14,20,.700,14,26,37,10,5,3,8,17,31,64,.484,6,16,.375,25,48,.521,.531,14,21,.667,11,26,37,10,5,3,8,17
7271,Oregon State,28,2013-02-23,,California,REG (Conf),L,59,60,,20,58,.345,4,13,.308,16,45,.356,.379,15,23,.652,15,23,29,14,9,6,10,18,23,57,.404,5,17,.294,18,40,.450,.447,9,12,.750,6,23,29,14,9,6,10,18
7272,Oregon State,29,2013-02-28,@,Oregon,REG (Conf),L,75,85,,25,53,.472,5,13,.385,20,40,.500,.519,20,28,.714,9,19,27,15,7,7,10,19,28,55,.509,5,16,.313,23,39,.590,.555,24,33,.727,8,19,27,15,7,7,10,19
7273,Oregon State,30,2013-03-07,@,Utah,REG (Conf),L,61,72,,23,51,.451,9,19,.474,14,32,.438,.539,6,14,.429,8,23,34,15,5,6,11,12,27,58,.466,9,21,.429,18,37,.486,.543,9,16,.563,11,23,34,15,5,6,11,12
7274,Oregon State,31,2013-03-09,@,Colorado,REG (Conf),W,64,58,,25,57,.439,6,14,.429,19,43,.442,.491,8,9,.889,10,18,28,13,9,5,10,16,21,60,.350,6,21,.286,15,39,.385,.400,10,11,.909,10,18,28,13,9,5,10,16
7276,Oregon State,32,2013-03-13,N,Colorado,CTOURN,L,68,74,,23,58,.397,7,25,.280,16,33,.485,.457,15,20,.750,9,22,37,12,7,2,11,17,22,56,.393,7,16,.438,15,40,.375,.455,23,32,.719,15,22,37,12,7,2,11,17
7278,Pacific,1,2012-11-10,,Holy Names,REG (Non-Conf),W,76,38,,31,64,.484,7,19,.368,24,45,.533,.539,7,14,.500,12,25,31,8,3,2,17,14,15,52,.288,6,24,.250,9,28,.321,.346,2,5,.400,6,25,31,8,3,2,17,14
7279,Pacific,2,2012-11-16,@,Fresno State,REG (Non-Conf),L,61,66,,21,47,.447,3,13,.231,18,34,.529,.479,16,22,.727,10,17,21,9,9,4,16,19,18,41,.439,7,16,.438,11,25,.440,.524,23,30,.767,4,17,21,9,9,4,16,19
7280,Pacific,3,2012-11-19,,Oral Roberts,REG (Non-Conf),L,67,69,,27,55,.491,10,19,.526,17,36,.472,.582,3,7,.429,7,24,36,9,8,4,12,14,25,50,.500,4,11,.364,21,39,.538,.540,15,18,.833,12,24,36,9,8,4,12,14
7281,Pacific,4,2012-11-22,N,Xavier,REG (Non-Conf),W,70,67,,29,51,.569,6,14,.429,23,37,.622,.627,6,9,.667,8,13,17,9,5,2,8,14,23,48,.479,7,17,.412,16,31,.516,.552,14,20,.700,4,13,17,9,5,2,8,14
7282,Pacific,5,2012-11-23,N,St. Mary's (CA),REG (Non-Conf),W,76,66,,26,49,.531,3,6,.500,23,43,.535,.561,21,26,.808,8,14,21,10,4,1,12,22,23,55,.418,11,27,.407,12,28,.429,.518,9,10,.900,7,14,21,10,4,1,12,22
7283,Pacific,6,2012-11-25,N,California,REG (Non-Conf),L,58,78,,22,64,.344,3,17,.176,19,47,.404,.367,11,15,.733,7,33,38,19,4,5,13,17,27,50,.540,2,7,.286,25,43,.581,.560,22,25,.880,5,33,38,19,4,5,13,17
7284,Pacific,7,2012-12-01,@,Gonzaga,REG (Non-Conf),L,67,85,,23,49,.469,10,19,.526,13,30,.433,.571,11,19,.579,6,24,37,15,7,1,8,16,28,59,.475,6,23,.261,22,36,.611,.525,23,28,.821,13,24,37,15,7,1,8,16
7285,Pacific,8,2012-12-04,,Nevada,REG (Non-Conf),W,78,72,OT,28,54,.519,6,13,.462,22,41,.537,.574,16,25,.640,4,27,35,11,4,6,9,19,25,57,.439,7,24,.292,18,33,.545,.500,15,19,.789,8,27,35,11,4,6,9,19
7286,Pacific,9,2012-12-08,,San Francisco,REG (Non-Conf),W,67,59,,26,50,.520,5,15,.333,21,35,.600,.570,10,14,.714,9,16,24,16,5,1,10,19,22,52,.423,9,24,.375,13,28,.464,.510,6,15,.400,8,16,24,16,5,1,10,19
7287,Pacific,10,2012-12-15,,Santa Clara,REG (Non-Conf),L,71,75,,22,51,.431,9,18,.500,13,33,.394,.520,18,24,.750,5,24,39,14,6,5,11,19,24,65,.369,9,33,.273,15,32,.469,.438,18,21,.857,15,24,39,14,6,5,11,19
7288,Pacific,11,2012-12-19,@,St. Mary's (CA),REG (Non-Conf),L,46,74,,14,43,.326,1,8,.125,13,35,.371,.337,17,21,.810,3,27,42,17,7,2,9,16,25,60,.417,10,30,.333,15,30,.500,.500,14,16,.875,15,27,42,17,7,2,9,16
7289,Pacific,12,2012-12-21,,Cal State Maritime,REG (Non-Conf),W,80,42,,32,55,.582,2,16,.125,30,39,.769,.600,14,22,.636,10,14,21,12,4,1,12,14,17,61,.279,8,22,.364,9,39,.231,.344,0,0,,7,14,21,12,4,1,12,14
7290,Pacific,13,2012-12-29,@,Long Beach State,REG (Conf),L,63,67,,22,56,.393,8,24,.333,14,32,.438,.464,11,17,.647,13,19,26,6,8,6,15,19,20,42,.476,5,16,.313,15,26,.577,.536,22,37,.595,7,19,26,6,8,6,15,19
7291,Pacific,14,2013-01-05,@,UC Davis,REG (Conf),W,74,64,,25,48,.521,5,14,.357,20,34,.588,.573,19,29,.655,2,22,26,12,6,0,18,20,20,45,.444,7,21,.333,13,24,.542,.522,17,25,.680,4,22,26,12,6,0,18,20
7292,Pacific,15,2013-01-10,,UC Santa Barbara,REG (Conf),W,80,62,,27,56,.482,13,28,.464,14,28,.500,.598,13,17,.765,9,22,25,19,3,4,13,17,21,45,.467,5,14,.357,16,31,.516,.522,15,16,.938,3,22,25,19,3,4,13,17
7293,Pacific,16,2013-01-12,,Cal Poly,REG (Conf),W,77,55,,28,44,.636,10,16,.625,18,28,.643,.750,11,15,.733,5,12,21,9,7,0,10,17,17,46,.370,7,21,.333,10,25,.400,.446,14,17,.824,9,12,21,9,7,0,10,17
7294,Pacific,17,2013-01-17,@,Hawaii,REG (Conf),L,52,60,,21,68,.309,3,27,.111,18,41,.439,.331,7,11,.636,14,25,36,11,9,5,22,14,19,51,.373,7,18,.389,12,33,.364,.441,15,23,.652,11,25,36,11,9,5,22,14
7295,Pacific,18,2013-01-19,@,Cal State Northridge,REG (Conf),W,74,62,,25,51,.490,7,16,.438,18,35,.514,.559,17,26,.654,11,19,32,10,5,2,16,21,17,41,.415,6,11,.545,11,30,.367,.488,22,37,.595,13,19,32,10,5,2,16,21
7296,Pacific,19,2013-01-24,,UC Riverside,REG (Conf),W,63,58,,21,49,.429,6,13,.462,15,36,.417,.490,15,18,.833,6,22,29,13,4,3,18,18,22,42,.524,5,12,.417,17,30,.567,.583,9,16,.563,7,22,29,13,4,3,18,18
7297,Pacific,20,2013-01-26,,Cal State Fullerton,REG (Conf),W,71,67,,26,52,.500,8,13,.615,18,39,.462,.577,11,20,.550,2,24,28,12,6,2,16,14,23,55,.418,12,24,.500,11,31,.355,.527,9,10,.900,4,24,28,12,6,2,16,14
7298,Pacific,23,2013-02-09,@,UC Santa Barbara,REG (Conf),L,53,66,,17,56,.304,4,20,.200,13,36,.361,.339,15,20,.750,10,29,37,14,8,5,17,23,22,44,.500,10,20,.500,12,24,.500,.614,12,18,.667,8,29,37,14,8,5,17,23
7299,Pacific,24,2013-02-14,,Cal State Northridge,REG (Conf),W,66,59,,23,46,.500,7,17,.412,16,29,.552,.576,13,21,.619,9,17,27,12,4,5,13,20,19,49,.388,3,11,.273,16,38,.421,.418,18,31,.581,10,17,27,12,4,5,13,20
7300,Pacific,25,2013-02-16,,Hawaii,REG (Conf),W,80,71,,24,47,.511,5,9,.556,19,38,.500,.564,27,33,.818,9,19,29,15,3,3,8,27,25,56,.446,6,17,.353,19,39,.487,.500,15,23,.652,10,19,29,15,3,3,8,27
7301,Pacific,26,2013-02-20,@,UC Irvine,REG (Conf),L,59,68,,19,57,.333,4,17,.235,15,40,.375,.368,17,21,.810,10,30,39,15,2,2,14,16,25,55,.455,8,16,.500,17,39,.436,.527,10,17,.588,9,30,39,15,2,2,14,16
7302,Pacific,27,2013-02-23,@,Western Michigan,REG (Non-Conf),L,62,67,,22,60,.367,11,30,.367,11,30,.367,.458,7,9,.778,13,21,29,13,2,4,7,10,24,50,.480,8,20,.400,16,30,.533,.560,11,19,.579,8,21,29,13,2,4,7,10
7303,Pacific,28,2013-02-28,@,Cal State Fullerton,REG (Conf),W,64,55,,22,45,.489,4,12,.333,18,33,.545,.533,16,21,.762,7,14,25,11,8,1,12,21,16,52,.308,7,24,.292,9,28,.321,.375,16,24,.667,11,14,25,11,8,1,12,21
7304,Pacific,29,2013-03-02,@,UC Riverside,REG (Conf),W,70,68,,25,52,.481,7,17,.412,18,35,.514,.548,13,21,.619,9,21,29,11,5,2,7,19,26,56,.464,6,19,.316,20,37,.541,.518,10,14,.714,8,21,29,11,5,2,7,19
7305,Pacific,30,2013-03-07,,UC Irvine,REG (Conf),W,70,62,,22,53,.415,5,11,.455,17,42,.405,.462,21,30,.700,11,21,34,12,6,4,12,23,23,60,.383,3,23,.130,20,37,.541,.408,13,15,.867,13,21,34,12,6,4,12,23
7306,Pacific,31,2013-03-09,,Long Beach State,REG (Conf),W,71,51,,24,54,.444,9,20,.450,15,34,.441,.528,14,19,.737,10,22,35,10,5,1,18,18,21,54,.389,1,16,.063,20,38,.526,.398,8,12,.667,13,22,35,10,5,1,18,18
7308,Pacific,32,2013-03-14,N,UC Santa Barbara,CTOURN,W,71,68,,24,53,.453,9,16,.563,15,37,.405,.538,14,25,.560,14,17,26,17,5,2,11,18,22,54,.407,12,31,.387,10,23,.435,.519,12,19,.632,9,17,26,17,5,2,11,18
7309,Pacific,33,2013-03-15,N,Cal Poly,CTOURN,W,55,53,,19,43,.442,5,12,.417,14,31,.452,.500,12,17,.706,3,19,25,8,3,0,9,14,21,49,.429,5,18,.278,16,31,.516,.480,6,9,.667,6,19,25,8,3,0,9,14
7310,Pacific,34,2013-03-16,N,UC Irvine,CTOURN,W,64,55,,21,53,.396,3,12,.250,18,41,.439,.425,19,25,.760,12,19,30,8,2,3,9,18,19,53,.358,6,25,.240,13,28,.464,.415,11,16,.688,11,19,30,8,2,3,9,18
7312,Pacific,35,2013-03-22,N,Miami (FL),ROUND-64,L,49,78,,18,54,.333,9,26,.346,9,28,.321,.417,4,11,.364,9,29,39,12,7,4,11,14,24,52,.462,12,22,.545,12,30,.400,.577,18,21,.857,10,29,39,12,7,4,11,14
7314,Penn State,1,2012-11-09,,Saint Francis (PA),REG (Non-Conf),W,65,58,,17,47,.362,3,24,.125,14,23,.609,.394,28,32,.875,12,17,19,8,4,1,16,23,21,45,.467,7,19,.368,14,26,.538,.544,9,14,.643,2,17,19,8,4,1,16,23
7315,Penn State,2,2012-11-15,N,NC State,REG (Non-Conf),L,55,72,,19,60,.317,3,19,.158,16,41,.390,.342,14,17,.824,13,27,33,12,8,1,13,16,26,52,.500,8,16,.500,18,36,.500,.577,12,18,.667,6,27,33,12,8,1,13,16
7316,Penn State,3,2012-11-16,N,Providence,REG (Non-Conf),W,55,52,OT,20,53,.377,4,21,.190,16,32,.500,.415,11,19,.579,15,20,32,6,8,1,20,19,15,45,.333,5,16,.313,10,29,.345,.389,17,24,.708,12,20,32,6,8,1,20,19
7317,Penn State,4,2012-11-18,N,Akron,REG (Non-Conf),L,60,85,,20,55,.364,7,21,.333,13,34,.382,.427,13,20,.650,13,21,31,14,7,9,9,21,27,48,.563,8,16,.500,19,32,.594,.646,23,31,.742,10,21,31,14,7,9,9,21
7318,Penn State,5,2012-11-23,,Bucknell,REG (Non-Conf),W,60,57,,22,57,.386,7,19,.368,15,38,.395,.447,9,20,.450,11,28,31,7,3,5,13,19,16,41,.390,5,18,.278,11,23,.478,.451,20,25,.800,3,28,31,7,3,5,13,19
7319,Penn State,6,2012-11-28,,Boston College,REG (Non-Conf),L,61,73,,19,53,.358,6,20,.300,13,33,.394,.415,17,25,.680,8,26,34,13,8,3,12,22,19,45,.422,8,18,.444,11,27,.407,.511,27,36,.750,8,26,34,13,8,3,12,22
7320,Penn State,7,2012-12-01,,Pennsylvania,REG (Non-Conf),W,58,47,,18,45,.400,5,16,.313,13,29,.448,.456,17,23,.739,8,17,24,12,4,2,15,26,18,50,.360,5,22,.227,13,28,.464,.410,6,10,.600,7,17,24,12,4,2,15,26
7321,Penn State,8,2012-12-05,@,La Salle,REG (Non-Conf),L,57,82,,22,50,.440,3,12,.250,19,38,.500,.470,10,17,.588,10,18,23,16,5,2,4,17,24,49,.490,16,31,.516,8,18,.444,.653,18,24,.750,5,18,23,16,5,2,4,17
7322,Penn State,9,2012-12-08,,Army,REG (Non-Conf),W,78,70,,29,57,.509,7,19,.368,22,38,.579,.570,13,20,.650,9,20,25,15,7,2,14,20,21,54,.389,10,28,.357,11,26,.423,.481,18,24,.750,5,20,25,15,7,2,14,20
7323,Penn State,10,2012-12-15,,Delaware State,REG (Non-Conf),W,80,76,OT,26,53,.491,7,18,.389,19,35,.543,.557,21,31,.677,6,27,31,10,6,5,8,24,24,60,.400,10,30,.333,14,30,.467,.483,18,24,.750,4,27,31,10,6,5,8,24
7324,Penn State,11,2012-12-23,,New Hampshire,REG (Non-Conf),W,72,45,,25,54,.463,7,22,.318,18,32,.563,.528,15,22,.682,6,18,26,8,3,1,15,19,12,53,.226,5,21,.238,7,32,.219,.274,16,20,.800,8,18,26,8,3,1,15,19
7325,Penn State,12,2012-12-29,,Duquesne,REG (Non-Conf),W,84,74,,25,59,.424,8,20,.400,17,39,.436,.492,26,36,.722,14,18,23,12,6,4,10,26,22,59,.373,9,31,.290,13,28,.464,.449,21,29,.724,5,18,23,12,6,4,10,26
7326,Penn State,13,2013-01-03,@,Wisconsin,REG (Conf),L,51,60,,24,52,.462,3,8,.375,21,44,.477,.490,0,1,.000,6,19,28,10,7,6,4,7,22,57,.386,3,17,.176,19,40,.475,.412,13,26,.500,9,19,28,10,7,6,4,7
7327,Penn State,14,2013-01-07,,Indiana,REG (Conf),L,51,74,,19,60,.317,5,18,.278,14,42,.333,.358,8,11,.727,13,25,31,14,10,2,17,18,22,42,.524,8,16,.500,14,26,.538,.619,22,34,.647,6,25,31,14,10,2,17,18
7328,Penn State,15,2013-01-10,,Northwestern,REG (Conf),L,54,70,,18,57,.316,3,15,.200,15,42,.357,.342,15,18,.833,12,24,30,12,6,7,6,16,22,48,.458,9,22,.409,13,26,.500,.552,17,26,.654,6,24,30,12,6,7,6,16
7329,Penn State,16,2013-01-13,@,Purdue,REG (Conf),L,42,60,,15,58,.259,3,12,.250,12,46,.261,.284,9,12,.750,11,27,35,13,4,6,14,15,23,51,.451,4,8,.500,19,43,.442,.490,10,21,.476,8,27,35,13,4,6,14,15
7330,Penn State,17,2013-01-16,,Michigan State,REG (Conf),L,72,81,,24,50,.480,5,16,.313,19,34,.559,.530,19,27,.704,3,22,29,17,5,3,7,18,26,55,.473,7,17,.412,19,38,.500,.536,22,30,.733,7,22,29,17,5,3,7,18
7331,Penn State,18,2013-01-19,,Nebraska,REG (Conf),L,64,68,,22,57,.386,5,20,.250,17,37,.459,.430,15,24,.625,11,22,26,12,8,4,10,20,24,51,.471,4,13,.308,20,38,.526,.510,16,16,1.000,4,22,26,12,8,4,10,20
7332,Penn State,19,2013-01-23,@,Indiana,REG (Conf),L,49,72,,17,51,.333,2,15,.133,15,36,.417,.353,13,18,.722,7,24,37,14,8,4,18,19,20,44,.455,11,20,.550,9,24,.375,.580,21,37,.568,13,24,37,14,8,4,18,19
7333,Penn State,20,2013-01-26,,Ohio State,REG (Conf),L,51,65,,17,47,.362,4,17,.235,13,30,.433,.404,13,22,.591,2,32,38,10,3,4,8,17,21,48,.438,4,9,.444,17,39,.436,.479,19,23,.826,6,32,38,10,3,4,8,17
7334,Penn State,23,2013-02-09,@,Nebraska,REG (Conf),L,53,67,,14,48,.292,2,10,.200,12,38,.316,.313,23,32,.719,10,25,34,11,5,6,8,23,15,46,.326,5,18,.278,10,28,.357,.380,32,41,.780,9,25,34,11,5,6,8,23
7335,Penn State,24,2013-02-14,,Iowa,REG (Conf),L,72,74,,27,61,.443,8,17,.471,19,44,.432,.508,10,15,.667,7,24,35,15,5,7,13,19,24,54,.444,6,21,.286,18,33,.545,.500,20,26,.769,11,24,35,15,5,7,13,19
7336,Penn State,25,2013-02-17,@,Michigan,REG (Conf),L,71,79,,25,57,.439,6,18,.333,19,39,.487,.491,15,17,.882,9,16,23,12,4,2,6,15,23,49,.469,6,18,.333,17,31,.548,.531,27,35,.771,7,16,23,12,4,2,6,15
7337,Penn State,26,2013-02-21,@,Illinois,REG (Conf),L,59,64,,21,48,.438,8,19,.421,13,29,.448,.521,9,16,.563,10,15,18,8,5,1,10,21,17,43,.395,7,24,.292,10,19,.526,.477,23,36,.639,3,15,18,8,5,1,10,21
7338,Penn State,27,2013-02-27,,Michigan,REG (Conf),W,84,78,,27,57,.474,10,20,.500,17,37,.459,.561,20,27,.741,9,23,37,13,6,1,15,21,30,58,.517,5,20,.250,25,38,.658,.560,13,20,.650,14,23,37,13,6,1,15,21
7339,Penn State,28,2013-03-02,@,Minnesota,REG (Conf),L,44,73,,13,48,.271,3,14,.214,10,34,.294,.302,15,23,.652,2,31,41,20,6,5,10,23,27,54,.500,5,17,.294,22,37,.595,.546,14,24,.583,10,31,41,20,6,5,10,23
7340,Penn State,29,2013-03-07,@,Northwestern,REG (Conf),W,66,59,,22,45,.489,7,17,.412,15,28,.536,.567,15,25,.600,8,15,19,15,8,1,15,19,17,49,.347,8,23,.348,9,26,.346,.429,17,19,.895,4,15,19,15,8,1,15,19
7341,Penn State,30,2013-03-10,,Wisconsin,REG (Conf),L,60,63,,23,53,.434,3,9,.333,20,44,.455,.462,11,14,.786,6,22,27,13,1,3,8,15,22,51,.431,7,21,.333,15,30,.500,.500,12,15,.800,5,22,27,13,1,3,8,15
7343,Penn State,31,2013-03-14,N,Michigan,CTOURN,L,66,83,,29,60,.483,3,8,.375,26,52,.500,.508,5,8,.625,9,21,34,15,6,9,3,10,29,63,.460,6,18,.333,23,45,.511,.508,19,23,.826,13,21,34,15,6,9,3,10
7345,Pennsylvania,1,2012-11-09,,UMBC,REG (Non-Conf),W,80,75,,27,53,.509,8,16,.500,19,37,.514,.585,18,27,.667,5,23,36,14,14,4,24,23,29,64,.453,7,16,.438,22,48,.458,.508,10,14,.714,13,23,36,14,14,4,24,23
7346,Pennsylvania,2,2012-11-12,N,Delaware,REG (Non-Conf),L,69,84,,22,52,.423,7,18,.389,15,34,.441,.490,18,29,.621,5,32,46,10,9,3,18,24,26,57,.456,4,11,.364,22,46,.478,.491,28,38,.737,14,32,46,10,9,3,18,24
7347,Pennsylvania,3,2012-11-13,N,Fairfield,REG (Non-Conf),L,53,62,,19,53,.358,2,14,.143,17,39,.436,.377,13,19,.684,12,21,27,15,6,5,15,25,19,47,.404,5,13,.385,14,34,.412,.457,19,23,.826,6,21,27,15,6,5,15,25
7348,Pennsylvania,4,2012-11-17,,Drexel,REG (Non-Conf),L,59,61,,20,47,.426,4,17,.235,16,30,.533,.468,15,20,.750,8,18,35,10,8,5,16,16,22,53,.415,4,10,.400,18,43,.419,.453,13,18,.722,17,18,35,10,8,5,16,16
7349,Pennsylvania,5,2012-11-19,N,Fordham,REG (Non-Conf),L,68,70,,25,54,.463,3,14,.214,22,40,.550,.491,15,20,.750,5,21,29,15,5,2,12,19,22,52,.423,8,19,.421,14,33,.424,.500,18,25,.720,8,21,29,15,5,2,12,19
7350,Pennsylvania,6,2012-11-20,@,Lehigh,REG (Non-Conf),L,66,73,,24,58,.414,5,18,.278,19,40,.475,.457,13,18,.722,14,23,27,11,7,4,12,17,24,52,.462,4,15,.267,20,37,.541,.500,21,27,.778,4,23,27,11,7,4,12,17
7351,Pennsylvania,7,2012-11-28,,Binghamton,REG (Non-Conf),W,65,54,,20,58,.345,10,25,.400,10,33,.303,.431,15,19,.789,7,30,43,5,6,3,19,21,17,58,.293,2,16,.125,15,42,.357,.310,18,28,.643,13,30,43,5,6,3,19,21
7352,Pennsylvania,8,2012-12-01,@,Penn State,REG (Non-Conf),L,47,58,,18,50,.360,5,22,.227,13,28,.464,.410,6,10,.600,7,23,31,8,6,5,13,19,18,45,.400,5,16,.313,13,29,.448,.456,17,23,.739,8,23,31,8,6,5,13,19
7353,Pennsylvania,9,2012-12-08,,Villanova,REG (Non-Conf),L,55,68,,13,39,.333,7,20,.350,6,19,.316,.423,22,33,.667,5,21,34,10,8,3,15,22,18,46,.391,6,17,.353,12,29,.414,.457,26,38,.684,13,21,34,10,8,3,15,22
7354,Pennsylvania,10,2012-12-21,@,Delaware,REG (Non-Conf),L,60,83,,23,59,.390,6,23,.261,17,36,.472,.441,8,10,.800,8,26,50,14,5,6,7,10,32,81,.395,6,24,.250,26,57,.456,.432,13,14,.929,24,26,50,14,5,6,7,10
7355,Pennsylvania,11,2012-12-29,@,Wagner,REG (Non-Conf),L,63,68,OT,22,55,.400,3,13,.231,19,42,.452,.427,16,24,.667,5,26,37,11,4,8,19,21,21,54,.389,5,12,.417,16,42,.381,.435,21,29,.724,11,26,37,11,4,8,19,21
7356,Pennsylvania,12,2013-01-02,@,Butler,REG (Non-Conf),L,57,70,,22,51,.431,8,15,.533,14,36,.389,.510,5,6,.833,3,23,35,9,8,1,14,12,25,57,.439,4,19,.211,21,38,.553,.474,16,21,.762,12,23,35,9,8,1,14,12
7357,Pennsylvania,13,2013-01-05,@,La Salle,REG (Non-Conf),L,57,74,,22,61,.361,5,15,.333,17,46,.370,.402,8,10,.800,9,25,32,13,11,8,13,12,24,55,.436,9,22,.409,15,33,.455,.518,17,26,.654,7,25,32,13,11,8,13,12
7358,Pennsylvania,14,2013-01-08,,Lafayette,REG (Non-Conf),L,83,85,,31,52,.596,6,14,.429,25,38,.658,.654,15,24,.625,3,19,25,16,4,0,15,20,30,49,.612,7,15,.467,23,34,.676,.684,18,26,.692,6,19,25,16,4,0,15,20
7359,Pennsylvania,15,2013-01-12,@,Princeton,REG (Conf),L,53,65,,21,52,.404,5,15,.333,16,37,.432,.452,6,12,.500,7,25,30,19,8,3,12,13,25,51,.490,11,22,.500,14,29,.483,.598,4,8,.500,5,25,30,19,8,3,12,13
7360,Pennsylvania,16,2013-01-17,@,NJIT,REG (Non-Conf),W,54,53,,20,46,.435,5,10,.500,15,36,.417,.489,9,12,.750,12,13,21,9,17,5,11,17,13,47,.277,6,17,.353,7,30,.233,.340,21,29,.724,8,13,21,9,17,5,11,17
7361,Pennsylvania,17,2013-01-19,@,Saint Joseph's,REG (Non-Conf),L,59,79,,25,65,.385,4,21,.190,21,44,.477,.415,5,14,.357,11,32,36,18,3,8,13,12,29,54,.537,11,27,.407,18,27,.667,.639,10,13,.769,4,32,36,18,3,8,13,12
