Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
7429,Pacific,13,2016-12-23,,Pacific Union,REG (Non-Conf),W,102,54,,39,71,.549,10,20,.500,29,51,.569,.620,14,25,.560,21,17,25,10,4,4,23,22,16,49,.327,7,28,.250,9,21,.429,.398,15,27,.556,8,17,25,10,4,4,23,22
7430,Pacific,14,2016-12-29,,Portland,REG (Conf),L,76,80,,30,60,.500,6,20,.300,24,40,.600,.550,10,11,.909,10,19,28,14,4,3,2,12,28,59,.475,8,22,.364,20,37,.541,.542,16,25,.640,9,19,28,14,4,3,2,12
7431,Pacific,15,2016-12-31,,Gonzaga,REG (Conf),L,61,81,,26,57,.456,5,10,.500,21,47,.447,.500,4,11,.364,6,27,34,22,8,5,12,14,30,58,.517,12,27,.444,18,31,.581,.621,9,11,.818,7,27,34,22,8,5,12,14
7432,Pacific,16,2017-01-05,@,San Diego,REG (Conf),W,56,53,,18,49,.367,5,10,.500,13,39,.333,.418,15,26,.577,4,30,33,11,3,4,11,20,16,52,.308,4,25,.160,12,27,.444,.346,17,17,1.000,3,30,33,11,3,4,11,20
7433,Pacific,17,2017-01-07,@,Brigham Young,REG (Conf),L,62,91,,24,70,.343,4,21,.190,20,49,.408,.371,10,21,.476,9,37,45,19,4,7,11,20,31,61,.508,10,24,.417,21,37,.568,.590,19,25,.760,8,37,45,19,4,7,11,20
7434,Pacific,18,2017-01-12,,Pepperdine,REG (Conf),W,79,74,,24,56,.429,7,21,.333,17,35,.486,.491,24,28,.857,10,22,27,21,5,0,8,20,30,57,.526,3,13,.231,27,44,.614,.553,11,17,.647,5,22,27,21,5,0,8,20
7435,Pacific,19,2017-01-14,@,San Francisco,REG (Conf),L,51,72,,17,51,.333,3,10,.300,14,41,.341,.363,14,19,.737,11,21,26,18,8,4,14,19,27,52,.519,14,34,.412,13,18,.722,.654,4,8,.500,5,21,26,18,8,4,14,19
7436,Pacific,20,2017-01-19,@,St. Mary's (CA),REG (Conf),L,50,62,,22,46,.478,1,6,.167,21,40,.525,.489,5,7,.714,4,21,30,19,2,4,7,10,23,50,.460,13,31,.419,10,19,.526,.590,3,5,.600,9,21,30,19,2,4,7,10
7437,Pacific,23,2017-01-28,,San Francisco,REG (Conf),L,60,81,,22,59,.373,4,18,.222,18,41,.439,.407,12,19,.632,11,30,39,19,4,6,8,18,29,60,.483,13,30,.433,16,30,.533,.592,10,16,.625,9,30,39,19,4,6,8,18
7438,Pacific,24,2017-02-02,,St. Mary's (CA),REG (Conf),L,70,74,,24,61,.393,5,13,.385,19,48,.396,.434,17,22,.773,16,22,35,18,4,2,12,18,24,52,.462,6,20,.300,18,32,.563,.519,20,25,.800,13,22,35,18,4,2,12,18
7439,Pacific,25,2017-02-04,@,Pepperdine,REG (Conf),L,72,82,,28,60,.467,6,24,.250,22,36,.611,.517,10,17,.588,7,28,37,16,3,4,14,19,28,55,.509,10,21,.476,18,34,.529,.600,16,23,.696,9,28,37,16,3,4,14,19
7440,Pacific,26,2017-02-09,,San Diego,REG (Conf),W,61,58,,20,49,.408,8,24,.333,12,25,.480,.490,13,17,.765,9,21,32,9,11,1,17,22,14,43,.326,7,25,.280,7,18,.389,.407,23,33,.697,11,21,32,9,11,1,17,22
7441,Pacific,27,2017-02-11,,Santa Clara,REG (Conf),L,47,64,,19,61,.311,8,25,.320,11,36,.306,.377,1,6,.167,8,34,37,11,2,0,7,12,22,45,.489,5,22,.227,17,23,.739,.544,15,18,.833,3,34,37,11,2,0,7,12
7442,Pacific,28,2017-02-16,@,Portland,REG (Conf),W,76,65,,26,62,.419,5,19,.263,21,43,.488,.460,19,23,.826,10,21,25,5,6,4,17,20,17,48,.354,6,17,.353,11,31,.355,.417,25,34,.735,4,21,25,5,6,4,17,20
7443,Pacific,29,2017-02-18,@,Gonzaga,REG (Conf),L,61,82,,23,68,.338,5,17,.294,18,51,.353,.375,10,18,.556,7,39,41,14,7,9,13,13,26,56,.464,4,16,.250,22,40,.550,.500,26,30,.867,2,39,41,14,7,9,13,13
7444,Pacific,30,2017-02-23,@,Santa Clara,REG (Conf),L,68,69,,25,49,.510,7,14,.500,18,35,.514,.582,11,14,.786,6,19,21,18,6,0,10,14,23,48,.479,14,30,.467,9,18,.500,.625,9,14,.643,2,19,21,18,6,0,10,14
7445,Pacific,31,2017-02-25,,Loyola Marymount,REG (Conf),L,66,67,,22,54,.407,6,16,.375,16,38,.421,.463,16,24,.667,8,21,32,11,9,9,12,22,19,49,.388,5,19,.263,14,30,.467,.439,24,32,.750,11,21,32,11,9,9,12,22
7447,Pacific,32,2017-03-03,N,Pepperdine,CTOURN,W,89,84,,32,60,.533,8,15,.533,24,45,.533,.600,17,23,.739,8,21,30,16,5,1,7,20,30,61,.492,9,18,.500,21,43,.488,.566,15,23,.652,9,21,30,16,5,1,7,20
7448,Pacific,33,2017-03-04,N,Gonzaga,CTOURN,L,50,82,,18,59,.305,3,11,.273,15,48,.313,.331,11,17,.647,5,31,38,11,5,3,13,18,28,51,.549,5,14,.357,23,37,.622,.598,21,25,.840,7,31,38,11,5,3,13,18
7450,Penn State,1,2016-11-11,,Albany (NY),REG (Non-Conf),L,81,87,,27,63,.429,9,25,.360,18,38,.474,.500,18,22,.818,3,30,40,16,4,3,14,22,30,61,.492,7,14,.500,23,47,.489,.549,20,25,.800,10,30,40,16,4,3,14,22
7451,Penn State,2,2016-11-13,,Duquesne,REG (Non-Conf),W,82,74,,28,58,.483,7,21,.333,21,37,.568,.543,19,23,.826,6,21,32,10,6,1,16,22,26,63,.413,8,22,.364,18,41,.439,.476,14,19,.737,11,21,32,10,6,1,16,22
7452,Penn State,3,2016-11-15,,Grand Canyon,REG (Non-Conf),W,85,76,,32,69,.464,8,19,.421,24,50,.480,.522,13,16,.813,11,26,41,12,4,3,15,16,26,67,.388,7,23,.304,19,44,.432,.440,17,21,.810,15,26,41,12,4,3,15,16
7453,Penn State,4,2016-11-19,N,Duke,REG (Non-Conf),L,68,78,,28,64,.438,6,21,.286,22,43,.512,.484,6,11,.545,9,26,35,12,3,4,12,16,27,57,.474,9,24,.375,18,33,.545,.553,15,23,.652,9,26,35,12,3,4,12,16
7454,Penn State,5,2016-11-20,N,Cincinnati,REG (Non-Conf),L,50,71,,17,47,.362,5,20,.250,12,27,.444,.415,11,12,.917,2,27,36,12,10,1,14,16,30,60,.500,6,16,.375,24,44,.545,.550,5,10,.500,9,27,36,12,10,1,14,16
7455,Penn State,6,2016-11-23,,Colgate,REG (Non-Conf),W,72,59,,22,65,.338,11,26,.423,11,39,.282,.423,17,21,.810,14,24,27,11,6,4,16,19,21,51,.412,10,21,.476,11,30,.367,.510,7,10,.700,3,24,27,11,6,4,16,19
7456,Penn State,7,2016-11-26,@,George Washington,REG (Non-Conf),W,74,68,,25,60,.417,5,13,.385,20,47,.426,.458,19,22,.864,8,27,33,14,7,7,14,16,24,56,.429,5,24,.208,19,32,.594,.473,15,20,.750,6,27,33,14,7,7,14,16
7457,Penn State,8,2016-11-29,,Georgia Tech,REG (Non-Conf),W,67,60,,26,61,.426,4,15,.267,22,46,.478,.459,11,15,.733,10,24,35,15,6,8,16,16,24,66,.364,7,16,.438,17,50,.340,.417,5,7,.714,11,24,35,15,6,8,16,16
7458,Penn State,9,2016-12-03,,Wright State,REG (Non-Conf),W,72,50,,25,60,.417,7,20,.350,18,40,.450,.475,15,20,.750,9,25,38,8,10,1,17,16,16,66,.242,6,23,.261,10,43,.233,.288,12,15,.800,13,25,38,8,10,1,17,16
7459,Penn State,10,2016-12-07,,George Mason,REG (Non-Conf),L,66,85,,22,61,.361,10,28,.357,12,33,.364,.443,12,16,.750,7,33,39,12,9,3,12,18,32,63,.508,5,14,.357,27,49,.551,.548,16,20,.800,6,33,39,12,9,3,12,18
7460,Penn State,11,2016-12-10,N,Pittsburgh,REG (Non-Conf),L,73,81,,24,67,.358,6,22,.273,18,45,.400,.403,19,22,.864,11,26,38,14,5,7,12,20,27,63,.429,10,22,.455,17,41,.415,.508,17,24,.708,12,26,38,14,5,7,12,20
7461,Penn State,12,2016-12-18,@,St. John's (NY),REG (Non-Conf),W,92,76,,32,64,.500,13,23,.565,19,41,.463,.602,15,23,.652,10,21,35,15,12,3,20,18,25,67,.373,9,24,.375,16,43,.372,.440,17,22,.773,14,21,35,15,12,3,20,18
7462,Penn State,13,2016-12-21,,Morgan State,REG (Non-Conf),W,96,55,,34,73,.466,7,24,.292,27,49,.551,.514,21,24,.875,12,26,31,8,4,7,16,19,18,56,.321,5,17,.294,13,39,.333,.366,14,17,.824,5,26,31,8,4,7,16,19
7463,Penn State,14,2016-12-27,,Northwestern,REG (Conf),L,77,87,,25,60,.417,4,15,.267,21,45,.467,.450,23,34,.676,8,27,40,19,5,5,11,27,28,63,.444,11,26,.423,17,37,.459,.532,20,26,.769,13,27,40,19,5,5,11,27
7464,Penn State,15,2017-01-01,@,Rutgers,REG (Conf),W,60,47,,20,55,.364,7,22,.318,13,33,.394,.427,13,18,.722,5,30,40,6,6,4,17,17,18,63,.286,3,20,.150,15,43,.349,.310,8,13,.615,10,30,40,6,6,4,17,17
7465,Penn State,16,2017-01-04,@,Michigan,REG (Conf),L,69,72,,24,50,.480,8,19,.421,16,31,.516,.560,13,19,.684,7,20,25,10,9,3,5,14,25,56,.446,6,21,.286,19,35,.543,.500,16,21,.762,5,20,25,10,9,3,5,14
7466,Penn State,17,2017-01-07,N,Michigan State,REG (Conf),W,72,63,,26,56,.464,5,19,.263,21,37,.568,.509,15,24,.625,8,23,25,11,7,6,17,26,23,56,.411,7,23,.304,16,33,.485,.473,10,14,.714,2,23,25,11,7,6,17,26
7467,Penn State,18,2017-01-14,,Minnesota,REG (Conf),W,52,50,,17,56,.304,2,14,.143,15,42,.357,.321,16,20,.800,12,26,31,8,8,5,19,15,20,53,.377,2,7,.286,18,46,.391,.396,8,11,.727,5,26,31,8,8,5,19,15
7468,Penn State,19,2017-01-18,,Indiana,REG (Conf),L,75,78,,23,60,.383,8,20,.400,15,40,.375,.450,21,31,.677,12,24,35,11,5,5,15,23,30,61,.492,9,25,.360,21,36,.583,.566,9,15,.600,11,24,35,11,5,5,15,23
7469,Penn State,20,2017-01-21,@,Purdue,REG (Conf),L,52,77,,20,64,.313,8,21,.381,12,43,.279,.375,4,6,.667,9,30,37,23,6,5,16,12,30,53,.566,8,20,.400,22,33,.667,.642,9,15,.600,7,30,37,23,6,5,16,12
7470,Penn State,23,2017-02-01,@,Indiana,REG (Conf),L,102,110,3OT,37,80,.463,11,32,.344,26,48,.542,.531,17,29,.586,6,42,55,13,10,7,23,24,41,78,.526,6,21,.286,35,57,.614,.564,22,32,.688,13,42,55,13,10,7,23,24
7471,Penn State,24,2017-02-04,,Rutgers,REG (Conf),L,68,70,,21,52,.404,9,19,.474,12,33,.364,.490,17,21,.810,8,24,36,9,8,2,15,18,25,54,.463,7,16,.438,18,38,.474,.528,13,23,.565,12,24,36,9,8,2,15,18
7472,Penn State,25,2017-02-07,,Maryland,REG (Conf),W,70,64,,21,49,.429,2,18,.111,19,31,.613,.449,26,38,.684,9,22,33,13,7,2,11,24,20,59,.339,7,26,.269,13,33,.394,.398,17,27,.630,11,22,33,13,7,2,11,24
7473,Penn State,26,2017-02-11,@,Illinois,REG (Conf),W,83,70,,29,51,.569,7,16,.438,22,35,.629,.637,18,20,.900,5,14,20,12,7,0,14,21,24,50,.480,8,17,.471,16,33,.485,.560,14,22,.636,6,14,20,12,7,0,14,21
7474,Penn State,27,2017-02-14,@,Nebraska,REG (Conf),L,66,82,,25,63,.397,4,20,.200,21,43,.488,.429,12,16,.750,7,30,36,18,6,3,12,18,31,56,.554,5,17,.294,26,39,.667,.598,15,20,.750,6,30,36,18,6,3,12,18
7475,Penn State,28,2017-02-21,,Purdue,REG (Conf),L,70,74,OT,29,68,.426,2,18,.111,27,50,.540,.441,10,14,.714,13,27,33,19,7,2,17,13,23,58,.397,12,26,.462,11,32,.344,.500,16,19,.842,6,27,33,19,7,2,17,13
7476,Penn State,29,2017-02-25,@,Minnesota,REG (Conf),L,71,81,,27,76,.355,7,21,.333,20,55,.364,.401,10,15,.667,9,36,44,20,2,15,10,15,29,65,.446,7,20,.350,22,45,.489,.500,16,23,.696,8,36,44,20,2,15,10,15
7477,Penn State,30,2017-02-28,,Ohio State,REG (Conf),L,70,71,,23,55,.418,11,31,.355,12,24,.500,.518,13,19,.684,2,30,35,9,7,2,17,15,25,51,.490,7,20,.350,18,31,.581,.559,14,22,.636,5,30,35,9,7,2,17,15
7478,Penn State,31,2017-03-05,@,Iowa,REG (Conf),L,79,90,,31,70,.443,8,28,.286,23,42,.548,.500,9,12,.750,15,22,36,24,6,2,11,17,31,65,.477,12,21,.571,19,44,.432,.569,16,19,.842,14,22,36,24,6,2,11,17
7480,Penn State,32,2017-03-08,N,Nebraska,CTOURN,W,76,67,OT,24,55,.436,7,18,.389,17,37,.459,.500,21,26,.808,9,23,33,7,7,3,7,24,26,76,.342,8,24,.333,18,52,.346,.395,7,10,.700,10,23,33,7,7,3,7,24
7481,Penn State,33,2017-03-09,N,Michigan State,CTOURN,L,51,78,,16,55,.291,4,15,.267,12,40,.300,.327,15,19,.789,6,33,43,19,4,8,11,21,28,57,.491,10,22,.455,18,35,.514,.579,12,18,.667,10,33,43,19,4,8,11,21
7483,Pennsylvania,1,2016-11-11,@,Robert Morris,REG (Non-Conf),W,67,50,,26,55,.473,5,18,.278,21,37,.568,.518,10,21,.476,11,26,38,10,4,1,16,22,17,58,.293,3,17,.176,14,41,.341,.319,13,25,.520,12,26,38,10,4,1,16,22
7484,Pennsylvania,2,2016-11-19,@,Miami (FL),REG (Non-Conf),L,62,74,,22,56,.393,9,23,.391,13,33,.394,.473,9,13,.692,10,21,32,10,11,5,16,14,28,62,.452,6,20,.300,22,42,.524,.500,12,13,.923,11,21,32,10,11,5,16,14
7485,Pennsylvania,3,2016-11-22,@,Central Connecticut State,REG (Non-Conf),W,87,65,,32,64,.500,14,31,.452,18,33,.545,.609,9,15,.600,13,20,29,11,6,2,15,19,20,49,.408,5,17,.294,15,32,.469,.459,20,25,.800,9,20,29,11,6,2,15,19
7486,Pennsylvania,4,2016-11-26,@,Navy,REG (Non-Conf),L,68,70,,27,57,.474,10,26,.385,17,31,.548,.561,4,6,.667,8,23,32,17,3,3,15,11,23,48,.479,9,19,.474,14,29,.483,.573,15,22,.682,9,23,32,17,3,3,15,11
7487,Pennsylvania,5,2016-11-29,,Villanova,REG (Non-Conf),L,57,82,,18,56,.321,8,27,.296,10,29,.345,.393,13,17,.765,9,28,34,16,8,4,16,18,27,49,.551,12,26,.462,15,23,.652,.673,16,23,.696,6,28,34,16,8,4,16,18
7488,Pennsylvania,6,2016-12-03,@,Temple,REG (Non-Conf),L,62,70,,20,56,.357,7,24,.292,13,32,.406,.420,15,17,.882,8,25,36,16,4,6,7,17,26,61,.426,7,19,.368,19,42,.452,.484,11,19,.579,11,25,36,16,4,6,7,17
7489,Pennsylvania,7,2016-12-07,,Lafayette,REG (Non-Conf),W,81,52,,33,59,.559,10,27,.370,23,32,.719,.644,5,8,.625,4,19,24,14,8,2,19,14,20,56,.357,8,24,.333,12,32,.375,.429,4,7,.571,5,19,24,14,8,2,19,14
7490,Pennsylvania,8,2016-12-10,,George Mason,REG (Non-Conf),L,60,79,,23,58,.397,7,28,.250,16,30,.533,.457,7,10,.700,6,29,37,18,4,4,10,11,29,56,.518,7,16,.438,22,40,.550,.580,14,16,.875,8,29,37,18,4,4,10,11
7491,Pennsylvania,9,2016-12-12,@,UCF,REG (Non-Conf),W,58,49,,21,57,.368,11,28,.393,10,29,.345,.465,5,8,.625,7,28,43,6,5,1,16,18,17,52,.327,5,18,.278,12,34,.353,.375,10,17,.588,15,28,43,6,5,1,16,18
7492,Pennsylvania,10,2016-12-28,,Drexel,REG (Non-Conf),W,75,67,,27,58,.466,8,21,.381,19,37,.514,.534,13,22,.591,6,24,37,12,5,4,17,20,25,61,.410,7,21,.333,18,40,.450,.467,10,16,.625,13,24,37,12,5,4,17,20
7493,Pennsylvania,11,2016-12-30,,Fairfield,REG (Non-Conf),W,74,68,,28,57,.491,7,24,.292,21,33,.636,.553,11,19,.579,9,24,39,8,7,0,10,15,23,68,.338,10,28,.357,13,40,.325,.412,12,19,.632,15,24,39,8,7,0,10,15
7494,Pennsylvania,12,2017-01-07,@,Princeton,REG (Conf),L,52,61,,17,42,.405,7,16,.438,10,26,.385,.488,11,20,.550,3,25,33,5,6,3,10,17,17,49,.347,3,19,.158,14,30,.467,.378,24,28,.857,8,25,33,5,6,3,10,17
7495,Pennsylvania,13,2017-01-13,,Yale,REG (Conf),L,60,68,,21,60,.350,7,27,.259,14,33,.424,.408,11,18,.611,9,31,38,13,3,1,15,17,21,48,.438,8,15,.533,13,33,.394,.521,18,25,.720,7,31,38,13,3,1,15,17
7496,Pennsylvania,14,2017-01-14,,Brown,REG (Conf),L,70,82,,25,55,.455,4,19,.211,21,36,.583,.491,16,19,.842,8,22,27,12,8,2,14,18,26,53,.491,6,17,.353,20,36,.556,.547,24,26,.923,5,22,27,12,8,2,14,18
7497,Pennsylvania,15,2017-01-21,@,Saint Joseph's,REG (Non-Conf),L,71,78,,27,63,.429,8,32,.250,19,31,.613,.492,9,15,.600,10,26,35,8,3,3,6,20,21,51,.412,5,19,.263,16,32,.500,.461,31,43,.721,9,26,35,8,3,3,6,20
7498,Pennsylvania,16,2017-01-25,@,La Salle,REG (Non-Conf),W,77,74,,29,61,.475,11,32,.344,18,29,.621,.566,8,16,.500,4,24,33,15,10,1,17,15,24,56,.429,8,26,.308,16,30,.533,.500,18,25,.720,9,24,33,15,10,1,17,15
7499,Pennsylvania,17,2017-02-03,@,Harvard,REG (Conf),L,59,69,,21,57,.368,6,24,.250,15,33,.455,.421,11,17,.647,10,25,34,15,11,6,9,15,26,63,.413,9,30,.300,17,33,.515,.484,8,12,.667,9,25,34,15,11,6,9,15
7500,Pennsylvania,18,2017-02-04,@,Dartmouth,REG (Conf),L,71,74,,25,54,.463,8,23,.348,17,31,.548,.537,13,21,.619,5,24,35,17,1,1,12,19,26,56,.464,12,27,.444,14,29,.483,.571,10,14,.714,11,24,35,17,1,1,12,19
7501,Pennsylvania,19,2017-02-07,,Princeton,REG (Conf),L,49,64,,20,46,.435,3,10,.300,17,36,.472,.467,6,12,.500,3,20,25,16,6,7,11,14,23,48,.479,14,29,.483,9,19,.474,.625,4,6,.667,5,20,25,16,6,7,11,14
7502,Pennsylvania,20,2017-02-10,,Columbia,REG (Conf),W,70,62,,24,63,.381,12,34,.353,12,29,.414,.476,10,13,.769,17,21,26,10,7,4,10,15,20,56,.357,8,16,.500,12,40,.300,.429,14,16,.875,5,21,26,10,7,4,10,15
7503,Pennsylvania,23,2017-02-19,@,Yale,REG (Conf),W,71,55,,29,57,.509,9,23,.391,20,34,.588,.588,4,6,.667,4,23,34,12,1,3,15,10,19,58,.328,6,28,.214,13,30,.433,.379,11,12,.917,11,23,34,12,1,3,15,10
7504,Pennsylvania,24,2017-02-24,@,Cornell,REG (Conf),W,69,66,,27,54,.500,7,19,.368,20,35,.571,.565,8,12,.667,5,21,34,9,5,4,10,15,22,56,.393,10,28,.357,12,28,.429,.482,12,17,.706,13,21,34,9,5,4,10,15
7505,Pennsylvania,25,2017-02-25,@,Columbia,REG (Conf),L,67,70,,23,56,.411,10,25,.400,13,31,.419,.500,11,13,.846,6,24,34,14,7,4,9,13,25,60,.417,9,23,.391,16,37,.432,.492,11,14,.786,10,24,34,14,7,4,9,13
7506,Pennsylvania,26,2017-03-03,,Dartmouth,REG (Conf),L,74,76,,31,73,.425,8,30,.267,23,43,.535,.479,4,7,.571,9,27,32,16,3,4,18,14,29,54,.537,13,27,.481,16,27,.593,.657,5,8,.625,5,27,32,16,3,4,18,14
7507,Pennsylvania,27,2017-03-04,,Harvard,REG (Conf),W,75,72,,25,53,.472,8,19,.421,17,34,.500,.547,17,21,.810,7,19,22,13,2,3,9,15,28,58,.483,6,16,.375,22,42,.524,.534,10,14,.714,3,19,22,13,2,3,9,15
7509,Pennsylvania,28,2017-03-11,N,Princeton,CTOURN,L,64,72,OT,26,64,.406,8,27,.296,18,37,.486,.469,4,5,.800,8,25,35,13,5,4,9,10,24,64,.375,5,18,.278,19,46,.413,.414,19,24,.792,10,25,35,13,5,4,9,10
7511,Pepperdine,1,2016-11-11,,Cal Poly,REG (Non-Conf),W,77,68,,31,61,.508,4,10,.400,27,51,.529,.541,11,21,.524,6,28,36,12,2,1,15,20,23,60,.383,7,20,.350,16,40,.400,.442,15,23,.652,8,28,36,12,2,1,15,20
7512,Pepperdine,2,2016-11-15,,Weber State,REG (Non-Conf),W,69,68,,29,65,.446,1,7,.143,28,58,.483,.454,10,15,.667,12,25,27,15,6,4,18,19,28,52,.538,7,17,.412,21,35,.600,.606,5,10,.500,2,25,27,15,6,4,18,19
7513,Pepperdine,3,2016-11-17,,Life Pacific,REG (Non-Conf),W,85,79,,31,63,.492,5,21,.238,26,42,.619,.532,18,28,.643,10,25,34,12,4,3,9,21,27,73,.370,11,29,.379,16,44,.364,.445,14,15,.933,9,25,34,12,4,3,9,21
7514,Pepperdine,4,2016-11-21,N,Central Michigan,REG (Non-Conf),L,77,88,,33,64,.516,6,19,.316,27,45,.600,.563,5,5,1.000,10,16,23,13,7,2,10,14,30,62,.484,13,29,.448,17,33,.515,.589,15,22,.682,7,16,23,13,7,2,10,14
7515,Pepperdine,5,2016-11-22,N,Little Rock,REG (Non-Conf),W,66,65,,28,55,.509,7,13,.538,21,42,.500,.573,3,11,.273,7,24,40,7,7,2,10,13,24,66,.364,3,12,.250,21,54,.389,.386,14,19,.737,16,24,40,7,7,2,10,13
7516,Pepperdine,6,2016-11-23,N,St. Bonaventure,REG (Non-Conf),L,63,89,,21,55,.382,8,17,.471,13,38,.342,.455,13,19,.684,8,25,36,18,1,7,7,17,34,67,.507,12,24,.500,22,43,.512,.597,9,12,.750,11,25,36,18,1,7,7,17
7517,Pepperdine,7,2016-11-27,,Portland State,REG (Non-Conf),L,85,91,,32,62,.516,11,23,.478,21,39,.538,.605,10,14,.714,8,19,24,22,15,1,9,17,35,66,.530,7,17,.412,28,49,.571,.583,14,18,.778,5,19,24,22,15,1,9,17
7518,Pepperdine,8,2016-12-03,,Belmont,REG (Non-Conf),L,77,85,,33,69,.478,6,13,.462,27,56,.482,.522,5,11,.455,8,26,32,17,4,3,8,15,33,64,.516,13,31,.419,20,33,.606,.617,6,8,.750,6,26,32,17,4,3,8,15
7519,Pepperdine,9,2016-12-07,@,Long Beach State,REG (Non-Conf),L,66,75,,23,56,.411,7,13,.538,16,43,.372,.473,13,14,.929,8,20,31,8,5,4,8,14,26,57,.456,8,18,.444,18,39,.462,.526,15,23,.652,11,20,31,8,5,4,8,14
7520,Pepperdine,10,2016-12-11,@,Southern California,REG (Non-Conf),L,67,93,,26,68,.382,8,19,.421,18,49,.367,.441,7,11,.636,13,28,33,18,5,14,9,14,30,53,.566,12,23,.522,18,30,.600,.679,21,27,.778,5,28,33,18,5,14,9,14
7521,Pepperdine,11,2016-12-20,@,Louisiana,REG (Non-Conf),L,64,90,,26,56,.464,3,12,.250,23,44,.523,.491,9,16,.563,9,23,31,16,12,4,10,13,38,68,.559,8,18,.444,30,50,.600,.618,6,10,.600,8,23,31,16,12,4,10,13
7522,Pepperdine,12,2016-12-22,@,Montana,REG (Non-Conf),L,70,71,,26,50,.520,6,13,.462,20,37,.541,.580,12,16,.750,7,19,23,18,9,3,11,18,23,53,.434,13,24,.542,10,29,.345,.557,12,17,.706,4,19,23,18,9,3,11,18
7523,Pepperdine,13,2016-12-29,@,Gonzaga,REG (Conf),L,62,92,,25,56,.446,6,14,.429,19,42,.452,.500,6,7,.857,3,23,41,15,16,4,11,11,33,69,.478,10,27,.370,23,42,.548,.551,16,24,.667,18,23,41,15,16,4,11,11
7524,Pepperdine,14,2016-12-31,@,Portland,REG (Conf),L,60,73,,19,62,.306,6,22,.273,13,40,.325,.355,16,22,.727,11,31,34,14,3,6,14,19,25,50,.500,10,22,.455,15,28,.536,.600,13,18,.722,3,31,34,14,3,6,14,19
7525,Pepperdine,15,2017-01-05,,Loyola Marymount,REG (Conf),W,71,70,,28,54,.519,5,13,.385,23,41,.561,.565,10,15,.667,7,21,31,11,7,4,6,18,26,60,.433,3,11,.273,23,49,.469,.458,15,21,.714,10,21,31,11,7,4,6,18
7526,Pepperdine,16,2017-01-07,,San Diego,REG (Conf),L,68,76,,25,54,.463,6,15,.400,19,39,.487,.519,12,20,.600,5,31,36,17,4,1,13,22,27,56,.482,9,21,.429,18,35,.514,.563,13,19,.684,5,31,36,17,4,1,13,22
7527,Pepperdine,17,2017-01-12,@,Pacific,REG (Conf),L,74,79,,30,57,.526,3,13,.231,27,44,.614,.553,11,17,.647,5,26,36,15,3,1,11,20,24,56,.429,7,21,.333,17,35,.486,.491,24,28,.857,10,26,36,15,3,1,11,20
7528,Pepperdine,18,2017-01-14,,Santa Clara,REG (Conf),L,61,75,,21,51,.412,7,21,.333,14,30,.467,.480,12,19,.632,3,25,31,17,4,2,6,19,27,56,.482,14,29,.483,13,27,.481,.607,7,12,.583,6,25,31,17,4,2,6,19
7529,Pepperdine,19,2017-01-19,@,Brigham Young,REG (Conf),L,70,99,,28,69,.406,2,11,.182,26,58,.448,.420,12,23,.522,7,37,54,19,7,7,13,22,38,73,.521,8,19,.421,30,54,.556,.575,15,24,.625,17,37,54,19,7,7,13,22
7530,Pepperdine,20,2017-01-21,@,St. Mary's (CA),REG (Conf),L,65,85,,27,59,.458,7,19,.368,20,40,.500,.517,4,8,.500,4,28,37,17,6,3,8,11,33,58,.569,7,18,.389,26,40,.650,.629,12,18,.667,9,28,37,17,6,3,8,11
7531,Pepperdine,23,2017-02-02,@,San Francisco,REG (Conf),L,56,77,,20,57,.351,5,16,.313,15,41,.366,.395,11,26,.423,11,31,41,17,10,3,9,21,32,68,.471,9,25,.360,23,43,.535,.537,4,10,.400,10,31,41,17,10,3,9,21
7532,Pepperdine,24,2017-02-04,,Pacific,REG (Conf),W,82,72,,28,55,.509,10,21,.476,18,34,.529,.600,16,23,.696,9,20,27,19,4,2,8,20,28,60,.467,6,24,.250,22,36,.611,.517,10,17,.588,7,20,27,19,4,2,8,20
7533,Pepperdine,25,2017-02-09,,Brigham Young,REG (Conf),W,99,83,,37,64,.578,8,15,.533,29,49,.592,.641,17,20,.850,11,17,27,18,8,6,18,22,28,59,.475,8,28,.286,20,31,.645,.542,19,25,.760,10,17,27,18,8,6,18,22
7534,Pepperdine,26,2017-02-11,@,San Diego,REG (Conf),W,65,60,,24,48,.500,7,15,.467,17,33,.515,.573,10,22,.455,3,26,33,14,2,3,12,23,20,53,.377,7,21,.333,13,32,.406,.443,13,22,.591,7,26,33,14,2,3,12,23
7535,Pepperdine,27,2017-02-16,@,Santa Clara,REG (Conf),L,55,106,,21,51,.412,3,9,.333,18,42,.429,.441,10,14,.714,3,26,33,32,9,5,13,19,39,61,.639,22,36,.611,17,25,.680,.820,6,7,.857,7,26,33,32,9,5,13,19
