Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
821,Boston University,13,2015-01-03,,Lehigh,REG (Conf),W,75,56,,22,54,.407,14,25,.560,8,29,.276,.537,17,20,.850,8,23,33,11,7,1,16,14,19,55,.345,5,14,.357,14,41,.341,.391,13,19,.684,10,23,33,11,7,1,16,14
822,Boston University,14,2015-01-07,@,Navy,REG (Conf),W,70,64,,18,38,.474,11,20,.550,7,18,.389,.618,23,29,.793,5,18,29,20,6,2,9,19,24,58,.414,9,20,.450,15,38,.395,.491,7,13,.538,11,18,29,20,6,2,9,19
823,Boston University,15,2015-01-10,,Lafayette,REG (Conf),L,62,63,,24,55,.436,8,20,.400,16,35,.457,.509,6,11,.545,11,21,30,19,5,3,9,11,28,61,.459,5,20,.250,23,41,.561,.500,2,3,.667,9,21,30,19,5,3,9,11
824,Boston University,16,2015-01-14,@,Colgate,REG (Conf),L,53,62,,19,51,.373,5,18,.278,14,33,.424,.422,10,12,.833,5,23,30,14,7,6,10,13,22,46,.478,9,23,.391,13,23,.565,.576,9,14,.643,7,23,30,14,7,6,10,13
825,Boston University,17,2015-01-18,@,Loyola (MD),REG (Conf),L,86,91,OT,26,54,.481,12,27,.444,14,27,.519,.593,22,41,.537,9,24,34,14,7,4,9,27,30,64,.469,7,20,.350,23,44,.523,.523,24,32,.750,10,24,34,14,7,4,9,27
826,Boston University,18,2015-01-21,,American,REG (Conf),W,59,54,,20,44,.455,6,17,.353,14,27,.519,.523,13,18,.722,5,17,24,14,2,2,13,14,19,43,.442,7,21,.333,12,22,.545,.523,9,12,.750,7,17,24,14,2,2,13,14
827,Boston University,19,2015-01-24,,Bucknell,REG (Conf),L,77,92,,24,57,.421,4,15,.267,20,42,.476,.456,25,30,.833,11,19,26,19,5,2,6,22,32,57,.561,13,20,.650,19,37,.514,.675,15,16,.938,7,19,26,19,5,2,6,22
828,Boston University,20,2015-01-29,@,Army,REG (Conf),L,67,71,,24,60,.400,6,25,.240,18,35,.514,.450,13,22,.591,8,23,27,15,4,2,15,20,26,52,.500,3,22,.136,23,30,.767,.529,16,19,.842,4,23,27,15,4,2,15,20
829,Boston University,23,2015-02-09,@,Lafayette,REG (Conf),W,74,60,,29,56,.518,10,29,.345,19,27,.704,.607,6,7,.857,9,14,21,12,7,2,16,13,21,53,.396,9,28,.321,12,25,.480,.481,9,11,.818,7,14,21,12,7,2,16,13
830,Boston University,24,2015-02-11,,Colgate,REG (Conf),L,69,76,,22,46,.478,7,21,.333,15,25,.600,.554,18,25,.720,5,21,25,16,8,1,6,19,27,53,.509,9,23,.391,18,30,.600,.594,13,20,.650,4,21,25,16,8,1,6,19
831,Boston University,25,2015-02-14,,Loyola (MD),REG (Conf),W,73,60,,21,45,.467,8,19,.421,13,26,.500,.556,23,32,.719,9,19,26,12,6,2,12,24,21,58,.362,6,21,.286,15,37,.405,.414,12,18,.667,7,19,26,12,6,2,12,24
832,Boston University,26,2015-02-18,@,American,REG (Conf),W,61,53,,20,41,.488,4,13,.308,16,28,.571,.537,17,24,.708,3,18,27,12,5,2,9,19,18,54,.333,7,27,.259,11,27,.407,.398,10,14,.714,9,18,27,12,5,2,9,19
833,Boston University,27,2015-02-22,@,Bucknell,REG (Conf),L,69,78,,21,45,.467,8,18,.444,13,27,.481,.556,19,31,.613,1,23,28,13,3,1,9,25,24,52,.462,7,16,.438,17,36,.472,.529,23,32,.719,5,23,28,13,3,1,9,25
834,Boston University,28,2015-02-25,,Army,REG (Conf),W,63,57,,18,44,.409,4,17,.235,14,27,.519,.455,23,36,.639,7,22,27,13,5,0,15,27,18,53,.340,8,26,.308,10,27,.370,.415,13,18,.722,5,22,27,13,5,0,15,27
835,Boston University,29,2015-02-28,,Holy Cross,REG (Conf),L,70,77,,24,44,.545,7,18,.389,17,26,.654,.625,15,20,.750,6,17,24,13,10,0,7,19,26,54,.481,13,20,.650,13,34,.382,.602,10,14,.714,7,17,24,13,10,0,7,19
837,Boston University,30,2015-03-05,@,Lafayette,CTOURN,L,64,89,,22,55,.400,8,22,.364,14,33,.424,.473,12,16,.750,10,24,31,22,2,3,5,14,36,57,.632,16,29,.552,20,28,.714,.772,1,2,.500,7,24,31,22,2,3,5,14
839,Bowling Green,1,2014-11-15,@,Drake,REG (Non-Conf),W,77,58,,29,56,.518,11,27,.407,18,29,.621,.616,8,8,1.000,4,22,30,10,3,1,13,12,19,51,.373,7,14,.500,12,37,.324,.441,13,20,.650,8,22,30,10,3,1,13,12
840,Bowling Green,2,2014-11-19,,Wright State,REG (Non-Conf),W,70,55,,23,54,.426,5,11,.455,18,43,.419,.472,19,24,.792,10,20,27,10,4,4,17,22,17,52,.327,7,26,.269,10,26,.385,.394,14,17,.824,7,20,27,10,4,4,17,22
841,Bowling Green,3,2014-11-25,,Southeast Missouri State,REG (Non-Conf),W,62,54,,23,57,.404,2,13,.154,21,44,.477,.421,14,22,.636,12,22,27,10,3,7,17,19,19,46,.413,6,15,.400,13,31,.419,.478,10,14,.714,5,22,27,10,3,7,17,19
842,Bowling Green,4,2014-11-30,@,Detroit Mercy,REG (Non-Conf),W,64,63,,22,57,.386,6,21,.286,16,36,.444,.439,14,19,.737,14,21,24,14,9,5,10,17,22,49,.449,7,18,.389,15,31,.484,.520,12,16,.750,3,21,24,14,9,5,10,17
843,Bowling Green,5,2014-12-03,@,Western Kentucky,REG (Non-Conf),L,52,62,,19,55,.345,6,21,.286,13,34,.382,.400,8,13,.615,10,29,36,14,5,6,19,16,22,50,.440,3,17,.176,19,33,.576,.470,15,23,.652,7,29,36,14,5,6,19,16
844,Bowling Green,6,2014-12-06,,Alabama A&M,REG (Non-Conf),W,64,47,,25,50,.500,6,17,.353,19,33,.576,.560,8,10,.800,8,16,24,13,5,1,10,15,17,48,.354,7,20,.350,10,28,.357,.427,6,9,.667,8,16,24,13,5,1,10,15
845,Bowling Green,7,2014-12-09,@,Dayton,REG (Non-Conf),L,52,56,,23,62,.371,4,17,.235,19,45,.422,.403,2,6,.333,9,30,37,10,6,4,11,13,17,46,.370,1,15,.067,16,31,.516,.380,21,29,.724,7,30,37,10,6,4,11,13
846,Bowling Green,8,2014-12-13,,Cleveland State,REG (Non-Conf),W,67,57,,19,45,.422,5,12,.417,14,33,.424,.478,24,32,.750,6,16,26,9,13,2,14,25,20,61,.328,6,27,.222,14,34,.412,.377,11,14,.786,10,16,26,9,13,2,14,25
847,Bowling Green,9,2014-12-21,,Ferris St.,REG (Non-Conf),L,68,82,,26,62,.419,2,8,.250,24,54,.444,.435,14,23,.609,8,31,40,16,2,8,13,19,27,55,.491,9,18,.500,18,37,.486,.573,19,22,.864,9,31,40,16,2,8,13,19
848,Bowling Green,10,2014-12-28,@,South Florida,REG (Non-Conf),W,79,70,,26,52,.500,9,22,.409,17,30,.567,.587,18,28,.643,14,16,24,14,5,2,12,24,25,50,.500,4,13,.308,21,37,.568,.540,16,23,.696,8,16,24,14,5,2,12,24
849,Bowling Green,11,2015-01-03,,Chicago State,REG (Non-Conf),W,58,35,,19,49,.388,11,32,.344,8,17,.471,.500,9,14,.643,11,22,34,4,4,2,9,19,16,53,.302,2,13,.154,14,40,.350,.321,1,4,.250,12,22,34,4,4,2,9,19
850,Bowling Green,12,2015-01-07,@,Kent State,REG (Conf),W,66,64,,24,56,.429,8,15,.533,16,41,.390,.500,10,11,.909,8,20,32,11,4,5,14,16,24,54,.444,6,21,.286,18,33,.545,.500,10,15,.667,12,20,32,11,4,5,14,16
851,Bowling Green,13,2015-01-10,,Ohio,REG (Conf),W,69,54,,26,59,.441,8,21,.381,18,38,.474,.508,9,11,.818,10,22,30,13,5,4,10,13,19,57,.333,8,22,.364,11,35,.314,.404,8,11,.727,8,22,30,13,5,4,10,13
852,Bowling Green,14,2015-01-14,@,Akron,REG (Conf),L,50,67,,20,61,.328,4,20,.200,16,41,.390,.361,6,11,.545,14,25,31,13,10,8,16,13,24,44,.545,8,25,.320,16,19,.842,.636,11,21,.524,6,25,31,13,10,8,16,13
853,Bowling Green,15,2015-01-17,,Ball State,REG (Conf),W,58,46,,18,48,.375,3,18,.167,15,30,.500,.406,19,26,.731,6,19,30,6,5,2,14,22,17,52,.327,7,23,.304,10,29,.345,.394,5,13,.385,11,19,30,6,5,2,14,22
854,Bowling Green,16,2015-01-21,,Eastern Michigan,REG (Conf),W,74,58,,25,55,.455,11,25,.440,14,30,.467,.555,13,22,.591,13,22,34,8,7,6,13,19,20,55,.364,7,24,.292,13,31,.419,.427,11,19,.579,12,22,34,8,7,6,13,19
855,Bowling Green,17,2015-01-24,@,Toledo,REG (Conf),L,67,71,,26,63,.413,7,25,.280,19,38,.500,.468,8,16,.500,12,29,36,12,6,5,11,18,25,56,.446,4,16,.250,21,40,.525,.482,17,25,.680,7,29,36,12,6,5,11,18
856,Bowling Green,18,2015-01-27,,Northern Illinois,REG (Conf),W,56,46,,21,49,.429,7,18,.389,14,31,.452,.500,7,13,.538,8,19,26,6,7,2,13,18,17,47,.362,2,12,.167,15,35,.429,.383,10,14,.714,7,19,26,6,7,2,13,18
857,Bowling Green,19,2015-01-31,,Akron,REG (Conf),L,68,69,,20,52,.385,6,21,.286,14,31,.452,.442,22,28,.786,7,25,37,12,10,3,13,23,23,57,.404,9,33,.273,14,24,.583,.482,14,22,.636,12,25,37,12,10,3,13,23
858,Bowling Green,20,2015-02-04,@,Central Michigan,REG (Conf),W,76,74,OT,28,53,.528,8,19,.421,20,34,.588,.604,12,16,.750,5,21,32,10,10,0,16,17,27,66,.409,6,30,.200,21,36,.583,.455,14,19,.737,11,21,32,10,10,0,16,17
859,Bowling Green,23,2015-02-14,@,Ball State,REG (Conf),W,79,65,,27,53,.509,12,27,.444,15,26,.577,.623,11,16,.688,4,23,26,12,3,2,16,18,23,43,.535,10,20,.500,13,23,.565,.651,9,14,.643,3,23,26,12,3,2,16,18
860,Bowling Green,24,2015-02-18,,Miami (OH),REG (Conf),L,56,67,,18,50,.360,6,26,.231,12,24,.500,.420,14,20,.700,10,23,32,7,9,2,11,19,22,52,.423,3,9,.333,19,43,.442,.452,20,21,.952,9,23,32,7,9,2,11,19
861,Bowling Green,25,2015-02-21,,Buffalo,REG (Conf),L,56,68,,20,50,.400,4,20,.200,16,30,.533,.440,12,18,.667,6,25,38,10,5,2,7,15,20,56,.357,9,17,.529,11,39,.282,.438,19,23,.826,13,25,38,10,5,2,7,15
862,Bowling Green,26,2015-02-24,@,Ohio,REG (Conf),W,76,65,,29,65,.446,4,17,.235,25,48,.521,.477,14,17,.824,15,18,27,13,5,3,11,14,25,61,.410,8,21,.381,17,40,.425,.475,7,8,.875,9,18,27,13,5,3,11,14
863,Bowling Green,27,2015-02-28,@,Miami (OH),REG (Conf),W,62,57,,20,48,.417,3,17,.176,17,31,.548,.448,19,23,.826,6,21,26,9,5,1,17,22,23,48,.479,3,15,.200,20,33,.606,.510,8,11,.727,5,21,26,9,5,1,17,22
864,Bowling Green,28,2015-03-03,,Kent State,REG (Conf),L,80,81,,30,62,.484,8,20,.400,22,42,.524,.548,12,18,.667,11,22,28,11,2,2,9,16,28,52,.538,13,21,.619,15,31,.484,.663,12,15,.800,6,22,28,11,2,2,9,16
865,Bowling Green,29,2015-03-06,@,Buffalo,REG (Conf),L,75,77,,26,62,.419,7,15,.467,19,47,.404,.476,16,23,.696,13,26,37,17,9,4,14,20,25,59,.424,11,24,.458,14,35,.400,.517,16,28,.571,11,26,37,17,9,4,14,20
867,Bowling Green,30,2015-03-09,,Ball State,CTOURN,W,88,75,,28,51,.549,9,18,.500,19,33,.576,.637,23,27,.852,7,16,21,13,6,2,7,24,26,52,.500,8,22,.364,18,30,.600,.577,15,21,.714,5,16,21,13,6,2,7,24
868,Bowling Green,31,2015-03-11,N,Eastern Michigan,CTOURN,L,67,73,,25,47,.532,6,13,.462,19,34,.559,.596,11,13,.846,5,16,29,5,7,1,7,14,24,61,.393,9,22,.409,15,39,.385,.467,16,21,.762,13,16,29,5,7,1,7,14
870,Bowling Green,32,2015-03-17,@,Saint Francis (PA),CIT,W,67,64,,25,61,.410,8,20,.400,17,41,.415,.475,9,10,.900,13,18,29,9,4,4,6,11,26,62,.419,7,26,.269,19,36,.528,.476,5,9,.556,11,18,29,9,4,4,6,11
871,Bowling Green,33,2015-03-21,,Canisius,CIT,L,59,82,,19,56,.339,5,24,.208,14,32,.438,.384,16,23,.696,9,28,37,19,10,5,6,17,31,63,.492,11,27,.407,20,36,.556,.579,9,12,.750,9,28,37,19,10,5,6,17
873,Bradley,1,2014-11-14,,UT Arlington,REG (Non-Conf),L,75,86,,26,68,.382,9,22,.409,17,46,.370,.449,14,25,.560,16,31,37,17,7,1,18,21,25,53,.472,12,20,.600,13,33,.394,.585,24,34,.706,6,31,37,17,7,1,18,21
874,Bradley,2,2014-11-19,,Robert Morris,REG (Non-Conf),L,61,68,,19,53,.358,9,22,.409,10,31,.323,.443,14,27,.519,9,28,36,11,10,3,22,24,18,44,.409,9,18,.500,9,26,.346,.511,23,33,.697,8,28,36,11,10,3,22,24
875,Bradley,3,2014-11-23,,North Carolina A&T,REG (Non-Conf),W,58,50,,17,44,.386,4,13,.308,13,31,.419,.432,20,31,.645,9,20,33,10,5,4,16,20,19,49,.388,4,12,.333,15,37,.405,.429,8,13,.615,13,20,33,10,5,4,16,20
876,Bradley,4,2014-11-25,,Texas A&M–Corpus Christi,REG (Non-Conf),W,52,38,,15,42,.357,3,13,.231,12,29,.414,.393,19,28,.679,7,23,34,7,4,3,15,24,13,44,.295,2,15,.133,11,29,.379,.318,10,15,.667,11,23,34,7,4,3,15,24
877,Bradley,5,2014-11-28,N,TCU,REG (Non-Conf),L,49,57,,15,42,.357,4,11,.364,11,31,.355,.405,15,24,.625,10,20,26,8,9,2,11,20,15,40,.375,2,16,.125,13,24,.542,.400,25,33,.758,6,20,26,8,9,2,11,20
878,Bradley,6,2014-11-29,N,Saint Louis,REG (Non-Conf),L,57,60,,19,46,.413,9,24,.375,10,22,.455,.511,10,16,.625,12,16,18,13,5,2,12,19,23,47,.489,6,19,.316,17,28,.607,.553,8,14,.571,2,16,18,13,5,2,12,19
879,Bradley,7,2014-12-02,,Central Michigan,REG (Non-Conf),W,84,73,,24,46,.522,8,20,.400,16,26,.615,.609,28,38,.737,10,17,19,10,8,2,10,30,21,48,.438,8,24,.333,13,24,.542,.521,23,30,.767,2,17,19,10,8,2,10,30
880,Bradley,8,2014-12-06,@,Memphis,REG (Non-Conf),L,45,73,,13,48,.271,6,21,.286,7,27,.259,.333,13,18,.722,13,21,33,15,9,7,8,15,21,49,.429,6,15,.400,15,34,.441,.490,25,40,.625,12,21,33,15,9,7,8,15
881,Bradley,9,2014-12-09,@,Kansas State,REG (Non-Conf),L,47,50,,16,46,.348,6,16,.375,10,30,.333,.413,9,13,.692,9,19,28,9,9,6,17,22,12,34,.353,5,10,.500,7,24,.292,.426,21,30,.700,9,19,28,9,9,6,17,22
882,Bradley,10,2014-12-18,,Eureka,REG (Non-Conf),W,80,38,,33,59,.559,4,12,.333,29,47,.617,.593,10,20,.500,16,14,26,6,7,2,21,17,17,58,.293,2,23,.087,15,35,.429,.310,2,7,.286,12,14,26,6,7,2,21,17
883,Bradley,11,2014-12-21,N,UC Irvine,REG (Non-Conf),L,47,55,,15,56,.268,3,13,.231,12,43,.279,.295,14,18,.778,16,25,30,9,6,4,16,17,18,44,.409,8,15,.533,10,29,.345,.500,11,18,.611,5,25,30,9,6,4,16,17
884,Bradley,12,2014-12-22,N,Little Rock,REG (Non-Conf),L,54,64,,18,63,.286,6,18,.333,12,45,.267,.333,12,22,.545,14,24,31,9,4,10,8,16,17,43,.395,8,22,.364,9,21,.429,.488,22,35,.629,7,24,31,9,4,10,8,16
885,Bradley,13,2014-12-28,,Illinois–Chicago,REG (Non-Conf),W,68,60,,19,41,.463,5,14,.357,14,27,.519,.524,25,40,.625,7,17,25,10,3,1,16,26,18,43,.419,6,18,.333,12,25,.480,.488,18,29,.621,8,17,25,10,3,1,16,26
886,Bradley,14,2014-12-31,@,Loyola Chicago,REG (Conf),L,49,64,,21,52,.404,3,19,.158,18,33,.545,.433,4,4,1.000,9,18,25,14,7,2,15,12,21,45,.467,8,17,.471,13,28,.464,.556,14,18,.778,7,18,25,14,7,2,15,12
887,Bradley,15,2015-01-03,,Southern Illinois,REG (Conf),W,63,44,,21,49,.429,4,12,.333,17,37,.459,.469,17,19,.895,5,20,30,6,5,3,15,17,16,48,.333,0,14,.000,16,34,.471,.333,12,16,.750,10,20,30,6,5,3,15,17
888,Bradley,16,2015-01-07,@,Wichita State,REG (Conf),L,43,63,,16,46,.348,4,18,.222,12,28,.429,.391,7,17,.412,4,26,37,15,5,7,9,15,22,51,.431,4,15,.267,18,36,.500,.471,15,22,.682,11,26,37,15,5,7,9,15
889,Bradley,17,2015-01-10,,Evansville,REG (Conf),L,56,66,,18,56,.321,3,15,.200,15,41,.366,.348,17,25,.680,13,26,32,17,6,3,15,19,24,45,.533,5,14,.357,19,31,.613,.589,13,23,.565,6,26,32,17,6,3,15,19
890,Bradley,18,2015-01-13,,Northern Iowa,REG (Conf),L,52,63,,15,51,.294,7,22,.318,8,29,.276,.363,15,16,.938,9,24,30,10,3,1,14,12,19,39,.487,7,16,.438,12,23,.522,.577,18,22,.818,6,24,30,10,3,1,14,12
891,Bradley,19,2015-01-17,@,Illinois State,REG (Conf),L,72,82,,25,50,.500,12,27,.444,13,23,.565,.620,10,16,.625,8,16,23,19,9,1,11,15,26,51,.510,13,25,.520,13,26,.500,.637,17,23,.739,7,16,23,19,9,1,11,15
892,Bradley,20,2015-01-21,@,Southern Illinois,REG (Conf),L,59,70,,20,48,.417,8,20,.400,12,28,.429,.500,11,14,.786,3,22,30,13,7,3,8,12,25,54,.463,8,17,.471,17,37,.459,.537,12,21,.571,8,22,30,13,7,3,8,12
893,Bradley,23,2015-01-31,@,Indiana State,REG (Conf),L,58,64,,23,59,.390,7,26,.269,16,33,.485,.449,5,5,1.000,7,27,38,15,6,4,15,7,21,54,.389,9,26,.346,12,28,.429,.472,13,17,.765,11,27,38,15,6,4,15,7
894,Bradley,24,2015-02-04,,Wichita State,REG (Conf),L,59,62,,20,56,.357,3,10,.300,17,46,.370,.384,16,22,.727,11,22,28,15,6,6,14,17,20,42,.476,4,13,.308,16,29,.552,.524,18,27,.667,6,22,28,15,6,6,14,17
895,Bradley,25,2015-02-07,@,Evansville,REG (Conf),W,56,53,,21,50,.420,5,18,.278,16,32,.500,.470,9,10,.900,5,21,26,13,6,2,16,14,19,47,.404,6,18,.333,13,29,.448,.468,9,15,.600,5,21,26,13,6,2,16,14
896,Bradley,26,2015-02-11,@,Drake,REG (Conf),L,54,60,,20,58,.345,8,26,.308,12,32,.375,.414,6,7,.857,9,25,26,9,1,4,9,10,18,37,.486,10,18,.556,8,19,.421,.622,14,14,1.000,1,25,26,9,1,4,9,10
897,Bradley,27,2015-02-15,,Loyola Chicago,REG (Conf),L,53,58,,17,46,.370,4,19,.211,13,27,.481,.413,15,25,.600,12,24,32,13,9,2,13,18,22,49,.449,5,15,.333,17,34,.500,.500,9,15,.600,8,24,32,13,9,2,13,18
898,Bradley,28,2015-02-18,,Illinois State,REG (Conf),L,47,60,,16,54,.296,4,17,.235,12,37,.324,.333,11,14,.786,14,22,30,13,10,8,10,12,23,52,.442,5,15,.333,18,37,.486,.490,9,13,.692,8,22,30,13,10,8,10,12
899,Bradley,29,2015-02-21,@,Northern Iowa,REG (Conf),L,39,56,,16,46,.348,3,19,.158,13,27,.481,.380,4,4,1.000,6,24,31,11,9,2,10,7,19,46,.413,9,29,.310,10,17,.588,.511,9,12,.750,7,24,31,11,9,2,10,7
900,Bradley,30,2015-02-25,@,Missouri State,REG (Conf),L,77,80,3OT,28,71,.394,2,18,.111,26,53,.491,.408,19,31,.613,18,26,39,14,7,7,19,26,28,65,.431,8,27,.296,20,38,.526,.492,16,24,.667,13,26,39,14,7,7,19,26
901,Bradley,31,2015-02-28,,Indiana State,REG (Conf),L,52,60,,20,60,.333,3,15,.200,17,45,.378,.358,9,16,.563,8,35,43,14,2,5,16,19,21,54,.389,5,17,.294,16,37,.432,.435,13,14,.929,8,35,43,14,2,5,16,19
903,Bradley,32,2015-03-05,N,Drake,CTOURN,W,52,50,OT,19,56,.339,6,20,.300,13,36,.361,.393,8,13,.615,11,27,31,11,4,5,12,16,16,43,.372,3,13,.231,13,30,.433,.407,15,16,.938,4,27,31,11,4,5,12,16
904,Bradley,33,2015-03-06,N,Northern Iowa,CTOURN,L,46,71,,15,45,.333,6,19,.316,9,26,.346,.400,10,15,.667,7,23,31,14,6,1,8,11,24,46,.522,10,18,.556,14,28,.500,.630,13,20,.650,8,23,31,14,6,1,8,11
906,Brigham Young,1,2014-11-14,,Long Beach State,REG (Non-Conf),W,95,90,,28,54,.519,11,24,.458,17,30,.567,.620,28,33,.848,7,15,24,15,10,3,18,25,33,61,.541,13,22,.591,20,39,.513,.648,11,20,.550,9,15,24,15,10,3,18,25
907,Brigham Young,2,2014-11-18,,Little Rock,REG (Non-Conf),W,91,62,,37,69,.536,7,20,.350,30,49,.612,.587,10,20,.500,12,21,28,10,3,4,14,18,21,61,.344,6,18,.333,15,43,.349,.393,14,19,.737,7,21,28,10,3,4,14,18
908,Brigham Young,3,2014-11-19,,Southern Virginia,REG (Non-Conf),W,101,48,,37,68,.544,5,21,.238,32,47,.681,.581,22,33,.667,15,19,29,8,9,1,26,26,18,62,.290,3,21,.143,15,41,.366,.315,9,11,.818,10,19,29,8,9,1,26,26
909,Brigham Young,4,2014-11-24,N,San Diego State,REG (Non-Conf),L,87,92,2OT,30,78,.385,13,30,.433,17,48,.354,.468,14,22,.636,12,30,43,17,6,9,15,17,32,66,.485,9,27,.333,23,39,.590,.553,19,31,.613,13,30,43,17,6,9,15,17
910,Brigham Young,5,2014-11-25,N,Chaminade,REG (Non-Conf),W,121,85,,41,74,.554,17,29,.586,24,45,.533,.669,22,26,.846,15,19,27,10,10,6,15,24,27,72,.375,10,25,.400,17,47,.362,.444,21,30,.700,8,19,27,10,10,6,15,24
911,Brigham Young,6,2014-11-26,N,Purdue,REG (Non-Conf),L,85,87,OT,27,62,.435,7,21,.333,20,41,.488,.492,24,32,.750,8,22,31,14,6,8,16,23,27,59,.458,5,17,.294,22,42,.524,.500,28,36,.778,9,22,31,14,6,8,16,23
912,Brigham Young,7,2014-11-29,,Eastern Kentucky,REG (Non-Conf),W,90,76,,32,55,.582,15,28,.536,17,27,.630,.718,11,15,.733,10,14,19,13,8,4,17,20,24,49,.490,9,24,.375,15,25,.600,.582,19,23,.826,5,14,19,13,8,4,17,20
913,Brigham Young,8,2014-12-02,@,Utah State,REG (Non-Conf),W,91,81,,26,66,.394,5,25,.200,21,41,.512,.432,34,39,.872,15,24,31,13,4,2,13,26,26,57,.456,8,16,.500,18,41,.439,.526,21,30,.700,7,24,31,13,4,2,13,26
914,Brigham Young,9,2014-12-06,N,Hawaii,REG (Non-Conf),W,90,70,,29,60,.483,9,24,.375,20,36,.556,.558,23,27,.852,12,19,27,16,13,2,12,20,25,66,.379,5,18,.278,20,48,.417,.417,15,20,.750,8,19,27,16,13,2,12,20
915,Brigham Young,10,2014-12-10,,Utah,REG (Non-Conf),L,61,65,,24,65,.369,7,20,.350,17,45,.378,.423,6,10,.600,8,31,38,9,5,6,15,14,22,48,.458,2,14,.143,20,34,.588,.479,19,30,.633,7,31,38,9,5,6,15,14
916,Brigham Young,11,2014-12-13,@,Weber State,REG (Non-Conf),W,76,60,,25,46,.543,12,19,.632,13,27,.481,.674,14,19,.737,8,16,24,11,6,2,10,17,19,51,.373,3,12,.250,16,39,.410,.402,19,24,.792,8,16,24,11,6,2,10,17
917,Brigham Young,12,2014-12-20,,Stanford,REG (Non-Conf),W,79,77,,26,61,.426,6,21,.286,20,40,.500,.475,21,29,.724,11,24,35,20,5,2,14,24,32,66,.485,6,15,.400,26,51,.510,.530,7,10,.700,11,24,35,20,5,2,14,24
918,Brigham Young,13,2014-12-23,,Massachusetts,REG (Non-Conf),W,77,71,OT,23,59,.390,5,21,.238,18,38,.474,.432,26,32,.813,11,27,35,14,8,3,15,25,27,59,.458,5,22,.227,22,37,.595,.500,12,17,.706,8,27,35,14,8,3,15,25
919,Brigham Young,14,2014-12-27,,Gonzaga,REG (Conf),L,80,87,,23,58,.397,7,25,.280,16,33,.485,.457,27,31,.871,8,29,38,22,7,3,10,21,32,65,.492,8,19,.421,24,46,.522,.554,15,21,.714,9,29,38,22,7,3,10,21
920,Brigham Young,15,2014-12-29,,Portland,REG (Conf),W,97,88,,33,65,.508,7,21,.333,26,44,.591,.562,24,31,.774,9,24,31,19,4,4,13,25,30,63,.476,9,23,.391,21,40,.525,.548,19,21,.905,7,24,31,19,4,4,13,25
921,Brigham Young,16,2015-01-01,@,Santa Clara,REG (Conf),W,81,46,,25,53,.472,8,22,.364,17,31,.548,.547,23,28,.821,8,21,27,13,6,0,11,19,17,56,.304,6,23,.261,11,33,.333,.357,6,15,.400,6,21,27,13,6,0,11,19
922,Brigham Young,17,2015-01-03,@,San Francisco,REG (Conf),W,99,68,,33,55,.600,15,28,.536,18,27,.667,.736,18,25,.720,8,17,26,17,5,1,9,22,24,58,.414,7,24,.292,17,34,.500,.474,13,21,.619,9,17,26,17,5,1,9,22
923,Brigham Young,18,2015-01-08,,Pepperdine,REG (Conf),L,61,67,,24,63,.381,6,26,.231,18,37,.486,.429,7,8,.875,8,24,33,17,7,4,10,13,23,54,.426,6,19,.316,17,35,.486,.481,15,20,.750,9,24,33,17,7,4,10,13
924,Brigham Young,19,2015-01-10,,Loyola Marymount,REG (Conf),W,85,72,,28,55,.509,13,29,.448,15,26,.577,.627,16,21,.762,10,15,26,18,6,1,16,18,27,60,.450,7,14,.500,20,46,.435,.508,11,15,.733,11,15,26,18,6,1,16,18
925,Brigham Young,20,2015-01-15,@,Pacific,REG (Conf),W,93,80,,28,52,.538,10,20,.500,18,32,.563,.635,27,32,.844,8,17,26,12,7,2,12,27,27,59,.458,4,18,.222,23,41,.561,.492,22,27,.815,9,17,26,12,7,2,12,27
926,Brigham Young,23,2015-01-29,,San Francisco,REG (Conf),W,78,74,,26,65,.400,3,20,.150,23,45,.511,.423,23,33,.697,9,30,36,15,3,2,17,28,27,56,.482,5,21,.238,22,35,.629,.527,15,24,.625,6,30,36,15,3,2,17,28
927,Brigham Young,24,2015-01-31,,Santa Clara,REG (Conf),W,78,57,,22,54,.407,15,29,.517,7,25,.280,.546,19,28,.679,10,22,29,12,5,3,8,22,21,61,.344,4,22,.182,17,39,.436,.377,11,16,.688,7,22,29,12,5,3,8,22
928,Brigham Young,25,2015-02-05,@,Pepperdine,REG (Conf),L,74,80,,25,53,.472,4,17,.235,21,36,.583,.509,20,27,.741,12,18,28,15,10,6,12,22,25,51,.490,5,20,.250,20,31,.645,.539,25,31,.806,10,18,28,15,10,6,12,22
929,Brigham Young,26,2015-02-07,@,Loyola Marymount,REG (Conf),W,87,68,,27,59,.458,6,20,.300,21,39,.538,.508,27,31,.871,16,17,24,16,6,5,10,23,24,55,.436,7,19,.368,17,36,.472,.500,13,19,.684,7,17,24,16,6,5,10,23
