Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
635,Baylor,27,2014-02-22,@,West Virginia,REG (Conf),W,88,75,,32,59,.542,9,20,.450,23,39,.590,.619,15,21,.714,11,19,30,9,3,2,4,17,22,55,.400,11,21,.524,11,34,.324,.500,20,25,.800,11,19,30,9,3,2,4,17
636,Baylor,28,2014-02-26,@,Texas,REG (Conf),L,69,74,,22,61,.361,8,22,.364,14,39,.359,.426,17,27,.630,16,21,36,17,1,8,7,16,28,59,.475,8,16,.500,20,43,.465,.542,10,19,.526,15,21,36,17,1,8,7,16
637,Baylor,29,2014-03-01,,Texas Tech,REG (Conf),W,59,49,,16,53,.302,7,31,.226,9,22,.409,.368,20,25,.800,18,15,23,12,4,2,12,21,20,42,.476,2,11,.182,18,31,.581,.500,7,17,.412,8,15,23,12,4,2,12,21
638,Baylor,30,2014-03-04,,Iowa State,REG (Conf),W,74,61,,27,57,.474,7,19,.368,20,38,.526,.535,13,17,.765,11,18,28,18,4,2,14,15,24,60,.400,12,29,.414,12,31,.387,.500,1,2,.500,10,18,28,18,4,2,14,15
639,Baylor,31,2014-03-08,@,Kansas State,REG (Conf),W,76,74,,24,48,.500,5,15,.333,19,33,.576,.552,23,32,.719,7,19,32,16,6,1,11,26,24,56,.429,7,18,.389,17,38,.447,.491,19,27,.704,13,19,32,16,6,1,11,26
641,Baylor,32,2014-03-12,N,TCU,CTOURN,W,76,68,,31,57,.544,4,13,.308,27,44,.614,.579,10,13,.769,15,13,22,17,12,1,9,12,24,53,.453,8,19,.421,16,34,.471,.528,12,19,.632,9,13,22,17,12,1,9,12
642,Baylor,33,2014-03-13,N,Oklahoma,CTOURN,W,78,73,,24,48,.500,7,14,.500,17,34,.500,.573,23,35,.657,12,18,30,18,6,2,9,21,28,66,.424,12,35,.343,16,31,.516,.515,5,7,.714,12,18,30,18,6,2,9,21
643,Baylor,34,2014-03-14,N,Texas,CTOURN,W,86,69,,25,58,.431,12,24,.500,13,34,.382,.534,24,30,.800,16,19,41,18,3,4,5,20,31,78,.397,5,15,.333,26,63,.413,.429,2,8,.250,22,19,41,18,3,4,5,20
644,Baylor,35,2014-03-15,N,Iowa State,CTOURN,L,65,74,,23,57,.404,8,23,.348,15,34,.441,.474,11,16,.688,8,29,38,14,4,0,12,14,24,48,.500,8,15,.533,16,33,.485,.583,18,24,.750,9,29,38,14,4,0,12,14
646,Baylor,36,2014-03-21,N,Nebraska,ROUND-64,W,74,60,,17,42,.405,2,13,.154,15,29,.517,.429,38,48,.792,7,19,24,7,9,7,11,29,23,54,.426,4,21,.190,19,33,.576,.463,10,16,.625,5,19,24,7,9,7,11,29
647,Baylor,37,2014-03-23,N,Creighton,ROUND-32,W,85,55,,30,47,.638,11,18,.611,19,29,.655,.755,14,21,.667,4,14,21,11,4,0,8,19,22,55,.400,5,24,.208,17,31,.548,.445,6,9,.667,7,14,21,11,4,0,8,19
648,Baylor,38,2014-03-27,N,Wisconsin,ROUND-16,L,52,69,,18,57,.316,2,15,.133,16,42,.381,.333,14,18,.778,9,27,35,18,1,6,10,16,26,51,.510,6,16,.375,20,35,.571,.569,11,20,.550,8,27,35,18,1,6,10,16
650,Belmont,1,2013-11-08,@,Lipscomb,REG (Non-Conf),W,87,83,,24,49,.490,6,22,.273,18,27,.667,.551,33,52,.635,3,28,39,20,6,0,24,35,31,59,.525,12,32,.375,19,27,.704,.627,9,19,.474,11,28,39,20,6,0,24,35
651,Belmont,2,2013-11-11,@,Richmond,REG (Non-Conf),L,61,69,,23,56,.411,4,18,.222,19,38,.500,.446,11,15,.733,11,21,35,11,10,4,11,20,24,58,.414,3,21,.143,21,37,.568,.440,18,26,.692,14,21,35,11,10,4,11,20
652,Belmont,3,2013-11-14,,Indiana State,REG (Non-Conf),W,96,95,,31,52,.596,5,14,.357,26,38,.684,.644,29,36,.806,8,15,25,12,8,3,15,25,31,62,.500,9,22,.409,22,40,.550,.573,24,29,.828,10,15,25,12,8,3,15,25
653,Belmont,4,2013-11-17,@,North Carolina,REG (Non-Conf),W,83,80,,24,53,.453,15,37,.405,9,16,.563,.594,20,22,.909,6,23,44,11,11,1,13,19,28,58,.483,2,7,.286,26,51,.510,.500,22,48,.458,21,23,44,11,11,1,13,19
654,Belmont,5,2013-11-20,,Lipscomb,REG (Non-Conf),W,94,64,,35,62,.565,10,27,.370,25,35,.714,.645,14,19,.737,10,17,28,12,7,1,12,19,21,62,.339,6,20,.300,15,42,.357,.387,16,25,.640,11,17,28,12,7,1,12,19
655,Belmont,6,2013-11-23,N,Holy Cross,REG (Non-Conf),W,81,70,,29,51,.569,9,17,.529,20,34,.588,.657,14,21,.667,8,14,19,10,8,2,16,18,21,47,.447,7,17,.412,14,30,.467,.521,21,24,.875,5,14,19,10,8,2,16,18
656,Belmont,7,2013-11-24,N,Hofstra,REG (Non-Conf),W,85,75,,30,69,.435,12,27,.444,18,42,.429,.522,13,16,.813,13,24,34,13,4,5,15,17,26,53,.491,9,23,.391,17,30,.567,.575,14,19,.737,10,24,34,13,4,5,15,17
657,Belmont,8,2013-11-26,,Brescia,REG (Non-Conf),W,102,68,,42,68,.618,12,25,.480,30,43,.698,.706,6,10,.600,12,14,17,14,5,2,19,17,25,52,.481,11,23,.478,14,29,.483,.587,7,8,.875,3,14,17,14,5,2,19,17
658,Belmont,9,2013-12-01,,VCU,REG (Non-Conf),L,68,81,,25,56,.446,11,27,.407,14,29,.483,.545,7,13,.538,4,25,30,12,15,3,15,16,29,59,.492,7,18,.389,22,41,.537,.551,16,18,.889,5,25,30,12,15,3,15,16
659,Belmont,10,2013-12-03,@,Middle Tennessee,REG (Non-Conf),W,70,58,,19,49,.388,7,20,.350,12,29,.414,.459,25,32,.781,6,21,35,7,6,6,14,27,21,55,.382,2,18,.111,19,37,.514,.400,14,23,.609,14,21,35,7,6,6,14,27
660,Belmont,11,2013-12-14,@,South Dakota State,REG (Non-Conf),L,72,85,,25,51,.490,10,21,.476,15,30,.500,.588,12,17,.706,5,22,29,14,8,4,12,16,27,47,.574,7,19,.368,20,28,.714,.649,24,33,.727,7,22,29,14,8,4,12,16
661,Belmont,12,2013-12-17,@,Denver,REG (Non-Conf),L,62,90,,21,50,.420,4,19,.211,17,31,.548,.460,16,22,.727,10,24,30,21,11,1,12,21,30,54,.556,12,23,.522,18,31,.581,.667,18,23,.783,6,24,30,21,11,1,12,21
662,Belmont,13,2013-12-21,@,Kentucky,REG (Non-Conf),L,80,93,,30,64,.469,11,30,.367,19,34,.559,.555,9,13,.692,6,26,38,14,2,4,7,17,32,58,.552,3,14,.214,29,44,.659,.578,26,36,.722,12,26,38,14,2,4,7,17
663,Belmont,14,2013-12-28,@,Indiana State,REG (Non-Conf),L,73,85,,24,51,.471,10,26,.385,14,25,.560,.569,15,22,.682,7,22,31,16,11,6,13,20,31,62,.500,7,16,.438,24,46,.522,.556,16,20,.800,9,22,31,16,11,6,13,20
664,Belmont,15,2014-01-02,,Jacksonville State,REG (Conf),W,78,67,,30,47,.638,7,11,.636,23,36,.639,.713,11,17,.647,6,12,26,13,8,2,14,12,25,55,.455,5,17,.294,20,38,.526,.500,12,16,.750,14,12,26,13,8,2,14,12
665,Belmont,16,2014-01-04,,Tennessee Tech,REG (Conf),W,64,62,,21,50,.420,5,21,.238,16,29,.552,.470,17,22,.773,11,21,27,7,9,4,19,24,21,43,.488,5,15,.333,16,28,.571,.547,15,19,.789,6,21,27,7,9,4,19,24
666,Belmont,17,2014-01-09,@,Southeast Missouri State,REG (Conf),W,107,94,,38,60,.633,17,26,.654,21,34,.618,.775,14,19,.737,4,19,27,17,3,2,12,19,34,59,.576,10,23,.435,24,36,.667,.661,16,20,.800,8,19,27,17,3,2,12,19
667,Belmont,18,2014-01-11,@,UT Martin,REG (Conf),W,87,72,,28,48,.583,7,14,.500,21,34,.618,.656,24,32,.750,4,18,34,12,9,3,10,27,24,70,.343,7,19,.368,17,51,.333,.393,17,22,.773,16,18,34,12,9,3,10,27
668,Belmont,19,2014-01-16,@,Eastern Kentucky,REG (Conf),L,63,74,,18,48,.375,9,30,.300,9,18,.500,.469,18,26,.692,11,16,20,15,11,2,9,22,27,52,.519,8,26,.308,19,26,.731,.596,12,19,.632,4,16,20,15,11,2,9,22
669,Belmont,20,2014-01-18,@,Tennessee State,REG (Conf),W,79,65,,29,57,.509,10,24,.417,19,33,.576,.596,11,15,.733,8,21,32,10,6,1,14,21,25,55,.455,4,19,.211,21,36,.583,.491,11,17,.647,11,21,32,10,6,1,14,21
670,Belmont,23,2014-01-25,,Eastern Kentucky,REG (Conf),W,84,81,,26,50,.520,9,24,.375,17,26,.654,.610,23,31,.742,5,19,26,13,7,1,14,25,25,57,.439,10,28,.357,15,29,.517,.526,21,26,.808,7,19,26,13,7,1,14,25
671,Belmont,24,2014-01-29,@,Morehead State,REG (Conf),W,76,73,,23,50,.460,7,19,.368,16,31,.516,.530,23,33,.697,5,24,38,14,3,3,16,27,25,53,.472,9,21,.429,16,32,.500,.557,14,24,.583,14,24,38,14,3,3,16,27
672,Belmont,25,2014-02-01,@,Tennessee Tech,REG (Conf),L,76,81,,24,61,.393,10,27,.370,14,34,.412,.475,18,24,.750,8,31,39,11,11,3,18,22,21,51,.412,7,16,.438,14,35,.400,.480,32,47,.681,8,31,39,11,11,3,18,22
673,Belmont,26,2014-02-06,,Murray State,REG (Conf),W,99,96,,32,57,.561,9,20,.450,23,37,.622,.640,26,34,.765,8,17,31,14,9,4,12,25,31,65,.477,12,26,.462,19,39,.487,.569,22,34,.647,14,17,31,14,9,4,12,25
674,Belmont,27,2014-02-08,,Austin Peay,REG (Conf),W,93,68,,35,66,.530,13,30,.433,22,36,.611,.629,10,11,.909,8,21,34,10,4,1,15,14,23,55,.418,3,11,.273,20,44,.455,.445,19,30,.633,13,21,34,10,4,1,15,14
675,Belmont,28,2014-02-13,,Tennessee State,REG (Conf),W,73,71,,27,58,.466,8,23,.348,19,35,.543,.534,11,16,.688,8,23,37,11,5,4,15,19,25,59,.424,5,18,.278,20,41,.488,.466,16,19,.842,14,23,37,11,5,4,15,19
676,Belmont,29,2014-02-20,,Eastern Illinois,REG (Conf),W,82,63,,30,52,.577,13,25,.520,17,27,.630,.702,9,12,.750,4,17,31,13,4,7,13,12,24,59,.407,4,15,.267,20,44,.455,.441,11,21,.524,14,17,31,13,4,7,13,12
677,Belmont,30,2014-02-26,@,SIU Edwardsville,REG (Conf),W,94,75,,35,62,.565,8,25,.320,27,37,.730,.629,16,22,.727,11,18,22,13,6,2,12,18,28,57,.491,6,17,.353,22,40,.550,.544,13,18,.722,4,18,22,13,6,2,12,18
678,Belmont,31,2014-03-01,@,Jacksonville State,REG (Conf),W,76,53,,29,46,.630,7,14,.500,22,32,.688,.707,11,22,.500,3,20,30,12,9,5,17,24,18,48,.375,5,15,.333,13,33,.394,.427,12,22,.545,10,20,30,12,9,5,17,24
680,Belmont,32,2014-03-07,N,Morehead State,CTOURN,W,86,63,,27,51,.529,11,24,.458,16,27,.593,.637,21,25,.840,7,20,30,10,6,1,13,21,20,51,.392,3,17,.176,17,34,.500,.422,20,29,.690,10,20,30,10,6,1,13,21
681,Belmont,33,2014-03-08,N,Eastern Kentucky,CTOURN,L,73,79,,23,50,.460,8,24,.333,15,26,.577,.540,19,23,.826,8,17,19,17,8,3,9,21,23,45,.511,11,22,.500,12,23,.522,.633,22,29,.759,2,17,19,17,8,3,9,21
683,Belmont,34,2014-03-18,@,Green Bay,NIT,W,80,65,,28,59,.475,10,27,.370,18,32,.563,.559,14,19,.737,10,21,27,10,7,3,21,19,24,47,.511,3,13,.231,21,34,.618,.543,14,23,.609,6,21,27,10,7,3,21,19
684,Belmont,35,2014-03-21,,Robert Morris,NIT,W,82,71,,25,58,.431,8,26,.308,17,32,.531,.500,24,25,.960,8,22,34,9,10,2,15,20,26,66,.394,9,29,.310,17,37,.459,.462,10,12,.833,12,22,34,9,10,2,15,20
685,Belmont,36,2014-03-25,@,Clemson,NIT,L,68,73,,25,65,.385,12,32,.375,13,33,.394,.477,6,8,.750,16,22,30,14,5,7,11,15,27,56,.482,10,21,.476,17,35,.486,.571,9,11,.818,8,22,30,14,5,7,11,15
687,Bethune-Cookman,1,2013-11-09,,Trinity Baptist,REG (Non-Conf),W,91,74,,28,66,.424,7,27,.259,21,39,.538,.477,28,36,.778,18,20,23,10,8,3,18,27,20,49,.408,10,19,.526,10,30,.333,.510,24,36,.667,3,20,23,10,8,3,18,27
688,Bethune-Cookman,2,2013-11-12,@,South Florida,REG (Non-Conf),L,65,91,,21,72,.292,10,28,.357,11,44,.250,.361,13,15,.867,16,28,38,22,11,8,10,17,31,63,.492,4,17,.235,27,46,.587,.524,25,32,.781,10,28,38,22,11,8,10,17
689,Bethune-Cookman,3,2013-11-17,@,UCF,REG (Non-Conf),L,63,83,,22,56,.393,7,20,.350,15,36,.417,.455,12,16,.750,3,31,49,14,4,4,11,14,29,66,.439,8,22,.364,21,44,.477,.500,17,27,.630,18,31,49,14,4,4,11,14
690,Bethune-Cookman,4,2013-11-19,,Trinity (FL),REG (Non-Conf),W,98,55,,32,56,.571,7,16,.438,25,40,.625,.634,27,36,.750,12,14,18,15,7,2,16,24,21,53,.396,4,19,.211,17,34,.500,.434,9,12,.750,4,14,18,15,7,2,16,24
691,Bethune-Cookman,5,2013-11-21,,Florida International,REG (Non-Conf),L,67,82,,23,61,.377,7,22,.318,16,39,.410,.434,14,22,.636,8,30,45,12,4,4,14,17,22,51,.431,7,21,.333,15,30,.500,.500,31,39,.795,15,30,45,12,4,4,14,17
692,Bethune-Cookman,6,2013-11-25,@,New Mexico State,REG (Non-Conf),L,56,79,,24,53,.453,5,10,.500,19,43,.442,.500,3,4,.750,9,19,33,18,3,3,11,9,28,50,.560,6,14,.429,22,36,.611,.620,17,22,.773,14,19,33,18,3,3,11,9
693,Bethune-Cookman,7,2013-11-27,@,Colorado State,REG (Non-Conf),L,52,66,,19,47,.404,4,8,.500,15,39,.385,.447,10,11,.909,7,17,24,7,4,7,5,11,17,42,.405,3,8,.375,14,34,.412,.440,29,36,.806,7,17,24,7,4,7,5,11
694,Bethune-Cookman,8,2013-11-29,@,Prairie View A&M,REG (Non-Conf),L,80,89,,27,61,.443,10,20,.500,17,41,.415,.525,16,18,.889,12,20,33,18,5,3,7,14,28,55,.509,8,17,.471,20,38,.526,.582,25,29,.862,13,20,33,18,5,3,7,14
695,Bethune-Cookman,9,2013-11-30,@,Northern Colorado,REG (Non-Conf),L,60,65,,23,44,.523,9,17,.529,14,27,.519,.625,5,9,.556,5,17,25,6,10,2,7,15,17,45,.378,2,12,.167,15,33,.455,.400,29,42,.690,8,17,25,6,10,2,7,15
696,Bethune-Cookman,10,2013-12-03,@,Stetson,REG (Non-Conf),L,52,56,,20,62,.323,1,15,.067,19,47,.404,.331,11,14,.786,17,21,31,16,3,6,12,13,20,51,.392,6,21,.286,14,30,.467,.451,10,17,.588,10,21,31,16,3,6,12,13
697,Bethune-Cookman,11,2013-12-07,@,Norfolk State,REG (Conf),L,45,59,,16,53,.302,4,18,.222,12,35,.343,.340,9,15,.600,8,26,33,12,4,7,10,15,22,52,.423,2,12,.167,20,40,.500,.442,13,16,.813,7,26,33,12,4,7,10,15
698,Bethune-Cookman,12,2013-12-09,@,Hampton,REG (Conf),L,52,85,,16,59,.271,3,18,.167,13,41,.317,.297,17,26,.654,19,21,32,13,8,9,9,18,27,52,.519,8,19,.421,19,33,.576,.596,23,33,.697,11,21,32,13,8,9,9,18
699,Bethune-Cookman,13,2013-12-14,@,Akron,REG (Non-Conf),L,56,84,,21,54,.389,4,14,.286,17,40,.425,.426,10,18,.556,10,20,29,17,7,8,11,19,27,46,.587,10,21,.476,17,25,.680,.696,20,32,.625,9,20,29,17,7,8,11,19
700,Bethune-Cookman,14,2013-12-17,@,Youngstown State,REG (Non-Conf),L,59,71,,21,48,.438,8,21,.381,13,27,.481,.521,9,17,.529,10,15,24,14,6,2,7,15,22,50,.440,11,28,.393,11,22,.500,.550,16,26,.615,9,15,24,14,6,2,7,15
701,Bethune-Cookman,15,2013-12-21,@,North Florida,REG (Non-Conf),L,64,68,,22,54,.407,7,18,.389,15,36,.417,.472,13,22,.591,10,22,31,17,6,8,14,14,25,49,.510,6,14,.429,19,35,.543,.571,12,19,.632,9,22,31,17,6,8,14,14
702,Bethune-Cookman,16,2013-12-30,@,Detroit Mercy,REG (Non-Conf),L,53,73,,13,47,.277,7,27,.259,6,20,.300,.351,20,30,.667,9,29,35,14,9,5,11,24,24,48,.500,7,20,.350,17,28,.607,.573,18,28,.643,6,29,35,14,9,5,11,24
703,Bethune-Cookman,17,2014-01-03,@,Northern Illinois,REG (Non-Conf),L,51,65,,16,54,.296,8,26,.308,8,28,.286,.370,11,15,.733,10,27,34,8,6,3,14,17,19,41,.463,2,9,.222,17,32,.531,.488,25,32,.781,7,27,34,8,6,3,14,17
704,Bethune-Cookman,18,2014-01-11,,North Carolina A&T,REG (Conf),L,67,70,,23,55,.418,8,28,.286,15,27,.556,.491,13,18,.722,10,23,33,10,5,2,18,19,18,43,.419,5,12,.417,13,31,.419,.477,29,33,.879,10,23,33,10,5,2,18,19
705,Bethune-Cookman,19,2014-01-13,,North Carolina Central,REG (Conf),L,49,64,,16,47,.340,5,15,.333,11,32,.344,.394,12,17,.706,11,21,33,16,12,4,16,20,23,49,.469,4,12,.333,19,37,.514,.510,14,22,.636,12,21,33,16,12,4,16,20
706,Bethune-Cookman,20,2014-01-18,@,Savannah State,REG (Conf),L,60,70,OT,18,51,.353,4,19,.211,14,32,.438,.392,20,27,.741,6,22,35,9,5,5,14,20,22,47,.468,5,13,.385,17,34,.500,.521,21,32,.656,13,22,35,9,5,5,14,20
707,Bethune-Cookman,23,2014-01-27,,Howard,REG (Conf),W,58,47,,16,50,.320,6,21,.286,10,29,.345,.380,20,26,.769,8,22,28,5,8,4,23,23,11,41,.268,3,14,.214,8,27,.296,.305,22,29,.759,6,22,28,5,8,4,23,23
708,Bethune-Cookman,24,2014-02-01,,Savannah State,REG (Conf),L,40,50,,14,40,.350,6,15,.400,8,25,.320,.425,6,7,.857,6,19,25,8,6,4,14,11,18,37,.486,5,14,.357,13,23,.565,.554,9,12,.750,6,19,25,8,6,4,14,11
709,Bethune-Cookman,25,2014-02-03,,South Carolina State,REG (Conf),W,91,59,,29,41,.707,15,18,.833,14,23,.609,.890,18,20,.900,3,10,22,11,5,3,12,14,22,58,.379,4,19,.211,18,39,.462,.414,11,16,.688,12,10,22,11,5,3,12,14
710,Bethune-Cookman,26,2014-02-08,@,North Carolina Central,REG (Conf),L,54,77,,17,42,.405,6,16,.375,11,26,.423,.476,14,18,.778,7,16,19,18,10,7,10,18,26,42,.619,9,14,.643,17,28,.607,.726,16,20,.800,3,16,19,18,10,7,10,18
711,Bethune-Cookman,27,2014-02-10,@,North Carolina A&T,REG (Conf),W,72,71,,26,52,.500,5,13,.385,21,39,.538,.548,15,26,.577,8,22,30,15,3,6,9,22,22,52,.423,9,23,.391,13,29,.448,.510,18,27,.667,8,22,30,15,3,6,9,22
712,Bethune-Cookman,28,2014-02-15,,Delaware State,REG (Conf),L,67,79,,22,52,.423,8,25,.320,14,27,.519,.500,15,20,.750,6,23,27,16,3,1,8,17,25,41,.610,11,20,.550,14,21,.667,.744,18,20,.900,4,23,27,16,3,1,8,17
713,Bethune-Cookman,29,2014-02-22,,Florida A&M,REG (Conf),L,75,80,,26,60,.433,9,18,.500,17,42,.405,.508,14,20,.700,11,24,39,12,7,6,16,21,24,56,.429,9,19,.474,15,37,.405,.509,23,34,.676,15,24,39,12,7,6,16,21
714,Bethune-Cookman,30,2014-03-01,@,Morgan State,REG (Conf),L,61,65,,20,54,.370,5,15,.333,15,39,.385,.417,16,22,.727,6,28,42,10,4,6,18,18,22,54,.407,3,21,.143,19,33,.576,.435,18,33,.545,14,28,42,10,4,6,18,18
715,Bethune-Cookman,31,2014-03-06,@,Florida A&M,REG (Conf),W,70,68,,25,56,.446,4,14,.286,21,42,.500,.482,16,24,.667,8,24,41,12,8,6,17,22,25,67,.373,5,20,.250,20,47,.426,.410,13,23,.565,17,24,41,12,8,6,17,22
717,Bethune-Cookman,32,2014-03-11,N,Coppin State,CTOURN,L,68,75,,24,58,.414,9,29,.310,15,29,.517,.491,11,13,.846,9,25,35,19,5,2,14,16,24,49,.490,8,19,.421,16,30,.533,.571,19,28,.679,10,25,35,19,5,2,14,16
719,Binghamton,1,2013-11-08,,Loyola (MD),REG (Non-Conf),L,74,79,,25,64,.391,9,20,.450,16,44,.364,.461,15,16,.938,16,20,33,11,8,7,17,19,26,52,.500,7,16,.438,19,36,.528,.567,20,29,.690,13,20,33,11,8,7,17,19
720,Binghamton,2,2013-11-10,@,Brown,REG (Non-Conf),L,57,74,,17,56,.304,5,16,.313,12,40,.300,.348,18,33,.545,11,28,41,14,9,7,14,26,27,62,.435,5,17,.294,22,45,.489,.476,15,28,.536,13,28,41,14,9,7,14,26
721,Binghamton,3,2013-11-13,@,Cornell,REG (Non-Conf),W,89,79,,24,54,.444,14,25,.560,10,29,.345,.574,27,34,.794,7,22,33,20,3,8,8,22,30,63,.476,10,27,.370,20,36,.556,.556,9,11,.818,11,22,33,20,3,8,8,22
722,Binghamton,4,2013-11-16,,Navy,REG (Non-Conf),L,50,68,,13,46,.283,2,19,.105,11,27,.407,.304,22,31,.710,5,29,35,9,9,1,15,24,22,52,.423,4,13,.308,18,39,.462,.462,20,28,.714,6,29,35,9,9,1,15,24
723,Binghamton,5,2013-11-23,,Radford,REG (Non-Conf),L,63,69,,20,51,.392,4,14,.286,16,37,.432,.431,19,31,.613,9,22,31,9,8,2,13,23,19,51,.373,6,16,.375,13,35,.371,.431,25,34,.735,9,22,31,9,8,2,13,23
724,Binghamton,6,2013-11-26,@,Saint Peter's,REG (Non-Conf),L,57,70,,20,47,.426,6,20,.300,14,27,.519,.489,11,21,.524,3,25,36,12,10,2,14,20,26,62,.419,7,23,.304,19,39,.487,.476,11,16,.688,11,25,36,12,10,2,14,20
725,Binghamton,7,2013-12-01,,Colgate,REG (Non-Conf),L,64,93,,22,53,.415,8,17,.471,14,36,.389,.491,12,21,.571,6,22,23,18,8,1,10,20,34,51,.667,15,24,.625,19,27,.704,.814,10,12,.833,1,22,23,18,8,1,10,20
726,Binghamton,8,2013-12-04,@,Mount St. Mary's,REG (Non-Conf),W,74,70,,25,47,.532,6,10,.600,19,37,.514,.596,18,24,.750,7,12,25,12,10,0,9,24,23,67,.343,9,29,.310,14,38,.368,.410,15,20,.750,13,12,25,12,10,0,9,24
727,Binghamton,9,2013-12-07,@,Syracuse,REG (Non-Conf),L,65,93,,19,50,.380,6,22,.273,13,28,.464,.440,21,32,.656,13,20,40,24,12,6,9,23,33,72,.458,13,36,.361,20,36,.556,.549,14,24,.583,20,20,40,24,12,6,9,23
728,Binghamton,10,2013-12-14,@,Monmouth,REG (Non-Conf),L,46,74,,12,46,.261,3,22,.136,9,24,.375,.293,19,30,.633,8,26,37,18,3,3,7,24,28,63,.444,11,28,.393,17,35,.486,.532,7,15,.467,11,26,37,18,3,3,7,24
729,Binghamton,11,2013-12-23,@,Buffalo,REG (Non-Conf),L,57,87,,18,45,.400,3,12,.250,15,33,.455,.433,18,25,.720,9,21,37,21,7,7,7,21,28,59,.475,9,24,.375,19,35,.543,.551,22,30,.733,16,21,37,21,7,7,7,21
730,Binghamton,12,2013-12-28,,Bryant,REG (Non-Conf),W,67,62,,23,61,.377,8,21,.381,15,40,.375,.443,13,25,.520,12,29,38,12,8,5,15,21,22,58,.379,5,24,.208,17,34,.500,.422,13,17,.765,9,29,38,12,8,5,15,21
731,Binghamton,13,2013-12-31,@,Saint Joseph's,REG (Non-Conf),L,44,71,,15,52,.288,5,23,.217,10,29,.345,.337,9,14,.643,2,36,47,21,5,2,12,12,26,52,.500,14,26,.538,12,26,.462,.635,5,14,.357,11,36,47,21,5,2,12,12
732,Binghamton,14,2014-01-05,@,Maine,REG (Conf),L,66,82,,25,67,.373,4,24,.167,21,43,.488,.403,12,22,.545,8,35,45,22,14,5,16,20,30,68,.441,8,24,.333,22,44,.500,.500,14,22,.636,10,35,45,22,14,5,16,20
733,Binghamton,15,2014-01-09,,New Hampshire,REG (Conf),W,67,38,,25,47,.532,10,19,.526,15,28,.536,.638,7,10,.700,5,18,25,5,8,1,16,13,11,45,.244,5,20,.250,6,25,.240,.300,11,21,.524,7,18,25,5,8,1,16,13
734,Binghamton,16,2014-01-11,,UMass Lowell,REG (Conf),L,59,71,,21,55,.382,4,22,.182,17,33,.515,.418,13,16,.813,11,21,27,17,4,0,7,18,24,48,.500,10,22,.455,14,26,.538,.604,13,17,.765,6,21,27,17,4,0,7,18
735,Binghamton,17,2014-01-15,@,Stony Brook,REG (Conf),L,47,67,,14,44,.318,6,16,.375,8,28,.286,.386,13,19,.684,6,27,37,14,11,4,17,19,21,44,.477,5,12,.417,16,32,.500,.534,20,24,.833,10,27,37,14,11,4,17,19
736,Binghamton,18,2014-01-20,@,Albany (NY),REG (Conf),L,60,66,,15,44,.341,8,24,.333,7,20,.350,.432,22,26,.846,9,18,34,12,7,1,19,23,22,46,.478,7,16,.438,15,30,.500,.554,15,27,.556,16,18,34,12,7,1,19,23
737,Binghamton,19,2014-01-23,,Hartford,REG (Conf),L,54,56,,18,45,.400,4,16,.250,14,29,.483,.444,14,18,.778,4,20,26,14,5,3,15,19,19,46,.413,10,28,.357,9,18,.500,.522,8,11,.727,6,20,26,14,5,3,15,19
738,Binghamton,20,2014-01-26,@,Vermont,REG (Conf),L,39,72,,14,43,.326,4,12,.333,10,31,.323,.372,7,12,.583,3,25,29,18,11,8,13,11,24,42,.571,7,15,.467,17,27,.630,.655,17,21,.810,4,25,29,18,11,8,13,11
739,Binghamton,23,2014-02-04,,Stony Brook,REG (Conf),L,53,58,,13,38,.342,5,18,.278,8,20,.400,.408,22,35,.629,7,21,31,6,5,1,10,25,17,51,.333,4,15,.267,13,36,.361,.373,20,30,.667,10,21,31,6,5,1,10,25
740,Binghamton,24,2014-02-08,,Maine,REG (Conf),W,73,58,,25,58,.431,6,16,.375,19,42,.452,.483,17,25,.680,13,20,29,12,4,1,11,22,23,64,.359,6,20,.300,17,44,.386,.406,6,9,.667,9,20,29,12,4,1,11,22
741,Binghamton,25,2014-02-12,@,New Hampshire,REG (Conf),W,72,71,OT,25,70,.357,7,23,.304,18,47,.383,.407,15,19,.789,10,33,37,18,3,7,20,20,24,50,.480,11,21,.524,13,29,.448,.590,12,14,.857,4,33,37,18,3,7,20,20
742,Binghamton,26,2014-02-19,,Albany (NY),REG (Conf),L,48,57,,18,55,.327,8,25,.320,10,30,.333,.400,4,5,.800,8,25,36,13,12,4,14,12,21,51,.412,5,16,.313,16,35,.457,.461,10,18,.556,11,25,36,13,12,4,14,12
743,Binghamton,27,2014-02-22,@,UMBC,REG (Conf),W,72,70,,22,50,.440,6,18,.333,16,32,.500,.500,22,29,.759,9,15,22,18,8,3,14,24,24,47,.511,7,22,.318,17,25,.680,.585,15,24,.625,7,15,22,18,8,3,14,24
