Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
3219,Georgia State,23,2016-02-13,@,Troy,REG (Conf),L,53,54,,19,55,.345,2,12,.167,17,43,.395,.364,13,22,.591,10,25,31,11,6,9,17,19,17,45,.378,7,18,.389,10,27,.370,.456,13,18,.722,6,25,31,11,6,9,17,19
3220,Georgia State,24,2016-02-18,,Little Rock,REG (Conf),L,49,57,,18,47,.383,4,13,.308,14,34,.412,.426,9,13,.692,5,23,37,8,7,4,8,15,22,58,.379,5,17,.294,17,41,.415,.422,8,13,.615,14,23,37,8,7,4,8,15
3221,Georgia State,25,2016-02-20,,Arkansas State,REG (Conf),W,69,61,,27,59,.458,5,16,.313,22,43,.512,.500,10,15,.667,7,26,36,10,3,1,13,17,17,53,.321,5,17,.294,12,36,.333,.368,22,27,.815,10,26,36,10,3,1,13,17
3222,Georgia State,26,2016-02-23,@,Georgia Southern,REG (Conf),L,52,54,,21,53,.396,6,18,.333,15,35,.429,.453,4,9,.444,7,22,29,10,9,8,12,11,17,49,.347,7,29,.241,10,20,.500,.418,13,18,.722,7,22,29,10,9,8,12,11
3223,Georgia State,27,2016-02-27,,Appalachian State,REG (Conf),W,83,70,,32,63,.508,7,16,.438,25,47,.532,.563,12,15,.800,9,18,29,11,2,2,9,18,21,56,.375,10,26,.385,11,30,.367,.464,18,23,.783,11,18,29,11,2,2,9,18
3224,Georgia State,28,2016-03-03,@,Louisiana–Lafayette,REG (Conf),W,72,69,,28,56,.500,4,10,.400,24,46,.522,.536,12,16,.750,5,24,32,11,3,4,14,18,23,51,.451,6,18,.333,17,33,.515,.510,17,23,.739,8,24,32,11,3,4,14,18
3225,Georgia State,29,2016-03-05,@,Louisiana–Monroe,REG (Conf),L,78,91,,28,59,.475,7,16,.438,21,43,.488,.534,15,19,.789,5,26,32,20,3,4,13,15,31,52,.596,8,21,.381,23,31,.742,.673,21,25,.840,6,26,32,20,3,4,13,15
3227,Georgia State,30,2016-03-10,N,Texas State,CTOURN,L,61,63,,23,50,.460,7,15,.467,16,35,.457,.530,8,12,.667,6,22,28,19,9,0,14,13,23,45,.511,7,17,.412,16,28,.571,.589,10,16,.625,6,22,28,19,9,0,14,13
3229,Georgia Tech,1,2015-11-13,,Cornell,REG (Non-Conf),W,116,81,,47,78,.603,8,23,.348,39,55,.709,.654,14,23,.609,18,16,22,14,2,0,13,21,28,60,.467,13,31,.419,15,29,.517,.575,12,19,.632,6,16,22,14,2,0,13,21
3230,Georgia Tech,2,2015-11-16,,Tennessee,REG (Non-Conf),W,69,67,,28,71,.394,2,19,.105,26,52,.500,.408,11,18,.611,17,25,43,9,6,4,16,16,27,77,.351,4,15,.267,23,62,.371,.377,9,17,.529,18,25,43,9,6,4,16,16
3231,Georgia Tech,3,2015-11-19,,Green Bay,REG (Non-Conf),W,107,77,,42,75,.560,11,24,.458,31,51,.608,.633,12,18,.667,13,19,26,14,7,2,10,16,29,71,.408,6,19,.316,23,52,.442,.451,13,21,.619,7,19,26,14,7,2,10,16
3232,Georgia Tech,4,2015-11-22,,East Tennessee State,REG (Non-Conf),L,68,69,,22,54,.407,5,17,.294,17,37,.459,.454,19,22,.864,11,19,26,8,6,1,7,23,27,57,.474,6,17,.353,21,40,.525,.526,9,10,.900,7,19,26,8,6,1,7,23
3233,Georgia Tech,5,2015-11-26,N,Arkansas,REG (Non-Conf),W,83,73,,28,60,.467,8,16,.500,20,44,.455,.533,19,27,.704,16,17,24,14,6,5,12,23,26,60,.433,6,14,.429,20,46,.435,.483,15,23,.652,7,17,24,14,6,5,12,23
3234,Georgia Tech,6,2015-11-27,N,Villanova,REG (Non-Conf),L,52,69,,20,56,.357,2,14,.143,18,42,.429,.375,10,15,.667,9,21,26,9,5,3,9,18,27,51,.529,8,27,.296,19,24,.792,.608,7,11,.636,5,21,26,9,5,3,9,18
3235,Georgia Tech,7,2015-12-01,,Wofford,REG (Non-Conf),W,77,61,,24,53,.453,8,18,.444,16,35,.457,.528,21,29,.724,13,14,19,13,4,2,8,26,23,55,.418,3,17,.176,20,38,.526,.445,12,12,1.000,5,14,19,13,4,2,8,26
3236,Georgia Tech,8,2015-12-05,@,Tulane,REG (Non-Conf),W,76,68,,30,69,.435,6,17,.353,24,52,.462,.478,10,14,.714,13,25,33,10,1,3,16,17,26,58,.448,7,21,.333,19,37,.514,.509,9,17,.529,8,25,33,10,1,3,16,17
3237,Georgia Tech,9,2015-12-15,,VCU,REG (Non-Conf),W,77,64,,24,56,.429,5,12,.417,19,44,.432,.473,24,26,.923,11,16,30,10,6,3,12,22,23,71,.324,6,27,.222,17,44,.386,.366,12,12,1.000,14,16,30,10,6,3,12,22
3238,Georgia Tech,10,2015-12-19,@,Georgia,REG (Non-Conf),L,61,75,,20,51,.392,7,20,.350,13,31,.419,.461,14,17,.824,8,18,27,15,4,5,11,19,24,49,.490,6,14,.429,18,35,.514,.551,21,32,.656,9,18,27,15,4,5,11,19
3239,Georgia Tech,11,2015-12-21,,Southeastern Louisiana,REG (Non-Conf),W,75,62,,27,62,.435,9,22,.409,18,40,.450,.508,12,20,.600,15,22,25,12,2,3,10,16,25,55,.455,4,16,.250,21,39,.538,.491,8,13,.615,3,22,25,12,2,3,10,16
3240,Georgia Tech,12,2015-12-23,,Colgate,REG (Non-Conf),W,76,60,,33,59,.559,5,13,.385,28,46,.609,.602,5,11,.455,11,15,19,10,3,2,7,10,23,47,.489,6,16,.375,17,31,.548,.553,8,15,.533,4,15,19,10,3,2,7,10
3241,Georgia Tech,13,2015-12-29,,Duquesne,REG (Non-Conf),W,73,67,,24,59,.407,8,18,.444,16,41,.390,.475,17,25,.680,6,28,35,14,2,1,8,19,27,69,.391,9,28,.321,18,41,.439,.457,4,10,.400,7,28,35,14,2,1,8,19
3242,Georgia Tech,14,2016-01-02,@,North Carolina,REG (Conf),L,78,86,,27,64,.422,7,15,.467,20,49,.408,.477,15,19,.789,8,28,35,13,2,4,11,18,30,59,.508,2,12,.167,28,47,.596,.525,24,29,.828,7,28,35,13,2,4,11,18
3243,Georgia Tech,15,2016-01-06,@,Pittsburgh,REG (Conf),L,84,89,,33,68,.485,10,20,.500,23,48,.479,.559,8,15,.533,14,25,32,15,4,3,4,19,29,59,.492,6,13,.462,23,46,.500,.542,25,30,.833,7,25,32,15,4,3,4,19
3244,Georgia Tech,16,2016-01-09,,Virginia,REG (Conf),W,68,64,,24,55,.436,8,15,.533,16,40,.400,.509,12,18,.667,10,21,26,11,4,2,7,19,23,57,.404,4,18,.222,19,39,.487,.439,14,22,.636,5,21,26,11,4,2,7,19
3245,Georgia Tech,17,2016-01-13,@,Notre Dame,REG (Conf),L,64,72,,24,72,.333,5,19,.263,19,53,.358,.368,11,17,.647,16,30,38,11,3,3,6,16,21,54,.389,2,15,.133,19,39,.487,.407,28,32,.875,8,30,38,11,3,3,6,16
3246,Georgia Tech,18,2016-01-16,,Virginia Tech,REG (Conf),L,77,78,,32,66,.485,4,15,.267,28,51,.549,.515,9,16,.563,9,23,28,12,5,5,13,19,23,51,.451,4,12,.333,19,39,.487,.490,28,36,.778,5,23,28,12,5,5,13,19
3247,Georgia Tech,19,2016-01-23,,Louisville,REG (Conf),L,71,75,,24,57,.421,4,13,.308,20,44,.455,.456,19,23,.826,12,19,30,13,5,2,6,17,27,61,.443,6,18,.333,21,43,.488,.492,15,25,.600,11,19,30,13,5,2,6,17
3248,Georgia Tech,20,2016-01-27,@,NC State,REG (Conf),W,90,83,,28,66,.424,5,14,.357,23,52,.442,.462,29,34,.853,13,23,31,11,4,4,10,24,29,64,.453,6,14,.429,23,50,.460,.500,19,24,.792,8,23,31,11,4,4,10,24
3249,Georgia Tech,23,2016-02-07,,Miami (FL),REG (Conf),L,68,75,,26,52,.500,7,14,.500,19,38,.500,.567,9,16,.563,5,20,29,14,4,2,6,15,28,57,.491,4,12,.333,24,45,.533,.526,15,21,.714,9,20,29,14,4,2,6,15
3250,Georgia Tech,24,2016-02-10,,Wake Forest,REG (Conf),W,71,66,,28,62,.452,2,10,.200,26,52,.500,.468,13,20,.650,12,24,32,15,7,3,16,19,25,56,.446,3,17,.176,22,39,.564,.473,13,17,.765,8,24,32,15,7,3,16,19
3251,Georgia Tech,25,2016-02-13,@,Clemson,REG (Conf),L,52,66,,19,55,.345,1,11,.091,18,44,.409,.355,13,16,.813,13,22,36,3,10,1,6,17,24,60,.400,2,13,.154,22,47,.468,.417,16,21,.762,14,22,36,3,10,1,6,17
3252,Georgia Tech,26,2016-02-17,@,Florida State,REG (Conf),W,86,80,,28,52,.538,9,21,.429,19,31,.613,.625,21,30,.700,12,16,24,13,6,1,9,25,27,55,.491,4,13,.308,23,42,.548,.527,22,27,.815,8,16,24,13,6,1,9,25
3253,Georgia Tech,27,2016-02-20,,Notre Dame,REG (Conf),W,63,62,,25,60,.417,4,15,.267,21,45,.467,.450,9,15,.600,14,18,26,10,3,1,9,12,24,54,.444,6,18,.333,18,36,.500,.500,8,13,.615,8,18,26,10,3,1,9,12
3254,Georgia Tech,28,2016-02-23,,Clemson,REG (Conf),W,75,73,,26,48,.542,9,20,.450,17,28,.607,.635,14,15,.933,6,13,20,20,7,3,8,17,29,62,.468,12,26,.462,17,36,.472,.565,3,5,.600,7,13,20,20,7,3,8,17
3255,Georgia Tech,29,2016-02-27,@,Boston College,REG (Conf),W,76,71,,22,40,.550,5,11,.455,17,29,.586,.613,27,33,.818,5,13,20,19,2,2,15,21,28,57,.491,10,21,.476,18,36,.500,.579,5,7,.714,7,13,20,19,2,2,15,21
3256,Georgia Tech,30,2016-03-01,@,Louisville,REG (Conf),L,53,56,,22,60,.367,4,20,.200,18,40,.450,.400,5,7,.714,16,20,33,8,8,4,11,12,21,58,.362,2,17,.118,19,41,.463,.379,12,14,.857,13,20,33,8,8,4,11,12
3257,Georgia Tech,31,2016-03-05,,Pittsburgh,REG (Conf),W,63,59,,22,56,.393,5,15,.333,17,41,.415,.438,14,19,.737,11,23,30,6,7,0,9,17,24,61,.393,0,11,.000,24,50,.480,.393,11,13,.846,7,23,30,6,7,0,9,17
3259,Georgia Tech,32,2016-03-09,N,Clemson,CTOURN,W,88,85,OT,30,66,.455,6,18,.333,24,48,.500,.500,22,29,.759,17,17,27,12,5,5,8,25,31,67,.463,10,29,.345,21,38,.553,.537,13,19,.684,10,17,27,12,5,5,8,25
3260,Georgia Tech,33,2016-03-10,N,Virginia,CTOURN,L,52,72,,20,49,.408,6,13,.462,14,36,.389,.469,6,7,.857,8,18,25,17,6,3,7,13,28,52,.538,7,14,.500,21,38,.553,.606,9,15,.600,7,18,25,17,6,3,7,13
3262,Georgia Tech,34,2016-03-16,,Houston,NIT,W,81,62,,32,61,.525,8,16,.500,24,45,.533,.590,9,11,.818,12,16,20,10,5,2,8,12,25,58,.431,2,13,.154,23,45,.511,.448,10,12,.833,4,16,20,10,5,2,8,12
3263,Georgia Tech,35,2016-03-21,@,South Carolina,NIT,W,83,66,,30,59,.508,11,22,.500,19,37,.514,.602,12,15,.800,12,17,21,12,4,2,10,14,23,55,.418,7,20,.350,16,35,.457,.482,13,17,.765,4,17,21,12,4,2,10,14
3264,Georgia Tech,36,2016-03-23,@,San Diego State,NIT,L,56,72,,22,50,.440,2,10,.200,20,40,.500,.460,10,14,.714,7,17,28,8,6,4,6,9,28,62,.452,6,14,.429,22,48,.458,.500,10,17,.588,11,17,28,8,6,4,6,9
3266,Gonzaga,1,2015-11-18,,Northern Arizona,REG (Non-Conf),W,91,52,,36,68,.529,6,23,.261,30,45,.667,.574,13,20,.650,12,19,28,9,8,0,14,21,19,63,.302,3,17,.176,16,46,.348,.325,11,17,.647,9,19,28,9,8,0,14,21
3267,Gonzaga,2,2015-11-21,,Mount St. Mary's,REG (Non-Conf),W,101,56,,39,66,.591,11,22,.500,28,44,.636,.674,12,17,.706,11,19,24,4,9,1,15,19,21,60,.350,3,21,.143,18,39,.462,.375,11,15,.733,5,19,24,4,9,1,15,19
3268,Gonzaga,3,2015-11-25,N,Washington,REG (Non-Conf),W,80,64,,24,48,.500,2,8,.250,22,40,.550,.521,30,44,.682,9,22,42,9,4,2,12,31,19,74,.257,4,20,.200,15,54,.278,.284,22,30,.733,20,22,42,9,4,2,12,31
3269,Gonzaga,4,2015-11-26,N,Texas A&M,REG (Non-Conf),L,61,62,,24,51,.471,9,21,.429,15,30,.500,.559,4,11,.364,9,17,21,13,7,3,12,15,21,47,.447,7,14,.500,14,33,.424,.521,13,16,.813,4,17,21,13,7,3,12,15
3270,Gonzaga,5,2015-11-27,N,Connecticut,REG (Non-Conf),W,73,70,,28,62,.452,10,24,.417,18,38,.474,.532,7,11,.636,8,22,31,8,7,4,9,16,26,62,.419,1,12,.083,25,50,.500,.427,17,20,.850,9,22,31,8,7,4,9,16
3271,Gonzaga,6,2015-12-02,@,Washington State,REG (Non-Conf),W,69,60,,27,63,.429,7,21,.333,20,42,.476,.484,8,11,.727,7,20,28,4,14,8,13,16,25,62,.403,2,10,.200,23,52,.442,.419,8,10,.800,8,20,28,4,14,8,13,16
3272,Gonzaga,7,2015-12-05,,Arizona,REG (Non-Conf),L,63,68,,27,61,.443,3,13,.231,24,48,.500,.467,6,8,.750,8,25,36,8,8,2,8,12,27,65,.415,5,15,.333,22,50,.440,.454,9,19,.474,11,25,36,8,8,2,8,12
3273,Gonzaga,8,2015-12-08,,Montana,REG (Non-Conf),W,61,58,,22,55,.400,4,15,.267,18,40,.450,.436,13,17,.765,8,25,30,12,8,0,12,21,22,61,.361,6,21,.286,16,40,.400,.410,8,11,.727,5,25,30,12,8,0,12,21
3274,Gonzaga,9,2015-12-12,,UCLA,REG (Non-Conf),L,66,71,,25,61,.410,6,26,.231,19,35,.543,.459,10,13,.769,9,24,34,12,5,1,6,15,28,60,.467,5,16,.313,23,44,.523,.508,10,18,.556,10,24,34,12,5,1,6,15
3275,Gonzaga,10,2015-12-14,,St. Martin's,REG (Non-Conf),W,86,50,,33,64,.516,9,20,.450,24,44,.545,.586,11,14,.786,14,17,24,5,7,3,12,18,18,54,.333,4,25,.160,14,29,.483,.370,10,16,.625,7,17,24,5,7,3,12,18
3276,Gonzaga,11,2015-12-19,N,Tennessee,REG (Non-Conf),W,86,79,,29,63,.460,4,18,.222,25,45,.556,.492,24,33,.727,10,21,30,13,2,8,9,23,29,66,.439,10,21,.476,19,45,.422,.515,11,16,.688,9,21,30,13,2,8,9,23
3277,Gonzaga,12,2015-12-21,,Pepperdine,REG (Conf),W,99,73,,32,58,.552,16,26,.615,16,32,.500,.690,19,21,.905,12,13,22,10,4,1,6,18,26,57,.456,6,18,.333,20,39,.513,.509,15,23,.652,9,13,22,10,4,1,6,18
3278,Gonzaga,13,2015-12-23,,Loyola Marymount,REG (Conf),W,85,62,,27,45,.600,10,18,.556,17,27,.630,.711,21,23,.913,5,13,27,10,5,2,8,23,24,60,.400,5,20,.250,19,40,.475,.442,9,14,.643,14,13,27,10,5,2,8,23
3279,Gonzaga,14,2015-12-31,@,Santa Clara,REG (Conf),W,79,77,,29,51,.569,5,12,.417,24,39,.615,.618,16,23,.696,8,18,26,10,2,3,9,22,25,58,.431,12,24,.500,13,34,.382,.534,15,20,.750,8,18,26,10,2,3,9,22
3280,Gonzaga,15,2016-01-02,@,San Francisco,REG (Conf),W,102,94,OT,37,68,.544,5,19,.263,32,49,.653,.581,23,32,.719,13,23,32,16,5,0,10,28,34,76,.447,14,31,.452,20,45,.444,.539,12,16,.750,9,23,32,16,5,0,10,28
3281,Gonzaga,16,2016-01-09,,Portland,REG (Conf),W,85,74,,27,64,.422,7,19,.368,20,45,.444,.477,24,29,.828,15,19,28,12,7,2,14,22,26,59,.441,4,20,.200,22,39,.564,.475,18,21,.857,9,19,28,12,7,2,14,22
3282,Gonzaga,17,2016-01-14,,Brigham Young,REG (Conf),L,68,69,,21,57,.368,6,20,.300,15,37,.405,.421,20,24,.833,3,32,37,11,5,7,11,22,27,65,.415,3,17,.176,24,48,.500,.438,12,14,.857,5,32,37,11,5,7,11,22
3283,Gonzaga,18,2016-01-16,,San Diego,REG (Conf),W,88,52,,34,60,.567,11,18,.611,23,42,.548,.658,9,10,.900,6,19,25,8,5,1,5,13,21,67,.313,5,26,.192,16,41,.390,.351,5,7,.714,6,19,25,8,5,1,5,13
3284,Gonzaga,19,2016-01-21,@,St. Mary's (CA),REG (Conf),L,67,70,,29,49,.592,6,15,.400,23,34,.676,.653,3,5,.600,4,16,19,8,8,1,6,14,25,50,.500,6,16,.375,19,34,.559,.560,14,16,.875,3,16,19,8,8,1,6,14
3285,Gonzaga,20,2016-01-23,@,Pacific,REG (Conf),W,71,61,,23,51,.451,5,17,.294,18,34,.529,.500,20,32,.625,7,28,38,14,4,1,9,26,19,61,.311,7,23,.304,12,38,.316,.369,16,23,.696,10,28,38,14,4,1,9,26
3286,Gonzaga,23,2016-02-04,@,Loyola Marymount,REG (Conf),W,92,63,,37,65,.569,6,21,.286,31,44,.705,.615,12,14,.857,12,15,23,14,6,1,12,16,24,59,.407,2,15,.133,22,44,.500,.424,13,15,.867,8,15,23,14,6,1,12,16
3287,Gonzaga,24,2016-02-06,@,Pepperdine,REG (Conf),W,69,66,,22,51,.431,4,19,.211,18,32,.563,.471,21,23,.913,6,22,33,16,4,4,12,21,24,55,.436,7,17,.412,17,38,.447,.500,11,17,.647,11,22,33,16,4,4,12,21
3288,Gonzaga,25,2016-02-11,@,Portland,REG (Conf),W,92,66,,31,58,.534,15,26,.577,16,32,.500,.664,15,21,.714,8,22,31,8,2,3,11,20,27,59,.458,3,22,.136,24,37,.649,.483,9,15,.600,9,22,31,8,2,3,11,20
3289,Gonzaga,26,2016-02-13,@,SMU,REG (Non-Conf),L,60,69,,23,61,.377,10,32,.313,13,29,.448,.459,4,7,.571,14,24,32,17,6,5,9,13,26,56,.464,4,10,.400,22,46,.478,.500,13,18,.722,8,24,32,17,6,5,9,13
3290,Gonzaga,27,2016-02-18,,Pacific,REG (Conf),W,90,68,,28,55,.509,9,19,.474,19,36,.528,.591,25,29,.862,5,20,29,10,1,2,13,26,27,58,.466,6,17,.353,21,41,.512,.517,8,14,.571,9,20,29,10,1,2,13,26
3291,Gonzaga,28,2016-02-20,,St. Mary's (CA),REG (Conf),L,58,63,,22,62,.355,5,26,.192,17,36,.472,.395,9,14,.643,12,21,28,8,6,3,10,11,24,50,.480,7,17,.412,17,33,.515,.550,8,16,.500,7,21,28,8,6,3,10,11
3292,Gonzaga,29,2016-02-25,@,San Diego,REG (Conf),W,82,60,,28,56,.500,5,16,.313,23,40,.575,.545,21,27,.778,9,19,24,10,2,7,11,24,19,58,.328,9,29,.310,10,29,.345,.405,13,16,.813,5,19,24,10,2,7,11,24
3293,Gonzaga,30,2016-02-27,@,Brigham Young,REG (Conf),W,71,68,,24,51,.471,6,19,.316,18,32,.563,.529,17,24,.708,2,26,38,17,8,5,9,21,22,67,.328,10,32,.313,12,35,.343,.403,14,20,.700,12,26,38,17,8,5,9,21
3295,Gonzaga,31,2016-03-05,N,Portland,CTOURN,W,92,67,,31,61,.508,10,24,.417,21,37,.568,.590,20,24,.833,12,18,31,10,1,4,12,22,23,57,.404,7,23,.304,16,34,.471,.465,14,20,.700,13,18,31,10,1,4,12,22
3296,Gonzaga,32,2016-03-07,N,Brigham Young,CTOURN,W,88,84,,28,57,.491,12,28,.429,16,29,.552,.596,20,25,.800,11,19,31,13,9,2,10,22,31,70,.443,10,26,.385,21,44,.477,.514,12,15,.800,12,19,31,13,9,2,10,22
3297,Gonzaga,33,2016-03-08,N,St. Mary's (CA),CTOURN,W,85,75,,29,47,.617,6,13,.462,23,34,.676,.681,21,22,.955,5,13,23,9,4,1,8,18,25,54,.463,12,25,.480,13,29,.448,.574,13,16,.813,10,13,23,9,4,1,8,18
3299,Gonzaga,34,2016-03-17,N,Seton Hall,ROUND-64,W,68,52,,24,56,.429,6,17,.353,18,39,.462,.482,14,21,.667,11,21,32,8,11,1,11,20,20,62,.323,4,21,.190,16,41,.390,.355,8,21,.381,11,21,32,8,11,1,11,20
3300,Gonzaga,35,2016-03-19,N,Utah,ROUND-32,W,82,59,,34,61,.557,9,19,.474,25,42,.595,.631,5,6,.833,7,19,22,9,5,3,13,14,22,52,.423,7,15,.467,15,37,.405,.490,8,8,1.000,3,19,22,9,5,3,13,14
3301,Gonzaga,36,2016-03-25,N,Syracuse,ROUND-16,L,60,63,,24,55,.436,8,21,.381,16,34,.471,.509,4,5,.800,10,17,29,9,9,10,9,12,22,61,.361,5,15,.333,17,46,.370,.402,14,16,.875,12,17,29,9,9,10,9,12
3303,Grambling,1,2015-11-13,@,East Carolina,REG (Non-Conf),L,53,61,,21,58,.362,8,29,.276,13,29,.448,.431,3,8,.375,8,29,40,10,7,2,12,16,14,45,.311,4,16,.250,10,29,.345,.356,29,42,.690,11,29,40,10,7,2,12,16
3304,Grambling,2,2015-11-14,@,Mid-Atl Christian,REG (Non-Conf),W,85,26,,35,63,.556,4,17,.235,31,46,.674,.587,11,18,.611,12,15,20,5,4,2,22,14,9,47,.191,4,21,.190,5,26,.192,.234,4,8,.500,5,15,20,5,4,2,22,14
3305,Grambling,3,2015-11-17,@,Ohio State,REG (Non-Conf),L,55,82,,17,48,.354,6,16,.375,11,32,.344,.417,15,20,.750,8,24,32,13,8,7,17,19,30,51,.588,9,25,.360,21,26,.808,.676,13,26,.500,8,24,32,13,8,7,17,19
3306,Grambling,4,2015-11-19,@,Memphis,REG (Non-Conf),L,65,83,,22,55,.400,9,20,.450,13,35,.371,.482,12,22,.545,6,29,38,16,2,5,12,16,25,52,.481,5,19,.263,20,33,.606,.529,28,35,.800,9,29,38,16,2,5,12,16
3307,Grambling,5,2015-11-21,,Louisiana Tech,REG (Non-Conf),L,67,86,,19,46,.413,8,18,.444,11,28,.393,.500,21,33,.636,3,28,32,24,10,5,4,22,34,66,.515,7,26,.269,27,40,.675,.568,11,20,.550,4,28,32,24,10,5,4,22
3308,Grambling,6,2015-11-25,@,UT Arlington,REG (Non-Conf),L,40,73,,13,49,.265,1,13,.077,12,36,.333,.276,13,21,.619,7,32,51,17,8,5,18,21,25,68,.368,4,28,.143,21,40,.525,.397,19,25,.760,19,32,51,17,8,5,18,21
3309,Grambling,7,2015-11-30,,Selma University,REG (Non-Conf),W,98,53,,36,58,.621,6,20,.300,30,38,.789,.672,20,33,.606,14,16,21,6,3,0,12,23,18,48,.375,7,17,.412,11,31,.355,.448,10,17,.588,5,16,21,6,3,0,12,23
3310,Grambling,8,2015-12-02,@,Marquette,REG (Non-Conf),L,49,95,,15,57,.263,5,25,.200,10,32,.313,.307,14,15,.933,5,33,39,30,8,6,15,15,34,58,.586,13,21,.619,21,37,.568,.698,14,18,.778,6,33,39,30,8,6,15,15
3311,Grambling,9,2015-12-12,N,Tennessee State,REG (Non-Conf),L,52,64,,21,63,.333,3,22,.136,18,41,.439,.357,7,11,.636,9,31,39,14,4,1,20,16,20,49,.408,10,22,.455,10,27,.370,.510,14,19,.737,8,31,39,14,4,1,20,16
3312,Grambling,10,2015-12-17,@,North Carolina A&T,REG (Non-Conf),L,47,61,,15,51,.294,3,18,.167,12,33,.364,.324,14,23,.609,8,28,35,11,5,2,20,18,23,52,.442,5,17,.294,18,35,.514,.490,10,14,.714,7,28,35,11,5,2,20,18
3313,Grambling,11,2015-12-19,@,Virginia Tech,REG (Non-Conf),L,52,87,,21,51,.412,6,19,.316,15,32,.469,.471,4,7,.571,6,20,34,15,8,3,10,11,33,72,.458,10,26,.385,23,46,.500,.528,11,16,.688,14,20,34,15,8,3,10,11
3314,Grambling,12,2016-01-02,,Alabama A&M,REG (Conf),W,81,78,OT,29,54,.537,5,16,.313,24,38,.632,.583,18,29,.621,7,20,30,13,6,2,7,18,29,63,.460,6,21,.286,23,42,.548,.508,14,25,.560,10,20,30,13,6,2,7,18
3315,Grambling,13,2016-01-04,,Alabama State,REG (Conf),W,84,81,OT,22,52,.423,5,14,.357,17,38,.447,.471,35,55,.636,10,28,38,14,4,1,9,34,27,66,.409,8,22,.364,19,44,.432,.470,19,24,.792,10,28,38,14,4,1,9,34
3316,Grambling,14,2016-01-06,,Jarvis Christian,REG (Non-Conf),W,80,58,,30,58,.517,4,15,.267,26,43,.605,.552,16,24,.667,8,21,29,12,6,5,11,18,18,60,.300,7,21,.333,11,39,.282,.358,15,20,.750,8,21,29,12,6,5,11,18
3317,Grambling,15,2016-01-09,@,Southern,REG (Conf),L,61,66,,21,48,.438,4,16,.250,17,32,.531,.479,15,21,.714,5,23,31,12,7,4,7,17,26,58,.448,6,21,.286,20,37,.541,.500,8,12,.667,8,23,31,12,7,4,7,17
3318,Grambling,16,2016-01-11,@,Alcorn State,REG (Conf),L,53,69,,14,36,.389,3,10,.300,11,26,.423,.431,22,34,.647,3,22,33,6,9,4,16,23,23,55,.418,8,22,.364,15,33,.455,.491,15,26,.577,11,22,33,6,9,4,16,23
3319,Grambling,17,2016-01-16,,Prairie View A&M,REG (Conf),W,66,63,,24,46,.522,5,14,.357,19,32,.594,.576,13,22,.591,8,15,21,11,7,5,15,21,20,46,.435,8,16,.500,12,30,.400,.522,15,19,.789,6,15,21,11,7,5,15,21
3320,Grambling,18,2016-01-18,,Texas Southern,REG (Conf),L,54,69,,20,53,.377,4,14,.286,16,39,.410,.415,10,15,.667,9,24,35,15,4,4,10,10,27,54,.500,6,24,.250,21,30,.700,.556,9,17,.529,11,24,35,15,4,4,10,10
3321,Grambling,19,2016-01-23,@,Jackson State,REG (Conf),L,45,60,,14,48,.292,5,20,.250,9,28,.321,.344,12,20,.600,12,27,40,14,13,6,12,19,23,64,.359,8,26,.308,15,38,.395,.422,6,12,.500,13,27,40,14,13,6,12,19
3322,Grambling,20,2016-01-30,@,Arkansas–Pine Bluff,REG (Conf),L,59,63,,18,43,.419,3,12,.250,15,31,.484,.453,20,30,.667,6,20,32,6,3,5,16,25,21,52,.404,8,19,.421,13,33,.394,.481,13,21,.619,12,20,32,6,3,5,16,25
3323,Grambling,23,2016-02-08,,Alcorn State,REG (Conf),L,63,66,,20,48,.417,6,20,.300,14,28,.500,.479,17,27,.630,5,23,26,11,4,3,13,23,19,38,.500,5,14,.357,14,24,.583,.566,23,31,.742,3,23,26,11,4,3,13,23
3324,Grambling,24,2016-02-13,@,Prairie View A&M,REG (Conf),L,56,60,,18,40,.450,4,18,.222,14,22,.636,.500,16,23,.696,4,22,41,8,10,1,13,21,22,63,.349,1,13,.077,21,50,.420,.357,15,23,.652,19,22,41,8,10,1,13,21
3325,Grambling,25,2016-02-15,@,Texas Southern,REG (Conf),L,72,79,,26,64,.406,8,22,.364,18,42,.429,.469,12,13,.923,8,27,37,17,6,3,9,11,25,52,.481,9,22,.409,16,30,.533,.567,20,40,.500,10,27,37,17,6,3,9,11
3326,Grambling,26,2016-02-20,,Jackson State,REG (Conf),L,58,61,,17,41,.415,8,16,.500,9,25,.360,.512,16,24,.667,6,19,27,15,9,4,15,19,25,46,.543,5,17,.294,20,29,.690,.598,6,16,.375,8,19,27,15,9,4,15,19
3327,Grambling,27,2016-02-27,,Arkansas–Pine Bluff,REG (Conf),L,51,53,,14,42,.333,4,17,.235,10,25,.400,.381,19,32,.594,5,22,29,11,6,6,10,22,18,43,.419,4,20,.200,14,23,.609,.465,13,21,.619,7,22,29,11,6,6,10,22
