id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,PBP,team_box,player_box
401488351,s:40~l:41~e:401488351~c:401488351,2023-02-23T00:00Z,932,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,5420,NJIT Wellness and Events Center,Newark,NJ,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,78,FALSE,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,1,79,TRUE,401488351,2023,2,,1,America East Conference,Am. East,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401488350,s:40~l:41~e:401488350~c:401488350,2023-02-23T00:00Z,2299,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2118,Patrick Gymnasium,Burlington,VT,3266,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,154734,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,81,TRUE,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,70,FALSE,401488350,2023,2,,1,America East Conference,Am. East,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401488140,s:40~l:41~e:401488140~c:401488140,2023-02-23T00:00Z,727,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,1910,Bender Arena,Washington,DC,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,54,FALSE,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,70,TRUE,401488140,2023,2,,22,Patriot League,Patriot,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484968,s:40~l:41~e:401484968~c:401484968,2023-02-23T00:00Z,14263,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2133,XFINITY Center,College Park,MD,17950,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,88,TRUE,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,70,FALSE,401484968,2023,2,,7,Big Ten Conference,Big Ten,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484630,s:40~l:41~e:401484630~c:401484630,2023-02-23T00:00Z,8827,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,84,TRUE,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,77,FALSE,401484630,2023,2,,23,Southeastern Conference,SEC,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484629,s:40~l:41~e:401484629~c:401484629,2023-02-23T00:00Z,9540,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10133,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,74,FALSE,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,82,TRUE,401484629,2023,2,,23,Southeastern Conference,SEC,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484505,s:40~l:41~e:401484505~c:401484505,2023-02-23T00:00Z,3153,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,194,John M. Belk Arena,Davidson,NC,5700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,74,TRUE,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,61,FALSE,401484505,2023,2,,3,Atlantic 10 Conference,A 10,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484504,s:40~l:41~e:401484504~c:401484504,2023-02-23T00:00Z,4579,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2179,Ryan Center,Kingston,RI,8000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,80,FALSE,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,89,TRUE,401484504,2023,2,OT,3,Atlantic 10 Conference,A 10,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484502,s:40~l:41~e:401484502~c:401484502,2023-02-23T00:00Z,1473,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2172,Tom Gola Arena,Philadelphia,PA,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,74,FALSE,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,91,TRUE,401484502,2023,2,,3,Atlantic 10 Conference,A 10,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401484501,s:40~l:41~e:401484501~c:401484501,2023-02-23T00:00Z,3642,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,1984,William D. Mullins Memorial Center,Amherst,MA,9493,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,54,FALSE,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,72,TRUE,401484501,2023,2,,3,Atlantic 10 Conference,A 10,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401480449,s:40~l:41~e:401480449~c:401480449,2023-02-23T00:00Z,455,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2046,Ross E. Templeton P.E. Center,Clinton,SC,2300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2506,s:40~l:41~t:2506,Presbyterian,Blue Hose,PRE,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,57,FALSE,2908,s:40~l:41~t:2908,South Carolina Upstate,Spartans,UPST,South Carolina Upstate Spartans,SC Upstate,008545,000000,TRUE,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,6,59,TRUE,401480449,2023,2,,6,Big South Conference,Big South,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401480448,s:40~l:41~e:401480448~c:401480448,2023-02-23T00:00Z,3476,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,7116,Nido and Mariana Qubein Arena,High Point,NC,4500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,69,TRUE,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,64,FALSE,401480448,2023,2,,6,Big South Conference,Big South,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401480445,s:40~l:41~e:401480445~c:401480445,2023-02-23T00:00Z,1101,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,95,TRUE,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,93,FALSE,401480445,2023,2,OT,6,Big South Conference,Big South,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401479801,s:40~l:41~e:401479801~c:401479801,2023-02-23T00:00Z,3189,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2146,McKenzie Arena,Chattanooga,TN,10996,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,70,FALSE,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,75,TRUE,401479801,2023,2,,24,Southern Conference,Southern,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401479800,s:40~l:41~e:401479800~c:401479800,2023-02-23T00:00Z,3478,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,4935,Freedom Hall Civic Center,Johnson City,TN,6149,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,TRUE,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,78,TRUE,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,TRUE,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,70,FALSE,401479800,2023,2,,24,Southern Conference,Southern,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401479799,s:40~l:41~e:401479799~c:401479799,2023-02-23T00:00Z,1827,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2166,Timmons Arena,Greenville,SC,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,582c83,ffffff,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,70,TRUE,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,24,67,FALSE,401479799,2023,2,,24,Southern Conference,Southern,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401479798,s:40~l:41~e:401479798~c:401479798,2023-02-23T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,71,TRUE,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,TRUE,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,52,FALSE,401479798,2023,2,,24,Southern Conference,Southern,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401479797,s:40~l:41~e:401479797~c:401479797,2023-02-23T00:00Z,550,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,1970,Cameron Hall,Lexington,VA,5000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,87,TRUE,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,83,FALSE,401479797,2023,2,OT,24,Southern Conference,Southern,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401470379,s:40~l:41~e:401470379~c:401470379,2023-02-23T00:00Z,5428,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,1940,Chartway Arena,Norfolk,VA,8472,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,27,69,TRUE,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,27,64,FALSE,401470379,2023,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401470378,s:40~l:41~e:401470378~c:401470378,2023-02-23T00:00Z,4688,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,7107,Atlantic Union Bank Center,Harrisonburg,VA,8500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,27,83,FALSE,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,27,92,TRUE,401470378,2023,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401470377,s:40~l:41~e:401470377~c:401470377,2023-02-23T00:00Z,1283,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2089,W.S. Hanner Fieldhouse,Statesboro,GA,4325,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,76,TRUE,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Car,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,68,FALSE,401470377,2023,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401470376,s:40~l:41~e:401470376~c:401470376,2023-02-23T00:00Z,1850,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,7393,GSU Convocation Center,Atlanta,GA,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,52,FALSE,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,78,TRUE,401470376,2023,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401469637,s:40~l:41~e:401469637~c:401469637,2023-02-23T00:00Z,762,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,7342,Curry Arena,Charlotte,NC,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2511,s:40~l:41~t:2511,Queens University,Royals,QUOC,Queens University Royals,Queens,,,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2511.png,46,77,FALSE,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,85,TRUE,401469637,2023,2,,46,ASUN Conference,ASUN,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401469636,s:40~l:41~e:401469636~c:401469636,2023-02-23T00:00Z,650,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2080,Edmunds Center,Deland,FL,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,76,TRUE,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,46,51,FALSE,401469636,2023,2,,46,ASUN Conference,ASUN,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401469635,s:40~l:41~e:401469635~c:401469635,2023-02-23T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2123,UNF Arena,Jacksonville,FL,5800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,TRUE,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,77,TRUE,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,64,FALSE,401469635,2023,2,,46,ASUN Conference,ASUN,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401469634,s:40~l:41~e:401469634~c:401469634,2023-02-23T00:00Z,2034,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,2101,Alico Arena,Fort Myers,FL,4633,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,64,FALSE,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,73,TRUE,401469634,2023,2,,46,ASUN Conference,ASUN,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401469633,s:40~l:41~e:401469633~c:401469633,2023-02-23T00:00Z,1735,TRUE,FALSE,TRUE,FALSE,2023-02-23T00:00Z,"","",0,N/A,5995,Flowers Hall,Florence,AL,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2453,s:40~l:41~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,663399,,TRUE,5995,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,66,FALSE,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw St,000000,fdbb30,TRUE,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,79,TRUE,401469633,2023,2,,46,ASUN Conference,ASUN,TRUE,,2023-02-23T00:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401485274,s:40~l:41~e:401485274~c:401485274,2023-02-22T23:30Z,10167,TRUE,FALSE,TRUE,FALSE,2023-02-22T23:30Z,"","",0,N/A,1956,Gampel Pavilion,Storrs,CT,10167,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,87,TRUE,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,a3a19e,TRUE,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,69,FALSE,401485274,2023,2,,4,Big East Conference,Big East,TRUE,,2023-02-22T23:30:00Z,2023-02-22,TRUE,TRUE,TRUE
401480446,s:40~l:41~e:401480446~c:401480446,2023-02-22T23:30Z,1362,TRUE,FALSE,TRUE,FALSE,2023-02-22T23:30Z,"","",0,N/A,2609,Kimmel Arena,Asheville,NC,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,003da5,ffffff,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,80,TRUE,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,62,FALSE,401480446,2023,2,,6,Big South Conference,Big South,TRUE,,2023-02-22T23:30:00Z,2023-02-22,TRUE,TRUE,TRUE
401490563,s:40~l:41~e:401490563~c:401490563,2023-02-22T23:00Z,869,TRUE,FALSE,TRUE,FALSE,2023-02-22T23:00Z,"","",0,N/A,2186,Christl Arena,West Point,NY,5043,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,67,FALSE,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,73,TRUE,401490563,2023,2,,22,Patriot League,Patriot,TRUE,,2023-02-22T23:00:00Z,2023-02-22,TRUE,TRUE,TRUE
401488353,s:40~l:41~e:401488353~c:401488353,2023-02-22T23:00Z,2074,TRUE,FALSE,TRUE,FALSE,2023-02-22T23:00Z,"","",0,N/A,6008,Chesapeake Employers Insurance Arena,Baltimore,MD,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,70,FALSE,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,TRUE,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,75,TRUE,401488353,2023,2,,1,America East Conference,Am. East,TRUE,,2023-02-22T23:00:00Z,2023-02-22,TRUE,TRUE,TRUE
